CE12	CNR20001203.1700.0075-CE1
CE13	CNR20001203.1700.0075-CE2
CE15	CNR20001203.1700.0075-CE3
CE16	CNR20001203.1700.0075-CE4
CE17	CNR20001203.1700.0075-CE5
CE1	CNR20001203.1700.0075-CE6
CE2	CNR20001203.1700.0075-CE7
CE3	CNR20001203.1700.0075-CE8
CE4	CNR20001203.1700.0075-CE9
CE5	CNR20001203.1700.0075-CE10
CE6	CNR20001203.1700.0075-CE11
CE7	CNR20001203.1700.0075-CE12
CE8	CNR20001203.1700.0075-CE13
CE9	CNR20001203.1700.0075-CE14
E14	CNR20001203.1700.0075-E1
E15	CNR20001203.1700.0075-E2
E17	CNR20001203.1700.0075-E3
E18	CNR20001203.1700.0075-E4
E19	CNR20001203.1700.0075-E5
E1	CNR20001203.1700.0075-E6
E2	CNR20001203.1700.0075-E7
E3	CNR20001203.1700.0075-E8
E4	CNR20001203.1700.0075-E9
E5	CNR20001203.1700.0075-E10
E6	CNR20001203.1700.0075-E11
E7	CNR20001203.1700.0075-E12
E8	CNR20001203.1700.0075-E13
E9	CNR20001203.1700.0075-E14
E10	CNR20001203.1700.0075-E15
E11	CNR20001203.1700.0075-E16
EM1	CNR20001203.1700.0075-E6-1
EM22	CNR20001203.1700.0075-E1-2
EM23	CNR20001203.1700.0075-E2-3
EM24	CNR20001203.1700.0075-E10-4
EM26	CNR20001203.1700.0075-E3-5
EM27	CNR20001203.1700.0075-E4-6
EM28	CNR20001203.1700.0075-E10-7
EM29	CNR20001203.1700.0075-E10-8
EM30	CNR20001203.1700.0075-E10-9
EM31	CNR20001203.1700.0075-E10-10
EM32	CNR20001203.1700.0075-E10-11
EM33	CNR20001203.1700.0075-E5-12
EM34	CNR20001203.1700.0075-E5-13
EM2	CNR20001203.1700.0075-E6-14
EM3	CNR20001203.1700.0075-E7-15
EM4	CNR20001203.1700.0075-E8-16
EM5	CNR20001203.1700.0075-E9-17
EM6	CNR20001203.1700.0075-E10-18
EM7	CNR20001203.1700.0075-E10-19
EM8	CNR20001203.1700.0075-E11-20
EM9	CNR20001203.1700.0075-E12-21
EM10	CNR20001203.1700.0075-E10-22
EM11	CNR20001203.1700.0075-E10-23
EM12	CNR20001203.1700.0075-E10-24
EM13	CNR20001203.1700.0075-E13-25
EM14	CNR20001203.1700.0075-E14-26
EM15	CNR20001203.1700.0075-E10-27
EM16	CNR20001203.1700.0075-E10-28
EM17	CNR20001203.1700.0075-E15-29
EM18	CNR20001203.1700.0075-E16-30
EM19	CNR20001203.1700.0075-E16-31
R1	CNR20001203.1700.0075-R1
R2	CNR20001203.1700.0075-R2
R3	CNR20001203.1700.0075-R3
R4	CNR20001203.1700.0075-R4
R5	CNR20001203.1700.0075-R5
R6	CNR20001203.1700.0075-R6
RM1	CNR20001203.1700.0075-R1-1
RM2	CNR20001203.1700.0075-R2-1
RM3	CNR20001203.1700.0075-R3-1
RM4	CNR20001203.1700.0075-R4-1
RM5	CNR20001203.1700.0075-R5-1
RM6	CNR20001203.1700.0075-R6-1
V1	CNR20001203.1700.0075-EV1
VM1	CNR20001203.1700.0075-EV1-1
Q11	CNR20001203.1700.0075-V1
Q1	CNR20001203.1700.0075-T1
Q2	CNR20001203.1700.0075-V2
Q3	CNR20001203.1700.0075-V3
Q4	CNR20001203.1700.0075-T2
Q6	CNR20001203.1700.0075-T3
Q8	CNR20001203.1700.0075-T4
Q9	CNR20001203.1700.0075-V4
Q10	CNR20001203.1700.0075-T5
QM2	CNR20001203.1700.0075-V2-1
QM3	CNR20001203.1700.0075-V3-1
QM9	CNR20001203.1700.0075-V4-1
QM11	CNR20001203.1700.0075-V1-1
