CE13	CBS20001126.1000.0174-CE1
CE14	CBS20001126.1000.0174-CE2
CE15	CBS20001126.1000.0174-CE3
CE16	CBS20001126.1000.0174-CE4
CE17	CBS20001126.1000.0174-CE5
CE18	CBS20001126.1000.0174-CE6
CE20	CBS20001126.1000.0174-CE7
CE21	CBS20001126.1000.0174-CE8
CE23	CBS20001126.1000.0174-CE9
CE24	CBS20001126.1000.0174-CE10
CE25	CBS20001126.1000.0174-CE11
CE26	CBS20001126.1000.0174-CE12
CE27	CBS20001126.1000.0174-CE13
CE28	CBS20001126.1000.0174-CE14
CE29	CBS20001126.1000.0174-CE15
CE30	CBS20001126.1000.0174-CE16
CE31	CBS20001126.1000.0174-CE17
CE32	CBS20001126.1000.0174-CE18
CE33	CBS20001126.1000.0174-CE19
CE34	CBS20001126.1000.0174-CE20
CE35	CBS20001126.1000.0174-CE21
CE36	CBS20001126.1000.0174-CE22
CE37	CBS20001126.1000.0174-CE23
CE38	CBS20001126.1000.0174-CE24
CE39	CBS20001126.1000.0174-CE25
CE40	CBS20001126.1000.0174-CE26
CE41	CBS20001126.1000.0174-CE27
CE42	CBS20001126.1000.0174-CE28
CE43	CBS20001126.1000.0174-CE29
CE44	CBS20001126.1000.0174-CE30
CE45	CBS20001126.1000.0174-CE31
CE46	CBS20001126.1000.0174-CE32
CE47	CBS20001126.1000.0174-CE33
CE1	CBS20001126.1000.0174-CE34
CE2	CBS20001126.1000.0174-CE35
CE3	CBS20001126.1000.0174-CE36
CE5	CBS20001126.1000.0174-CE37
CE6	CBS20001126.1000.0174-CE38
CE7	CBS20001126.1000.0174-CE39
CE8	CBS20001126.1000.0174-CE40
CE9	CBS20001126.1000.0174-CE41
CE10	CBS20001126.1000.0174-CE42
CE11	CBS20001126.1000.0174-CE43
CE12	CBS20001126.1000.0174-CE44
E14	CBS20001126.1000.0174-E1
E15	CBS20001126.1000.0174-E2
E16	CBS20001126.1000.0174-E3
E17	CBS20001126.1000.0174-E4
E18	CBS20001126.1000.0174-E5
E19	CBS20001126.1000.0174-E6
E21	CBS20001126.1000.0174-E7
E22	CBS20001126.1000.0174-E8
E24	CBS20001126.1000.0174-E9
E25	CBS20001126.1000.0174-E10
E26	CBS20001126.1000.0174-E11
E27	CBS20001126.1000.0174-E12
E28	CBS20001126.1000.0174-E13
E29	CBS20001126.1000.0174-E14
