CE14	CBS20001020.1000.1040-CE1
CE15	CBS20001020.1000.1040-CE2
CE16	CBS20001020.1000.1040-CE3
CE17	CBS20001020.1000.1040-CE4
CE18	CBS20001020.1000.1040-CE5
CE19	CBS20001020.1000.1040-CE6
CE20	CBS20001020.1000.1040-CE7
CE21	CBS20001020.1000.1040-CE8
CE1	CBS20001020.1000.1040-CE9
CE2	CBS20001020.1000.1040-CE10
CE3	CBS20001020.1000.1040-CE11
CE4	CBS20001020.1000.1040-CE12
CE5	CBS20001020.1000.1040-CE13
CE6	CBS20001020.1000.1040-CE14
CE7	CBS20001020.1000.1040-CE15
CE8	CBS20001020.1000.1040-CE16
CE9	CBS20001020.1000.1040-CE17
CE10	CBS20001020.1000.1040-CE18
CE11	CBS20001020.1000.1040-CE19
CE12	CBS20001020.1000.1040-CE20
CE13	CBS20001020.1000.1040-CE21
E14	CBS20001020.1000.1040-E1
E15	CBS20001020.1000.1040-E2
E16	CBS20001020.1000.1040-E3
E17	CBS20001020.1000.1040-E4
E18	CBS20001020.1000.1040-E5
E19	CBS20001020.1000.1040-E6
E20	CBS20001020.1000.1040-E7
E21	CBS20001020.1000.1040-E8
E22	CBS20001020.1000.1040-E9
E1	CBS20001020.1000.1040-E10
E2	CBS20001020.1000.1040-E11
E3	CBS20001020.1000.1040-E12
E4	CBS20001020.1000.1040-E13
E5	CBS20001020.1000.1040-E14
E6	CBS20001020.1000.1040-E15
E7	CBS20001020.1000.1040-E16
E8	CBS20001020.1000.1040-E17
E9	CBS20001020.1000.1040-E18
E10	CBS20001020.1000.1040-E19
E11	CBS20001020.1000.1040-E20
E12	CBS20001020.1000.1040-E21
E13	CBS20001020.1000.1040-E22
EM1	CBS20001020.1000.1040-E10-1
EM18	CBS20001020.1000.1040-E21-2
EM19	CBS20001020.1000.1040-E1-3
EM20	CBS20001020.1000.1040-E22-4
EM21	CBS20001020.1000.1040-E1-5
EM22	CBS20001020.1000.1040-E2-6
EM23	CBS20001020.1000.1040-E3-7
EM24	CBS20001020.1000.1040-E13-8
EM25	CBS20001020.1000.1040-E4-9
EM26	CBS20001020.1000.1040-E5-10
EM27	CBS20001020.1000.1040-E6-11
EM28	CBS20001020.1000.1040-E7-12
EM29	CBS20001020.1000.1040-E8-13
EM30	CBS20001020.1000.1040-E8-14
EM31	CBS20001020.1000.1040-E9-15
EM32	CBS20001020.1000.1040-E8-16
EM2	CBS20001020.1000.1040-E11-17
EM3	CBS20001020.1000.1040-E12-18
EM4	CBS20001020.1000.1040-E13-19
EM5	CBS20001020.1000.1040-E14-20
EM6	CBS20001020.1000.1040-E15-21
EM7	CBS20001020.1000.1040-E16-22
EM8	CBS20001020.1000.1040-E17-23
EM9	CBS20001020.1000.1040-E18-24
EM10	CBS20001020.1000.1040-E19-25
EM12	CBS20001020.1000.1040-E13-26
EM13	CBS20001020.1000.1040-E20-27
EM14	CBS20001020.1000.1040-E20-28
EM15	CBS20001020.1000.1040-E21-29
EM16	CBS20001020.1000.1040-E22-30
EM17	CBS20001020.1000.1040-E20-31
R1	CBS20001020.1000.1040-R1
R2	CBS20001020.1000.1040-R2
R3	CBS20001020.1000.1040-R3
R4	CBS20001020.1000.1040-R4
R5	CBS20001020.1000.1040-R5
R6	CBS20001020.1000.1040-R6
R7	CBS20001020.1000.1040-R7
R8	CBS20001020.1000.1040-R8
R9	CBS20001020.1000.1040-R9
R10	CBS20001020.1000.1040-R10
R11	CBS20001020.1000.1040-R11
R12	CBS20001020.1000.1040-R12
R13	CBS20001020.1000.1040-R13
R14	CBS20001020.1000.1040-R14
R15	CBS20001020.1000.1040-R15
RM1	CBS20001020.1000.1040-R1-1
RM2	CBS20001020.1000.1040-R2-1
RM3	CBS20001020.1000.1040-R3-1
RM4	CBS20001020.1000.1040-R4-1
RM5	CBS20001020.1000.1040-R5-1
RM6	CBS20001020.1000.1040-R6-1
RM7	CBS20001020.1000.1040-R7-1
RM8	CBS20001020.1000.1040-R6-2
RM9	CBS20001020.1000.1040-R9-1
RM10	CBS20001020.1000.1040-R7-2
RM11	CBS20001020.1000.1040-R11-1
RM12	CBS20001020.1000.1040-R12-1
RM13	CBS20001020.1000.1040-R13-1
RM14	CBS20001020.1000.1040-R14-1
RM15	CBS20001020.1000.1040-R15-1
Q1	CBS20001020.1000.1040-T1
Q2	CBS20001020.1000.1040-T2
Q3	CBS20001020.1000.1040-T3
Q4	CBS20001020.1000.1040-T4
Q5	CBS20001020.1000.1040-T5
Q6	CBS20001020.1000.1040-T6
