CE13	CTS20001124.1300.0705-CE1
CE14	CTS20001124.1300.0705-CE2
CE15	CTS20001124.1300.0705-CE3
CE16	CTS20001124.1300.0705-CE4
CE17	CTS20001124.1300.0705-CE5
CE18	CTS20001124.1300.0705-CE6
CE19	CTS20001124.1300.0705-CE7
CE20	CTS20001124.1300.0705-CE8
CE1	CTS20001124.1300.0705-CE9
CE2	CTS20001124.1300.0705-CE10
CE3	CTS20001124.1300.0705-CE11
CE4	CTS20001124.1300.0705-CE12
CE5	CTS20001124.1300.0705-CE13
CE8	CTS20001124.1300.0705-CE14
CE9	CTS20001124.1300.0705-CE15
CE10	CTS20001124.1300.0705-CE16
CE11	CTS20001124.1300.0705-CE17
E14	CTS20001124.1300.0705-E1
E15	CTS20001124.1300.0705-E2
E16	CTS20001124.1300.0705-E3
E17	CTS20001124.1300.0705-E4
E18	CTS20001124.1300.0705-E5
E19	CTS20001124.1300.0705-E6
E20	CTS20001124.1300.0705-E7
E21	CTS20001124.1300.0705-E8
E1	CTS20001124.1300.0705-E9
E2	CTS20001124.1300.0705-E10
E3	CTS20001124.1300.0705-E11
E4	CTS20001124.1300.0705-E12
E5	CTS20001124.1300.0705-E13
E6	CTS20001124.1300.0705-E14
E9	CTS20001124.1300.0705-E15
E10	CTS20001124.1300.0705-E16
E11	CTS20001124.1300.0705-E17
E12	CTS20001124.1300.0705-E18
EM1	CTS20001124.1300.0705-E9-1
EM20	CTS20001124.1300.0705-E1-2
EM21	CTS20001124.1300.0705-E16-3
EM22	CTS20001124.1300.0705-E9-4
EM23	CTS20001124.1300.0705-E2-5
EM24	CTS20001124.1300.0705-E13-6
EM25	CTS20001124.1300.0705-E9-7
EM26	CTS20001124.1300.0705-E9-8
EM28	CTS20001124.1300.0705-E9-9
EM29	CTS20001124.1300.0705-E3-10
EM30	CTS20001124.1300.0705-E9-11
EM31	CTS20001124.1300.0705-E13-12
EM32	CTS20001124.1300.0705-E14-13
EM34	CTS20001124.1300.0705-E4-14
EM36	CTS20001124.1300.0705-E5-15
EM37	CTS20001124.1300.0705-E9-16
EM38	CTS20001124.1300.0705-E9-17
EM39	CTS20001124.1300.0705-E6-18
EM40	CTS20001124.1300.0705-E6-19
EM41	CTS20001124.1300.0705-E12-20
EM42	CTS20001124.1300.0705-E7-21
EM43	CTS20001124.1300.0705-E7-22
EM44	CTS20001124.1300.0705-E8-23
EM2	CTS20001124.1300.0705-E10-24
EM3	CTS20001124.1300.0705-E10-25
EM4	CTS20001124.1300.0705-E11-26
EM5	CTS20001124.1300.0705-E9-27
EM6	CTS20001124.1300.0705-E12-28
EM7	CTS20001124.1300.0705-E13-29
EM8	CTS20001124.1300.0705-E9-30
EM9	CTS20001124.1300.0705-E9-31
EM10	CTS20001124.1300.0705-E14-32
EM12	CTS20001124.1300.0705-E13-33
EM14	CTS20001124.1300.0705-E15-34
EM15	CTS20001124.1300.0705-E16-35
EM16	CTS20001124.1300.0705-E17-36
EM17	CTS20001124.1300.0705-E17-37
EM18	CTS20001124.1300.0705-E18-38
R2	CTS20001124.1300.0705-R1
R4	CTS20001124.1300.0705-R2
R5	CTS20001124.1300.0705-R3
R6	CTS20001124.1300.0705-R4
R7	CTS20001124.1300.0705-R5
R8	CTS20001124.1300.0705-R6
R9	CTS20001124.1300.0705-R7
R12	CTS20001124.1300.0705-R8
R13	CTS20001124.1300.0705-R9
RM2	CTS20001124.1300.0705-R1-1
RM4	CTS20001124.1300.0705-R2-1
RM5	CTS20001124.1300.0705-R3-1
RM6	CTS20001124.1300.0705-R4-1
RM7	CTS20001124.1300.0705-R5-1
RM8	CTS20001124.1300.0705-R2-2
RM9	CTS20001124.1300.0705-R3-2
RM12	CTS20001124.1300.0705-R8-1
RM13	CTS20001124.1300.0705-R9-1
V1	CTS20001124.1300.0705-EV1
V2	CTS20001124.1300.0705-EV2
V3	CTS20001124.1300.0705-EV3
V4	CTS20001124.1300.0705-EV4
V5	CTS20001124.1300.0705-EV5
V6	CTS20001124.1300.0705-EV6
VM1	CTS20001124.1300.0705-EV1-1
VM2	CTS20001124.1300.0705-EV2-1
VM3	CTS20001124.1300.0705-EV3-1
VM4	CTS20001124.1300.0705-EV4-1
VM5	CTS20001124.1300.0705-EV5-1
VM6	CTS20001124.1300.0705-EV2-2
VM7	CTS20001124.1300.0705-EV4-2
VM8	CTS20001124.1300.0705-EV6-1
Q1	CTS20001124.1300.0705-T1
Q2	CTS20001124.1300.0705-T2
Q3	CTS20001124.1300.0705-T3
Q4	CTS20001124.1300.0705-T4
Q5	CTS20001124.1300.0705-T5
Q6	CTS20001124.1300.0705-T6
Q7	CTS20001124.1300.0705-T7
