CE11	CNR20001217.1700.0889-CE1
CE1	CNR20001217.1700.0889-CE2
CE2	CNR20001217.1700.0889-CE3
CE3	CNR20001217.1700.0889-CE4
CE4	CNR20001217.1700.0889-CE5
CE5	CNR20001217.1700.0889-CE6
CE6	CNR20001217.1700.0889-CE7
CE7	CNR20001217.1700.0889-CE8
CE8	CNR20001217.1700.0889-CE9
CE9	CNR20001217.1700.0889-CE10
CE10	CNR20001217.1700.0889-CE11
E11	CNR20001217.1700.0889-E1
E12	CNR20001217.1700.0889-E2
E13	CNR20001217.1700.0889-E3
E1	CNR20001217.1700.0889-E4
E2	CNR20001217.1700.0889-E5
E3	CNR20001217.1700.0889-E6
E4	CNR20001217.1700.0889-E7
E5	CNR20001217.1700.0889-E8
E6	CNR20001217.1700.0889-E9
E7	CNR20001217.1700.0889-E10
E8	CNR20001217.1700.0889-E11
E9	CNR20001217.1700.0889-E12
E10	CNR20001217.1700.0889-E13
EM1	CNR20001217.1700.0889-E4-1
EM15	CNR20001217.1700.0889-E2-2
EM16	CNR20001217.1700.0889-E12-3
EM17	CNR20001217.1700.0889-E12-4
EM18	CNR20001217.1700.0889-E12-5
EM19	CNR20001217.1700.0889-E9-6
EM20	CNR20001217.1700.0889-E3-7
EM2	CNR20001217.1700.0889-E5-8
EM3	CNR20001217.1700.0889-E6-9
EM4	CNR20001217.1700.0889-E5-10
EM5	CNR20001217.1700.0889-E7-11
EM6	CNR20001217.1700.0889-E8-12
EM7	CNR20001217.1700.0889-E9-13
EM8	CNR20001217.1700.0889-E9-14
EM9	CNR20001217.1700.0889-E10-15
EM10	CNR20001217.1700.0889-E11-16
EM11	CNR20001217.1700.0889-E12-17
EM12	CNR20001217.1700.0889-E12-18
EM13	CNR20001217.1700.0889-E13-19
EM14	CNR20001217.1700.0889-E1-20
R1	CNR20001217.1700.0889-R1
R2	CNR20001217.1700.0889-R2
R3	CNR20001217.1700.0889-R3
R4	CNR20001217.1700.0889-R4
R5	CNR20001217.1700.0889-R5
RM1	CNR20001217.1700.0889-R1-1
RM2	CNR20001217.1700.0889-R2-1
RM3	CNR20001217.1700.0889-R3-1
RM4	CNR20001217.1700.0889-R4-1
RM5	CNR20001217.1700.0889-R5-1
V1	CNR20001217.1700.0889-EV1
VM1	CNR20001217.1700.0889-EV1-1
VM2	CNR20001217.1700.0889-EV1-2
Q1	CNR20001217.1700.0889-T1
Q2	CNR20001217.1700.0889-T2
Q3	CNR20001217.1700.0889-T3
Q4	CNR20001217.1700.0889-T4
Q5	CNR20001217.1700.0889-T5
Q6	CNR20001217.1700.0889-T6
