CE12	CBS20001226.1000.0161-CE1
CE13	CBS20001226.1000.0161-CE2
CE14	CBS20001226.1000.0161-CE3
CE15	CBS20001226.1000.0161-CE4
CE16	CBS20001226.1000.0161-CE5
CE17	CBS20001226.1000.0161-CE6
CE18	CBS20001226.1000.0161-CE7
CE19	CBS20001226.1000.0161-CE8
CE20	CBS20001226.1000.0161-CE9
CE21	CBS20001226.1000.0161-CE10
CE22	CBS20001226.1000.0161-CE11
CE23	CBS20001226.1000.0161-CE12
CE24	CBS20001226.1000.0161-CE13
CE25	CBS20001226.1000.0161-CE14
CE26	CBS20001226.1000.0161-CE15
CE27	CBS20001226.1000.0161-CE16
CE28	CBS20001226.1000.0161-CE17
CE29	CBS20001226.1000.0161-CE18
CE30	CBS20001226.1000.0161-CE19
CE31	CBS20001226.1000.0161-CE20
CE32	CBS20001226.1000.0161-CE21
CE33	CBS20001226.1000.0161-CE22
CE34	CBS20001226.1000.0161-CE23
CE35	CBS20001226.1000.0161-CE24
CE1	CBS20001226.1000.0161-CE25
CE36	CBS20001226.1000.0161-CE26
CE37	CBS20001226.1000.0161-CE27
CE2	CBS20001226.1000.0161-CE28
CE3	CBS20001226.1000.0161-CE29
CE4	CBS20001226.1000.0161-CE30
CE5	CBS20001226.1000.0161-CE31
CE6	CBS20001226.1000.0161-CE32
CE7	CBS20001226.1000.0161-CE33
CE8	CBS20001226.1000.0161-CE34
CE9	CBS20001226.1000.0161-CE35
CE10	CBS20001226.1000.0161-CE36
CE11	CBS20001226.1000.0161-CE37
E12	CBS20001226.1000.0161-E1
E13	CBS20001226.1000.0161-E2
E14	CBS20001226.1000.0161-E3
E15	CBS20001226.1000.0161-E4
E16	CBS20001226.1000.0161-E5
E17	CBS20001226.1000.0161-E6
E18	CBS20001226.1000.0161-E7
E19	CBS20001226.1000.0161-E8
E20	CBS20001226.1000.0161-E9
E21	CBS20001226.1000.0161-E10
E22	CBS20001226.1000.0161-E11
E23	CBS20001226.1000.0161-E12
E24	CBS20001226.1000.0161-E13
E25	CBS20001226.1000.0161-E14
E26	CBS20001226.1000.0161-E15
E27	CBS20001226.1000.0161-E16
E28	CBS20001226.1000.0161-E17
E29	CBS20001226.1000.0161-E18
E30	CBS20001226.1000.0161-E19
E31	CBS20001226.1000.0161-E20
E32	CBS20001226.1000.0161-E21
E33	CBS20001226.1000.0161-E22
E34	CBS20001226.1000.0161-E23
E1	CBS20001226.1000.0161-E24
E35	CBS20001226.1000.0161-E25
E36	CBS20001226.1000.0161-E26
E37	CBS20001226.1000.0161-E27
E38	CBS20001226.1000.0161-E28
E2	CBS20001226.1000.0161-E29
E3	CBS20001226.1000.0161-E30
E4	CBS20001226.1000.0161-E31
E5	CBS20001226.1000.0161-E32
E6	CBS20001226.1000.0161-E33
E7	CBS20001226.1000.0161-E34
E8	CBS20001226.1000.0161-E35
E9	CBS20001226.1000.0161-E36
E10	CBS20001226.1000.0161-E37
E11	CBS20001226.1000.0161-E38
EM1	CBS20001226.1000.0161-E24-1
EM20	CBS20001226.1000.0161-E2-2
EM21	CBS20001226.1000.0161-E3-3
EM22	CBS20001226.1000.0161-E4-4
EM23	CBS20001226.1000.0161-E29-5
EM24	CBS20001226.1000.0161-E5-6
EM25	CBS20001226.1000.0161-E6-7
EM26	CBS20001226.1000.0161-E7-8
EM27	CBS20001226.1000.0161-E4-9
EM28	CBS20001226.1000.0161-E8-10
EM29	CBS20001226.1000.0161-E4-11
EM30	CBS20001226.1000.0161-E9-12
EM31	CBS20001226.1000.0161-E10-13
EM32	CBS20001226.1000.0161-E11-14
EM33	CBS20001226.1000.0161-E9-15
EM34	CBS20001226.1000.0161-E12-16
