CE10	CTV20001113.1330.0378-CE1
CE12	CTV20001113.1330.0378-CE2
CE13	CTV20001113.1330.0378-CE3
CE14	CTV20001113.1330.0378-CE4
CE15	CTV20001113.1330.0378-CE5
CE16	CTV20001113.1330.0378-CE6
CE17	CTV20001113.1330.0378-CE7
CE18	CTV20001113.1330.0378-CE8
CE19	CTV20001113.1330.0378-CE9
CE20	CTV20001113.1330.0378-CE10
CE21	CTV20001113.1330.0378-CE11
CE22	CTV20001113.1330.0378-CE12
CE1	CTV20001113.1330.0378-CE13
CE2	CTV20001113.1330.0378-CE14
CE3	CTV20001113.1330.0378-CE15
CE4	CTV20001113.1330.0378-CE16
CE5	CTV20001113.1330.0378-CE17
CE6	CTV20001113.1330.0378-CE18
CE7	CTV20001113.1330.0378-CE19
CE8	CTV20001113.1330.0378-CE20
CE9	CTV20001113.1330.0378-CE21
E11	CTV20001113.1330.0378-E1
E13	CTV20001113.1330.0378-E2
E14	CTV20001113.1330.0378-E3
E15	CTV20001113.1330.0378-E4
E16	CTV20001113.1330.0378-E5
E17	CTV20001113.1330.0378-E6
E18	CTV20001113.1330.0378-E7
E19	CTV20001113.1330.0378-E8
E20	CTV20001113.1330.0378-E9
E21	CTV20001113.1330.0378-E10
E22	CTV20001113.1330.0378-E11
E23	CTV20001113.1330.0378-E12
E24	CTV20001113.1330.0378-E13
E25	CTV20001113.1330.0378-E14
E1	CTV20001113.1330.0378-E15
E2	CTV20001113.1330.0378-E16
E3	CTV20001113.1330.0378-E17
E4	CTV20001113.1330.0378-E18
E5	CTV20001113.1330.0378-E19
E6	CTV20001113.1330.0378-E20
E7	CTV20001113.1330.0378-E21
E8	CTV20001113.1330.0378-E22
E9	CTV20001113.1330.0378-E23
E10	CTV20001113.1330.0378-E24
EM20	CTV20001113.1330.0378-E1-1
EM19	CTV20001113.1330.0378-E24-2
EM21	CTV20001113.1330.0378-E17-3
EM22	CTV20001113.1330.0378-E17-4
EM23	CTV20001113.1330.0378-E2-5
EM24	CTV20001113.1330.0378-E2-6
EM25	CTV20001113.1330.0378-E3-7
EM26	CTV20001113.1330.0378-E15-8
EM27	CTV20001113.1330.0378-E19-9
EM28	CTV20001113.1330.0378-E2-10
EM29	CTV20001113.1330.0378-E15-11
EM30	CTV20001113.1330.0378-E4-12
EM31	CTV20001113.1330.0378-E5-13
EM32	CTV20001113.1330.0378-E15-14
EM33	CTV20001113.1330.0378-E6-15
EM34	CTV20001113.1330.0378-E7-16
EM35	CTV20001113.1330.0378-E8-17
EM36	CTV20001113.1330.0378-E9-18
EM37	CTV20001113.1330.0378-E10-19
EM38	CTV20001113.1330.0378-E11-20
EM39	CTV20001113.1330.0378-E12-21
EM40	CTV20001113.1330.0378-E13-22
EM41	CTV20001113.1330.0378-E14-23
EM42	CTV20001113.1330.0378-E17-24
EM43	CTV20001113.1330.0378-E15-25
EM1	CTV20001113.1330.0378-E15-26
EM44	CTV20001113.1330.0378-E15-27
EM2	CTV20001113.1330.0378-E16-28
EM3	CTV20001113.1330.0378-E17-29
EM4	CTV20001113.1330.0378-E18-30
EM5	CTV20001113.1330.0378-E19-31
EM6	CTV20001113.1330.0378-E20-32
EM7	CTV20001113.1330.0378-E15-33
EM8	CTV20001113.1330.0378-E21-34
EM9	CTV20001113.1330.0378-E17-35
EM10	CTV20001113.1330.0378-E19-36
EM11	CTV20001113.1330.0378-E22-37
EM12	CTV20001113.1330.0378-E19-38
EM13	CTV20001113.1330.0378-E15-39
EM14	CTV20001113.1330.0378-E23-40
EM15	CTV20001113.1330.0378-E24-41
EM16	CTV20001113.1330.0378-E24-42
EM17	CTV20001113.1330.0378-E19-43
EM18	CTV20001113.1330.0378-E24-44
R1	CTV20001113.1330.0378-R1
R2	CTV20001113.1330.0378-R2
R3	CTV20001113.1330.0378-R3
R4	CTV20001113.1330.0378-R4
R5	CTV20001113.1330.0378-R5
R6	CTV20001113.1330.0378-R6
R7	CTV20001113.1330.0378-R7
R8	CTV20001113.1330.0378-R8
R9	CTV20001113.1330.0378-R9
R10	CTV20001113.1330.0378-R10
R11	CTV20001113.1330.0378-R11
RM1	CTV20001113.1330.0378-R1-1
RM2	CTV20001113.1330.0378-R2-1
RM3	CTV20001113.1330.0378-R3-1
RM4	CTV20001113.1330.0378-R4-1
RM5	CTV20001113.1330.0378-R5-1
RM6	CTV20001113.1330.0378-R6-1
RM7	CTV20001113.1330.0378-R7-1
RM8	CTV20001113.1330.0378-R8-1
RM9	CTV20001113.1330.0378-R9-1
RM10	CTV20001113.1330.0378-R10-1
RM11	CTV20001113.1330.0378-R11-1
V1	CTV20001113.1330.0378-EV1
V2	CTV20001113.1330.0378-EV2
VM1	CTV20001113.1330.0378-EV1-1
VM2	CTV20001113.1330.0378-EV1-2
VM3	CTV20001113.1330.0378-EV2-1
Q1	CTV20001113.1330.0378-T1
Q2	CTV20001113.1330.0378-T2
Q3	CTV20001113.1330.0378-T3
