CE11	CNR20001008.1700.0510-CE1
CE12	CNR20001008.1700.0510-CE2
CE13	CNR20001008.1700.0510-CE3
CE14	CNR20001008.1700.0510-CE4
CE1	CNR20001008.1700.0510-CE5
CE2	CNR20001008.1700.0510-CE6
CE3	CNR20001008.1700.0510-CE7
CE4	CNR20001008.1700.0510-CE8
CE5	CNR20001008.1700.0510-CE9
CE6	CNR20001008.1700.0510-CE10
CE7	CNR20001008.1700.0510-CE11
CE8	CNR20001008.1700.0510-CE12
CE9	CNR20001008.1700.0510-CE13
CE10	CNR20001008.1700.0510-CE14
E13	CNR20001008.1700.0510-E1
E14	CNR20001008.1700.0510-E2
E15	CNR20001008.1700.0510-E3
E16	CNR20001008.1700.0510-E4
E1	CNR20001008.1700.0510-E5
E2	CNR20001008.1700.0510-E6
E3	CNR20001008.1700.0510-E7
E4	CNR20001008.1700.0510-E8
E5	CNR20001008.1700.0510-E9
E6	CNR20001008.1700.0510-E10
E7	CNR20001008.1700.0510-E11
E8	CNR20001008.1700.0510-E12
E9	CNR20001008.1700.0510-E13
E10	CNR20001008.1700.0510-E14
E11	CNR20001008.1700.0510-E15
E12	CNR20001008.1700.0510-E16
EM1	CNR20001008.1700.0510-E5-1
EM20	CNR20001008.1700.0510-E14-2
EM21	CNR20001008.1700.0510-E1-3
EM22	CNR20001008.1700.0510-E1-4
EM23	CNR20001008.1700.0510-E2-5
EM24	CNR20001008.1700.0510-E3-6
EM25	CNR20001008.1700.0510-E4-7
EM2	CNR20001008.1700.0510-E6-8
EM3	CNR20001008.1700.0510-E7-9
EM4	CNR20001008.1700.0510-E7-10
EM5	CNR20001008.1700.0510-E8-11
EM6	CNR20001008.1700.0510-E9-12
EM7	CNR20001008.1700.0510-E6-13
EM9	CNR20001008.1700.0510-E7-14
EM10	CNR20001008.1700.0510-E6-15
EM11	CNR20001008.1700.0510-E7-16
EM12	CNR20001008.1700.0510-E10-17
EM13	CNR20001008.1700.0510-E11-18
EM14	CNR20001008.1700.0510-E12-19
EM15	CNR20001008.1700.0510-E13-20
EM16	CNR20001008.1700.0510-E14-21
EM17	CNR20001008.1700.0510-E14-22
EM18	CNR20001008.1700.0510-E15-23
EM19	CNR20001008.1700.0510-E16-24
R1	CNR20001008.1700.0510-R1
R2	CNR20001008.1700.0510-R2
R3	CNR20001008.1700.0510-R3
R4	CNR20001008.1700.0510-R4
RM1	CNR20001008.1700.0510-R1-1
RM2	CNR20001008.1700.0510-R2-1
RM3	CNR20001008.1700.0510-R3-1
RM4	CNR20001008.1700.0510-R4-1
V1	CNR20001008.1700.0510-EV1
V2	CNR20001008.1700.0510-EV2
VM1	CNR20001008.1700.0510-EV1-1
VM2	CNR20001008.1700.0510-EV2-1
Q1	CNR20001008.1700.0510-T1
Q2	CNR20001008.1700.0510-T2
Q3	CNR20001008.1700.0510-T3
Q4	CNR20001008.1700.0510-T4
Q5	CNR20001008.1700.0510-T5
Q6	CNR20001008.1700.0510-T6
