CE13	CTV20001123.1330.1541-CE1
CE14	CTV20001123.1330.1541-CE2
CE15	CTV20001123.1330.1541-CE3
CE16	CTV20001123.1330.1541-CE4
CE17	CTV20001123.1330.1541-CE5
CE18	CTV20001123.1330.1541-CE6
CE19	CTV20001123.1330.1541-CE7
CE20	CTV20001123.1330.1541-CE8
CE21	CTV20001123.1330.1541-CE9
CE22	CTV20001123.1330.1541-CE10
CE23	CTV20001123.1330.1541-CE11
CE1	CTV20001123.1330.1541-CE12
CE2	CTV20001123.1330.1541-CE13
CE3	CTV20001123.1330.1541-CE14
CE4	CTV20001123.1330.1541-CE15
CE5	CTV20001123.1330.1541-CE16
CE6	CTV20001123.1330.1541-CE17
CE7	CTV20001123.1330.1541-CE18
CE8	CTV20001123.1330.1541-CE19
CE9	CTV20001123.1330.1541-CE20
CE10	CTV20001123.1330.1541-CE21
CE11	CTV20001123.1330.1541-CE22
CE12	CTV20001123.1330.1541-CE23
E14	CTV20001123.1330.1541-E1
E15	CTV20001123.1330.1541-E2
E16	CTV20001123.1330.1541-E3
E17	CTV20001123.1330.1541-E4
E18	CTV20001123.1330.1541-E5
E19	CTV20001123.1330.1541-E6
E20	CTV20001123.1330.1541-E7
E21	CTV20001123.1330.1541-E8
E22	CTV20001123.1330.1541-E9
E1	CTV20001123.1330.1541-E10
E23	CTV20001123.1330.1541-E11
E2	CTV20001123.1330.1541-E12
E3	CTV20001123.1330.1541-E13
E4	CTV20001123.1330.1541-E14
E5	CTV20001123.1330.1541-E15
E6	CTV20001123.1330.1541-E16
E7	CTV20001123.1330.1541-E17
E8	CTV20001123.1330.1541-E18
E9	CTV20001123.1330.1541-E19
E10	CTV20001123.1330.1541-E20
E11	CTV20001123.1330.1541-E21
E12	CTV20001123.1330.1541-E22
E13	CTV20001123.1330.1541-E23
EM18	CTV20001123.1330.1541-E10-1
EM19	CTV20001123.1330.1541-E12-2
EM20	CTV20001123.1330.1541-E1-3
EM21	CTV20001123.1330.1541-E19-4
EM22	CTV20001123.1330.1541-E20-5
EM23	CTV20001123.1330.1541-E2-6
EM24	CTV20001123.1330.1541-E10-7
EM31	CTV20001123.1330.1541-E11-8
EM25	CTV20001123.1330.1541-E2-9
EM26	CTV20001123.1330.1541-E19-10
EM27	CTV20001123.1330.1541-E18-11
EM28	CTV20001123.1330.1541-E23-12
EM29	CTV20001123.1330.1541-E3-13
EM30	CTV20001123.1330.1541-E4-14
EM32	CTV20001123.1330.1541-E5-15
EM33	CTV20001123.1330.1541-E6-16
EM34	CTV20001123.1330.1541-E2-17
EM35	CTV20001123.1330.1541-E19-18
EM36	CTV20001123.1330.1541-E7-19
EM37	CTV20001123.1330.1541-E8-20
EM38	CTV20001123.1330.1541-E9-21
EM1	CTV20001123.1330.1541-E11-22
EM2	CTV20001123.1330.1541-E12-23
EM3	CTV20001123.1330.1541-E13-24
EM4	CTV20001123.1330.1541-E14-25
EM5	CTV20001123.1330.1541-E15-26
EM6	CTV20001123.1330.1541-E16-27
EM7	CTV20001123.1330.1541-E17-28
EM8	CTV20001123.1330.1541-E18-29
EM9	CTV20001123.1330.1541-E19-30
EM10	CTV20001123.1330.1541-E19-31
EM11	CTV20001123.1330.1541-E20-32
EM12	CTV20001123.1330.1541-E19-33
EM13	CTV20001123.1330.1541-E21-34
EM14	CTV20001123.1330.1541-E22-35
EM15	CTV20001123.1330.1541-E19-36
EM16	CTV20001123.1330.1541-E20-37
EM17	CTV20001123.1330.1541-E23-38
R1	CTV20001123.1330.1541-R1
R2	CTV20001123.1330.1541-R2
R3	CTV20001123.1330.1541-R3
R4	CTV20001123.1330.1541-R4
R5	CTV20001123.1330.1541-R5
R6	CTV20001123.1330.1541-R6
R7	CTV20001123.1330.1541-R7
R8	CTV20001123.1330.1541-R8
R9	CTV20001123.1330.1541-R9
RM1	CTV20001123.1330.1541-R1-1
RM2	CTV20001123.1330.1541-R2-1
RM3	CTV20001123.1330.1541-R3-1
RM4	CTV20001123.1330.1541-R4-1
RM5	CTV20001123.1330.1541-R5-1
RM6	CTV20001123.1330.1541-R6-1
RM7	CTV20001123.1330.1541-R7-1
RM8	CTV20001123.1330.1541-R8-1
RM9	CTV20001123.1330.1541-R7-2
V1	CTV20001123.1330.1541-EV1
V2	CTV20001123.1330.1541-EV2
V3	CTV20001123.1330.1541-EV3
V4	CTV20001123.1330.1541-EV4
V5	CTV20001123.1330.1541-EV5
V6	CTV20001123.1330.1541-EV6
V7	CTV20001123.1330.1541-EV7
V8	CTV20001123.1330.1541-EV8
VM1	CTV20001123.1330.1541-EV1-1
VM2	CTV20001123.1330.1541-EV2-1
VM3	CTV20001123.1330.1541-EV3-1
VM4	CTV20001123.1330.1541-EV3-2
VM6	CTV20001123.1330.1541-EV1-2
VM7	CTV20001123.1330.1541-EV2-2
VM8	CTV20001123.1330.1541-EV4-1
VM10	CTV20001123.1330.1541-EV5-1
VM11	CTV20001123.1330.1541-EV6-1
VM12	CTV20001123.1330.1541-EV7-1
VM13	CTV20001123.1330.1541-EV8-1
Q1	CTV20001123.1330.1541-T1
Q2	CTV20001123.1330.1541-T2
Q3	CTV20001123.1330.1541-T3
Q4	CTV20001123.1330.1541-T4
