CE6	CTS20001001.1300.0145-CE1
CE7	CTS20001001.1300.0145-CE2
CE8	CTS20001001.1300.0145-CE3
CE9	CTS20001001.1300.0145-CE4
CE10	CTS20001001.1300.0145-CE5
CE12	CTS20001001.1300.0145-CE6
CE1	CTS20001001.1300.0145-CE7
CE2	CTS20001001.1300.0145-CE8
CE3	CTS20001001.1300.0145-CE9
CE4	CTS20001001.1300.0145-CE10
CE5	CTS20001001.1300.0145-CE11
E8	CTS20001001.1300.0145-E1
E9	CTS20001001.1300.0145-E2
E10	CTS20001001.1300.0145-E3
E11	CTS20001001.1300.0145-E4
E12	CTS20001001.1300.0145-E5
E14	CTS20001001.1300.0145-E6
E1	CTS20001001.1300.0145-E7
E2	CTS20001001.1300.0145-E8
E3	CTS20001001.1300.0145-E9
E4	CTS20001001.1300.0145-E10
E5	CTS20001001.1300.0145-E11
E6	CTS20001001.1300.0145-E12
E7	CTS20001001.1300.0145-E13
EM1	CTS20001001.1300.0145-E7-1
EM25	CTS20001001.1300.0145-E2-2
EM26	CTS20001001.1300.0145-E3-3
EM27	CTS20001001.1300.0145-E4-4
EM28	CTS20001001.1300.0145-E7-5
EM29	CTS20001001.1300.0145-E5-6
EM30	CTS20001001.1300.0145-E9-7
EM31	CTS20001001.1300.0145-E9-8
EM33	CTS20001001.1300.0145-E9-9
EM34	CTS20001001.1300.0145-E9-10
EM12	CTS20001001.1300.0145-E6-11
EM2	CTS20001001.1300.0145-E8-12
EM3	CTS20001001.1300.0145-E9-13
EM4	CTS20001001.1300.0145-E9-14
EM5	CTS20001001.1300.0145-E10-15
EM6	CTS20001001.1300.0145-E9-16
EM7	CTS20001001.1300.0145-E7-17
EM8	CTS20001001.1300.0145-E11-18
EM9	CTS20001001.1300.0145-E9-19
EM10	CTS20001001.1300.0145-E9-20
EM11	CTS20001001.1300.0145-E12-21
EM13	CTS20001001.1300.0145-E7-22
EM15	CTS20001001.1300.0145-E8-23
EM16	CTS20001001.1300.0145-E11-24
EM17	CTS20001001.1300.0145-E9-25
EM18	CTS20001001.1300.0145-E7-26
EM19	CTS20001001.1300.0145-E11-27
EM20	CTS20001001.1300.0145-E7-28
EM21	CTS20001001.1300.0145-E8-29
EM22	CTS20001001.1300.0145-E7-30
EM23	CTS20001001.1300.0145-E13-31
EM24	CTS20001001.1300.0145-E1-32
R1	CTS20001001.1300.0145-R1
R3	CTS20001001.1300.0145-R2
R4	CTS20001001.1300.0145-R3
R5	CTS20001001.1300.0145-R4
R6	CTS20001001.1300.0145-R5
RM1	CTS20001001.1300.0145-R1-1
RM3	CTS20001001.1300.0145-R3-1
RM4	CTS20001001.1300.0145-R4-1
RM5	CTS20001001.1300.0145-R5-1
V1	CTS20001001.1300.0145-EV1
V2	CTS20001001.1300.0145-EV2
VM1	CTS20001001.1300.0145-EV1-1
VM2	CTS20001001.1300.0145-EV2-1
Q1	CTS20001001.1300.0145-T1
Q2	CTS20001001.1300.0145-T2
Q3	CTS20001001.1300.0145-T3
Q4	CTS20001001.1300.0145-T4
Q5	CTS20001001.1300.0145-T5
Q6	CTS20001001.1300.0145-T6
Q7	CTS20001001.1300.0145-T7
