CE12	CBS20001124.0800.0927-CE1
CE13	CBS20001124.0800.0927-CE2
CE14	CBS20001124.0800.0927-CE3
CE15	CBS20001124.0800.0927-CE4
CE16	CBS20001124.0800.0927-CE5
CE17	CBS20001124.0800.0927-CE6
CE18	CBS20001124.0800.0927-CE7
CE19	CBS20001124.0800.0927-CE8
CE20	CBS20001124.0800.0927-CE9
CE21	CBS20001124.0800.0927-CE10
CE22	CBS20001124.0800.0927-CE11
CE23	CBS20001124.0800.0927-CE12
CE24	CBS20001124.0800.0927-CE13
CE25	CBS20001124.0800.0927-CE14
CE26	CBS20001124.0800.0927-CE15
CE27	CBS20001124.0800.0927-CE16
CE28	CBS20001124.0800.0927-CE17
CE29	CBS20001124.0800.0927-CE18
CE30	CBS20001124.0800.0927-CE19
CE31	CBS20001124.0800.0927-CE20
CE32	CBS20001124.0800.0927-CE21
CE33	CBS20001124.0800.0927-CE22
CE34	CBS20001124.0800.0927-CE23
CE35	CBS20001124.0800.0927-CE24
CE36	CBS20001124.0800.0927-CE25
CE37	CBS20001124.0800.0927-CE26
CE39	CBS20001124.0800.0927-CE27
CE40	CBS20001124.0800.0927-CE28
CE41	CBS20001124.0800.0927-CE29
CE42	CBS20001124.0800.0927-CE30
CE43	CBS20001124.0800.0927-CE31
CE44	CBS20001124.0800.0927-CE32
CE45	CBS20001124.0800.0927-CE33
CE46	CBS20001124.0800.0927-CE34
CE47	CBS20001124.0800.0927-CE35
CE1	CBS20001124.0800.0927-CE36
CE2	CBS20001124.0800.0927-CE37
CE3	CBS20001124.0800.0927-CE38
CE4	CBS20001124.0800.0927-CE39
CE6	CBS20001124.0800.0927-CE40
CE7	CBS20001124.0800.0927-CE41
CE8	CBS20001124.0800.0927-CE42
CE9	CBS20001124.0800.0927-CE43
CE10	CBS20001124.0800.0927-CE44
E14	CBS20001124.0800.0927-E1
E15	CBS20001124.0800.0927-E2
E16	CBS20001124.0800.0927-E3
E17	CBS20001124.0800.0927-E4
E18	CBS20001124.0800.0927-E5
E19	CBS20001124.0800.0927-E6
E20	CBS20001124.0800.0927-E7
E21	CBS20001124.0800.0927-E8
E22	CBS20001124.0800.0927-E9
E23	CBS20001124.0800.0927-E10
E24	CBS20001124.0800.0927-E11
E25	CBS20001124.0800.0927-E12
E27	CBS20001124.0800.0927-E13
E28	CBS20001124.0800.0927-E14
E29	CBS20001124.0800.0927-E15
E30	CBS20001124.0800.0927-E16
E31	CBS20001124.0800.0927-E17
E32	CBS20001124.0800.0927-E18
E33	CBS20001124.0800.0927-E19
E34	CBS20001124.0800.0927-E20
E35	CBS20001124.0800.0927-E21
E36	CBS20001124.0800.0927-E22
E37	CBS20001124.0800.0927-E23
E38	CBS20001124.0800.0927-E24
E39	CBS20001124.0800.0927-E25
E41	CBS20001124.0800.0927-E26
E42	CBS20001124.0800.0927-E27
E43	CBS20001124.0800.0927-E28
E44	CBS20001124.0800.0927-E29
E45	CBS20001124.0800.0927-E30
