CE11	CNR20001002.1700.0638-CE1
CE12	CNR20001002.1700.0638-CE2
CE13	CNR20001002.1700.0638-CE3
CE14	CNR20001002.1700.0638-CE4
CE15	CNR20001002.1700.0638-CE5
CE16	CNR20001002.1700.0638-CE6
CE17	CNR20001002.1700.0638-CE7
CE19	CNR20001002.1700.0638-CE8
CE20	CNR20001002.1700.0638-CE9
CE21	CNR20001002.1700.0638-CE10
CE22	CNR20001002.1700.0638-CE11
CE23	CNR20001002.1700.0638-CE12
CE24	CNR20001002.1700.0638-CE13
CE25	CNR20001002.1700.0638-CE14
CE26	CNR20001002.1700.0638-CE15
CE28	CNR20001002.1700.0638-CE16
CE29	CNR20001002.1700.0638-CE17
CE30	CNR20001002.1700.0638-CE18
CE31	CNR20001002.1700.0638-CE19
CE33	CNR20001002.1700.0638-CE20
CE34	CNR20001002.1700.0638-CE21
CE35	CNR20001002.1700.0638-CE22
CE36	CNR20001002.1700.0638-CE23
CE37	CNR20001002.1700.0638-CE24
CE38	CNR20001002.1700.0638-CE25
CE39	CNR20001002.1700.0638-CE26
CE40	CNR20001002.1700.0638-CE27
CE41	CNR20001002.1700.0638-CE28
CE42	CNR20001002.1700.0638-CE29
CE1	CNR20001002.1700.0638-CE30
CE43	CNR20001002.1700.0638-CE31
CE44	CNR20001002.1700.0638-CE32
CE46	CNR20001002.1700.0638-CE33
CE47	CNR20001002.1700.0638-CE34
CE2	CNR20001002.1700.0638-CE35
CE3	CNR20001002.1700.0638-CE36
CE4	CNR20001002.1700.0638-CE37
CE5	CNR20001002.1700.0638-CE38
CE6	CNR20001002.1700.0638-CE39
CE7	CNR20001002.1700.0638-CE40
CE8	CNR20001002.1700.0638-CE41
CE9	CNR20001002.1700.0638-CE42
CE10	CNR20001002.1700.0638-CE43
E14	CNR20001002.1700.0638-E1
E15	CNR20001002.1700.0638-E2
E16	CNR20001002.1700.0638-E3
E17	CNR20001002.1700.0638-E4
E18	CNR20001002.1700.0638-E5
E19	CNR20001002.1700.0638-E6
E20	CNR20001002.1700.0638-E7
E21	CNR20001002.1700.0638-E8
E22	CNR20001002.1700.0638-E9
E23	CNR20001002.1700.0638-E10
E24	CNR20001002.1700.0638-E11
E26	CNR20001002.1700.0638-E12
E27	CNR20001002.1700.0638-E13
E28	CNR20001002.1700.0638-E14
E29	CNR20001002.1700.0638-E15
E30	CNR20001002.1700.0638-E16
E31	CNR20001002.1700.0638-E17
E32	CNR20001002.1700.0638-E18
E33	CNR20001002.1700.0638-E19
E34	CNR20001002.1700.0638-E20
E35	CNR20001002.1700.0638-E21
E36	CNR20001002.1700.0638-E22
E38	CNR20001002.1700.0638-E23
E39	CNR20001002.1700.0638-E24
E1	CNR20001002.1700.0638-E25
E40	CNR20001002.1700.0638-E26
E41	CNR20001002.1700.0638-E27
E43	CNR20001002.1700.0638-E28
E44	CNR20001002.1700.0638-E29
E45	CNR20001002.1700.0638-E30
E46	CNR20001002.1700.0638-E31
E47	CNR20001002.1700.0638-E32
E48	CNR20001002.1700.0638-E33
E49	CNR20001002.1700.0638-E34
E50	CNR20001002.1700.0638-E35
E51	CNR20001002.1700.0638-E36
E52	CNR20001002.1700.0638-E37
E53	CNR20001002.1700.0638-E38
E54	CNR20001002.1700.0638-E39
E55	CNR20001002.1700.0638-E40
E56	CNR20001002.1700.0638-E41
E58	CNR20001002.1700.0638-E42
E59	CNR20001002.1700.0638-E43
E2	CNR20001002.1700.0638-E44
E3	CNR20001002.1700.0638-E45
E5	CNR20001002.1700.0638-E46
E6	CNR20001002.1700.0638-E47
E7	CNR20001002.1700.0638-E48
E8	CNR20001002.1700.0638-E49
E9	CNR20001002.1700.0638-E50
E10	CNR20001002.1700.0638-E51
E11	CNR20001002.1700.0638-E52
E12	CNR20001002.1700.0638-E53
E13	CNR20001002.1700.0638-E54
EM1	CNR20001002.1700.0638-E25-1
EM19	CNR20001002.1700.0638-E2-2
EM20	CNR20001002.1700.0638-E50-3
EM21	CNR20001002.1700.0638-E3-4
EM22	CNR20001002.1700.0638-E4-5
EM23	CNR20001002.1700.0638-E5-6
EM24	CNR20001002.1700.0638-E4-7
EM25	CNR20001002.1700.0638-E6-8
EM4	CNR20001002.1700.0638-E44-9
EM26	CNR20001002.1700.0638-E7-10
EM27	CNR20001002.1700.0638-E7-11
EM28	CNR20001002.1700.0638-E8-12
EM29	CNR20001002.1700.0638-E9-13
EM30	CNR20001002.1700.0638-E10-14
EM31	CNR20001002.1700.0638-E10-15
EM32	CNR20001002.1700.0638-E11-16
EM33	CNR20001002.1700.0638-E54-17
EM34	CNR20001002.1700.0638-E50-18
EM35	CNR20001002.1700.0638-E12-19
EM37	CNR20001002.1700.0638-E13-20
EM38	CNR20001002.1700.0638-E14-21
EM39	CNR20001002.1700.0638-E13-22
EM40	CNR20001002.1700.0638-E15-23
EM41	CNR20001002.1700.0638-E7-24
EM42	CNR20001002.1700.0638-E16-25
EM43	CNR20001002.1700.0638-E17-26
EM44	CNR20001002.1700.0638-E18-27
EM45	CNR20001002.1700.0638-E19-28
EM46	CNR20001002.1700.0638-E20-29
EM47	CNR20001002.1700.0638-E21-30
EM48	CNR20001002.1700.0638-E50-31
EM49	CNR20001002.1700.0638-E22-32
EM50	CNR20001002.1700.0638-E9-33
EM51	CNR20001002.1700.0638-E23-34
EM52	CNR20001002.1700.0638-E9-35
EM53	CNR20001002.1700.0638-E50-36
EM54	CNR20001002.1700.0638-E24-37
EM55	CNR20001002.1700.0638-E26-38
EM56	CNR20001002.1700.0638-E9-39
EM57	CNR20001002.1700.0638-E27-40
EM59	CNR20001002.1700.0638-E28-41
EM60	CNR20001002.1700.0638-E28-42
EM61	CNR20001002.1700.0638-E29-43
EM62	CNR20001002.1700.0638-E30-44
EM63	CNR20001002.1700.0638-E31-45
EM64	CNR20001002.1700.0638-E32-46
EM65	CNR20001002.1700.0638-E33-47
EM66	CNR20001002.1700.0638-E34-48
EM67	CNR20001002.1700.0638-E35-49
EM68	CNR20001002.1700.0638-E36-50
EM69	CNR20001002.1700.0638-E37-51
EM70	CNR20001002.1700.0638-E38-52
EM71	CNR20001002.1700.0638-E54-53
EM72	CNR20001002.1700.0638-E39-54
EM73	CNR20001002.1700.0638-E40-55
EM74	CNR20001002.1700.0638-E40-56
EM75	CNR20001002.1700.0638-E41-57
EM76	CNR20001002.1700.0638-E52-58
EM77	CNR20001002.1700.0638-E50-59
EM78	CNR20001002.1700.0638-E42-60
EM79	CNR20001002.1700.0638-E52-61
EM80	CNR20001002.1700.0638-E50-62
EM81	CNR20001002.1700.0638-E12-63
