CE11	CBS20001120.1000.0823-CE1
CE12	CBS20001120.1000.0823-CE2
CE13	CBS20001120.1000.0823-CE3
CE15	CBS20001120.1000.0823-CE4
CE16	CBS20001120.1000.0823-CE5
CE17	CBS20001120.1000.0823-CE6
CE18	CBS20001120.1000.0823-CE7
CE19	CBS20001120.1000.0823-CE8
CE28	CBS20001120.1000.0823-CE9
CE20	CBS20001120.1000.0823-CE10
CE21	CBS20001120.1000.0823-CE11
CE23	CBS20001120.1000.0823-CE12
CE24	CBS20001120.1000.0823-CE13
CE25	CBS20001120.1000.0823-CE14
CE26	CBS20001120.1000.0823-CE15
CE27	CBS20001120.1000.0823-CE16
CE1	CBS20001120.1000.0823-CE17
CE2	CBS20001120.1000.0823-CE18
CE3	CBS20001120.1000.0823-CE19
CE4	CBS20001120.1000.0823-CE20
CE5	CBS20001120.1000.0823-CE21
CE6	CBS20001120.1000.0823-CE22
CE7	CBS20001120.1000.0823-CE23
CE8	CBS20001120.1000.0823-CE24
CE9	CBS20001120.1000.0823-CE25
CE10	CBS20001120.1000.0823-CE26
E12	CBS20001120.1000.0823-E1
E13	CBS20001120.1000.0823-E2
E14	CBS20001120.1000.0823-E3
E29	CBS20001120.1000.0823-E4
E16	CBS20001120.1000.0823-E5
E17	CBS20001120.1000.0823-E6
E18	CBS20001120.1000.0823-E7
E19	CBS20001120.1000.0823-E8
E20	CBS20001120.1000.0823-E9
E21	CBS20001120.1000.0823-E10
E22	CBS20001120.1000.0823-E11
E24	CBS20001120.1000.0823-E12
E25	CBS20001120.1000.0823-E13
E26	CBS20001120.1000.0823-E14
E27	CBS20001120.1000.0823-E15
E28	CBS20001120.1000.0823-E16
E1	CBS20001120.1000.0823-E17
E2	CBS20001120.1000.0823-E18
E3	CBS20001120.1000.0823-E19
E4	CBS20001120.1000.0823-E20
E5	CBS20001120.1000.0823-E21
E6	CBS20001120.1000.0823-E22
E7	CBS20001120.1000.0823-E23
E8	CBS20001120.1000.0823-E24
E9	CBS20001120.1000.0823-E25
E10	CBS20001120.1000.0823-E26
E11	CBS20001120.1000.0823-E27
EM1	CBS20001120.1000.0823-E17-1
EM21	CBS20001120.1000.0823-E24-2
EM22	CBS20001120.1000.0823-E22-3
EM23	CBS20001120.1000.0823-E17-4
EM24	CBS20001120.1000.0823-E18-5
EM25	CBS20001120.1000.0823-E1-6
EM26	CBS20001120.1000.0823-E2-7
EM27	CBS20001120.1000.0823-E3-8
EM28	CBS20001120.1000.0823-E26-9
EM30	CBS20001120.1000.0823-E18-10
EM31	CBS20001120.1000.0823-E17-11
EM32	CBS20001120.1000.0823-E18-12
EM33	CBS20001120.1000.0823-E2-13
EM34	CBS20001120.1000.0823-E23-14
EM35	CBS20001120.1000.0823-E20-15
EM36	CBS20001120.1000.0823-E5-16
EM37	CBS20001120.1000.0823-E6-17
EM38	CBS20001120.1000.0823-E22-18
EM39	CBS20001120.1000.0823-E7-19
EM40	CBS20001120.1000.0823-E8-20
EM41	CBS20001120.1000.0823-E9-21
EM44	CBS20001120.1000.0823-E10-22
EM45	CBS20001120.1000.0823-E23-23
EM46	CBS20001120.1000.0823-E11-24
EM47	CBS20001120.1000.0823-E19-25
EM49	CBS20001120.1000.0823-E8-26
EM51	CBS20001120.1000.0823-E8-27
EM52	CBS20001120.1000.0823-E10-28
EM54	CBS20001120.1000.0823-E12-29
EM55	CBS20001120.1000.0823-E22-30
EM56	CBS20001120.1000.0823-E13-31
EM57	CBS20001120.1000.0823-E14-32
EM58	CBS20001120.1000.0823-E13-33
EM59	CBS20001120.1000.0823-E15-34
EM60	CBS20001120.1000.0823-E16-35
EM61	CBS20001120.1000.0823-E16-36
EM2	CBS20001120.1000.0823-E18-37
EM3	CBS20001120.1000.0823-E19-38
EM4	CBS20001120.1000.0823-E20-39
EM5	CBS20001120.1000.0823-E21-40
EM6	CBS20001120.1000.0823-E22-41
EM7	CBS20001120.1000.0823-E19-42
EM8	CBS20001120.1000.0823-E23-43
EM9	CBS20001120.1000.0823-E23-44
EM10	CBS20001120.1000.0823-E20-45
EM12	CBS20001120.1000.0823-E22-46
EM13	CBS20001120.1000.0823-E24-47
EM14	CBS20001120.1000.0823-E22-48
EM15	CBS20001120.1000.0823-E17-49
EM16	CBS20001120.1000.0823-E25-50
EM17	CBS20001120.1000.0823-E26-51
EM18	CBS20001120.1000.0823-E26-52
EM19	CBS20001120.1000.0823-E27-53
EM64	CBS20001120.1000.0823-E4-54
R13	CBS20001120.1000.0823-R1
R14	CBS20001120.1000.0823-R2
R1	CBS20001120.1000.0823-R3
R2	CBS20001120.1000.0823-R4
R3	CBS20001120.1000.0823-R5
R4	CBS20001120.1000.0823-R6
R5	CBS20001120.1000.0823-R7
R6	CBS20001120.1000.0823-R8
R7	CBS20001120.1000.0823-R9
R8	CBS20001120.1000.0823-R10
R9	CBS20001120.1000.0823-R11
R10	CBS20001120.1000.0823-R12
R15	CBS20001120.1000.0823-R13
R17	CBS20001120.1000.0823-R14
R18	CBS20001120.1000.0823-R15
R19	CBS20001120.1000.0823-R16
R20	CBS20001120.1000.0823-R17
R21	CBS20001120.1000.0823-R18
RM15	CBS20001120.1000.0823-R1-1
RM16	CBS20001120.1000.0823-R2-1
RM1	CBS20001120.1000.0823-R2-2
RM2	CBS20001120.1000.0823-R4-1
RM3	CBS20001120.1000.0823-R5-1
RM4	CBS20001120.1000.0823-R4-2
RM5	CBS20001120.1000.0823-R7-1
RM6	CBS20001120.1000.0823-R8-1
RM7	CBS20001120.1000.0823-R9-1
RM8	CBS20001120.1000.0823-R7-2
RM11	CBS20001120.1000.0823-R2-3
RM12	CBS20001120.1000.0823-R12-1
RM17	CBS20001120.1000.0823-R13-1
RM19	CBS20001120.1000.0823-R14-1
RM20	CBS20001120.1000.0823-R15-1
RM21	CBS20001120.1000.0823-R16-1
RM22	CBS20001120.1000.0823-R17-1
RM23	CBS20001120.1000.0823-R18-1
V2	CBS20001120.1000.0823-EV1
V3	CBS20001120.1000.0823-EV2
V5	CBS20001120.1000.0823-EV3
V6	CBS20001120.1000.0823-EV4
V7	CBS20001120.1000.0823-EV5
VM2	CBS20001120.1000.0823-EV1-1
VM3	CBS20001120.1000.0823-EV2-1
VM4	CBS20001120.1000.0823-EV2-2
VM5	CBS20001120.1000.0823-EV2-3
VM6	CBS20001120.1000.0823-EV1-2
VM8	CBS20001120.1000.0823-EV3-1
VM10	CBS20001120.1000.0823-EV2-4
VM11	CBS20001120.1000.0823-EV1-3
VM12	CBS20001120.1000.0823-EV4-1
VM13	CBS20001120.1000.0823-EV2-5
VM14	CBS20001120.1000.0823-EV2-6
VM15	CBS20001120.1000.0823-EV5-1
VM16	CBS20001120.1000.0823-EV2-7
Q1	CBS20001120.1000.0823-T1
Q2	CBS20001120.1000.0823-T2
Q3	CBS20001120.1000.0823-T3
