CE12	CNR20001108.1700.0508-CE1
CE13	CNR20001108.1700.0508-CE2
CE14	CNR20001108.1700.0508-CE3
CE15	CNR20001108.1700.0508-CE4
CE16	CNR20001108.1700.0508-CE5
CE17	CNR20001108.1700.0508-CE6
CE18	CNR20001108.1700.0508-CE7
CE19	CNR20001108.1700.0508-CE8
CE20	CNR20001108.1700.0508-CE9
CE21	CNR20001108.1700.0508-CE10
CE22	CNR20001108.1700.0508-CE11
CE23	CNR20001108.1700.0508-CE12
CE24	CNR20001108.1700.0508-CE13
CE25	CNR20001108.1700.0508-CE14
CE26	CNR20001108.1700.0508-CE15
CE27	CNR20001108.1700.0508-CE16
CE28	CNR20001108.1700.0508-CE17
CE29	CNR20001108.1700.0508-CE18
CE30	CNR20001108.1700.0508-CE19
CE1	CNR20001108.1700.0508-CE20
CE31	CNR20001108.1700.0508-CE21
CE2	CNR20001108.1700.0508-CE22
CE3	CNR20001108.1700.0508-CE23
CE4	CNR20001108.1700.0508-CE24
CE5	CNR20001108.1700.0508-CE25
CE6	CNR20001108.1700.0508-CE26
CE7	CNR20001108.1700.0508-CE27
E15	CNR20001108.1700.0508-E1
E16	CNR20001108.1700.0508-E2
E17	CNR20001108.1700.0508-E3
E18	CNR20001108.1700.0508-E4
E19	CNR20001108.1700.0508-E5
E20	CNR20001108.1700.0508-E6
E21	CNR20001108.1700.0508-E7
E22	CNR20001108.1700.0508-E8
E23	CNR20001108.1700.0508-E9
E24	CNR20001108.1700.0508-E10
E25	CNR20001108.1700.0508-E11
E26	CNR20001108.1700.0508-E12
E27	CNR20001108.1700.0508-E13
E28	CNR20001108.1700.0508-E14
E29	CNR20001108.1700.0508-E15
E30	CNR20001108.1700.0508-E16
E31	CNR20001108.1700.0508-E17
E1	CNR20001108.1700.0508-E18
E32	CNR20001108.1700.0508-E19
E33	CNR20001108.1700.0508-E20
E34	CNR20001108.1700.0508-E21
E35	CNR20001108.1700.0508-E22
E2	CNR20001108.1700.0508-E23
E3	CNR20001108.1700.0508-E24
E4	CNR20001108.1700.0508-E25
E5	CNR20001108.1700.0508-E26
E6	CNR20001108.1700.0508-E27
E7	CNR20001108.1700.0508-E28
E8	CNR20001108.1700.0508-E29
E9	CNR20001108.1700.0508-E30
E10	CNR20001108.1700.0508-E31
EM1	CNR20001108.1700.0508-E18-1
EM23	CNR20001108.1700.0508-E1-2
EM24	CNR20001108.1700.0508-E2-3
EM25	CNR20001108.1700.0508-E3-4
EM26	CNR20001108.1700.0508-E3-5
EM27	CNR20001108.1700.0508-E26-6
EM28	CNR20001108.1700.0508-E4-7
EM29	CNR20001108.1700.0508-E26-8
EM30	CNR20001108.1700.0508-E5-9
EM31	CNR20001108.1700.0508-E25-10
EM32	CNR20001108.1700.0508-E26-11
EM33	CNR20001108.1700.0508-E26-12
EM34	CNR20001108.1700.0508-E26-13
EM35	CNR20001108.1700.0508-E26-14
EM36	CNR20001108.1700.0508-E26-15
EM37	CNR20001108.1700.0508-E26-16
EM38	CNR20001108.1700.0508-E25-17
EM39	CNR20001108.1700.0508-E6-18
EM40	CNR20001108.1700.0508-E7-19
EM41	CNR20001108.1700.0508-E8-20
EM42	CNR20001108.1700.0508-E2-21
EM43	CNR20001108.1700.0508-E26-22
EM44	CNR20001108.1700.0508-E9-23
EM45	CNR20001108.1700.0508-E8-24
EM46	CNR20001108.1700.0508-E9-25
EM47	CNR20001108.1700.0508-E10-26
EM48	CNR20001108.1700.0508-E11-27
EM49	CNR20001108.1700.0508-E25-28
EM50	CNR20001108.1700.0508-E12-29
EM51	CNR20001108.1700.0508-E13-30
EM52	CNR20001108.1700.0508-E14-31
EM53	CNR20001108.1700.0508-E29-32
EM54	CNR20001108.1700.0508-E11-33
EM55	CNR20001108.1700.0508-E15-34
EM56	CNR20001108.1700.0508-E16-35
EM57	CNR20001108.1700.0508-E25-36
EM58	CNR20001108.1700.0508-E25-37
EM59	CNR20001108.1700.0508-E17-38
EM60	CNR20001108.1700.0508-E16-39
EM61	CNR20001108.1700.0508-E29-40
EM62	CNR20001108.1700.0508-E25-41
EM63	CNR20001108.1700.0508-E25-42
EM64	CNR20001108.1700.0508-E25-43
EM65	CNR20001108.1700.0508-E19-44
EM66	CNR20001108.1700.0508-E20-45
EM67	CNR20001108.1700.0508-E30-46
EM68	CNR20001108.1700.0508-E30-47
EM69	CNR20001108.1700.0508-E21-48
EM71	CNR20001108.1700.0508-E25-49
EM2	CNR20001108.1700.0508-E18-50
EM72	CNR20001108.1700.0508-E22-51
EM3	CNR20001108.1700.0508-E23-52
EM4	CNR20001108.1700.0508-E24-53
EM5	CNR20001108.1700.0508-E25-54
EM6	CNR20001108.1700.0508-E25-55
EM7	CNR20001108.1700.0508-E26-56
EM9	CNR20001108.1700.0508-E26-57
EM10	CNR20001108.1700.0508-E26-58
EM11	CNR20001108.1700.0508-E27-59
EM12	CNR20001108.1700.0508-E28-60
EM13	CNR20001108.1700.0508-E29-61
EM15	CNR20001108.1700.0508-E25-62
EM16	CNR20001108.1700.0508-E30-63
EM17	CNR20001108.1700.0508-E30-64
EM18	CNR20001108.1700.0508-E31-65
R7	CNR20001108.1700.0508-R1
R8	CNR20001108.1700.0508-R2
R9	CNR20001108.1700.0508-R3
R10	CNR20001108.1700.0508-R4
R12	CNR20001108.1700.0508-R5
R13	CNR20001108.1700.0508-R6
R14	CNR20001108.1700.0508-R7
R18	CNR20001108.1700.0508-R8
R19	CNR20001108.1700.0508-R9
R20	CNR20001108.1700.0508-R10
R21	CNR20001108.1700.0508-R11
R22	CNR20001108.1700.0508-R12
R23	CNR20001108.1700.0508-R13
R24	CNR20001108.1700.0508-R14
R25	CNR20001108.1700.0508-R15
R28	CNR20001108.1700.0508-R16
R29	CNR20001108.1700.0508-R17
R30	CNR20001108.1700.0508-R18
R31	CNR20001108.1700.0508-R19
R32	CNR20001108.1700.0508-R20
R33	CNR20001108.1700.0508-R21
R34	CNR20001108.1700.0508-R22
R35	CNR20001108.1700.0508-R23
R36	CNR20001108.1700.0508-R24
R37	CNR20001108.1700.0508-R25
R1	CNR20001108.1700.0508-R26
RM7	CNR20001108.1700.0508-R1-1
RM8	CNR20001108.1700.0508-R2-1
RM9	CNR20001108.1700.0508-R3-1
RM10	CNR20001108.1700.0508-R4-1
RM12	CNR20001108.1700.0508-R5-1
RM13	CNR20001108.1700.0508-R6-1
RM14	CNR20001108.1700.0508-R7-1
RM18	CNR20001108.1700.0508-R8-1
RM19	CNR20001108.1700.0508-R9-1
RM20	CNR20001108.1700.0508-R10-1
RM21	CNR20001108.1700.0508-R11-1
RM22	CNR20001108.1700.0508-R12-1
RM23	CNR20001108.1700.0508-R13-1
RM24	CNR20001108.1700.0508-R14-1
RM25	CNR20001108.1700.0508-R15-1
RM28	CNR20001108.1700.0508-R16-1
RM29	CNR20001108.1700.0508-R17-1
RM30	CNR20001108.1700.0508-R18-1
RM31	CNR20001108.1700.0508-R19-1
RM32	CNR20001108.1700.0508-R20-1
RM33	CNR20001108.1700.0508-R21-1
RM34	CNR20001108.1700.0508-R22-1
RM35	CNR20001108.1700.0508-R23-1
RM36	CNR20001108.1700.0508-R24-1
RM37	CNR20001108.1700.0508-R25-1
RM1	CNR20001108.1700.0508-R26-1
V1	CNR20001108.1700.0508-EV1
V2	CNR20001108.1700.0508-EV2
V3	CNR20001108.1700.0508-EV3
VM1	CNR20001108.1700.0508-EV1-1
VM2	CNR20001108.1700.0508-EV2-1
VM3	CNR20001108.1700.0508-EV3-1
Q1	CNR20001108.1700.0508-T1
Q2	CNR20001108.1700.0508-T2
Q3	CNR20001108.1700.0508-T3
Q4	CNR20001108.1700.0508-T4
Q5	CNR20001108.1700.0508-T5
Q6	CNR20001108.1700.0508-T6
