CE11	CTV20001024.1330.1118-CE1
CE12	CTV20001024.1330.1118-CE2
CE13	CTV20001024.1330.1118-CE3
CE14	CTV20001024.1330.1118-CE4
CE15	CTV20001024.1330.1118-CE5
CE16	CTV20001024.1330.1118-CE6
CE2	CTV20001024.1330.1118-CE7
CE3	CTV20001024.1330.1118-CE8
CE4	CTV20001024.1330.1118-CE9
CE5	CTV20001024.1330.1118-CE10
CE6	CTV20001024.1330.1118-CE11
CE7	CTV20001024.1330.1118-CE12
CE8	CTV20001024.1330.1118-CE13
CE9	CTV20001024.1330.1118-CE14
CE10	CTV20001024.1330.1118-CE15
E14	CTV20001024.1330.1118-E1
E15	CTV20001024.1330.1118-E2
E16	CTV20001024.1330.1118-E3
E17	CTV20001024.1330.1118-E4
E18	CTV20001024.1330.1118-E5
E19	CTV20001024.1330.1118-E6
E20	CTV20001024.1330.1118-E7
E21	CTV20001024.1330.1118-E8
E3	CTV20001024.1330.1118-E9
E4	CTV20001024.1330.1118-E10
E5	CTV20001024.1330.1118-E11
E6	CTV20001024.1330.1118-E12
E7	CTV20001024.1330.1118-E13
E8	CTV20001024.1330.1118-E14
E9	CTV20001024.1330.1118-E15
E10	CTV20001024.1330.1118-E16
E11	CTV20001024.1330.1118-E17
E12	CTV20001024.1330.1118-E18
E13	CTV20001024.1330.1118-E19
EM20	CTV20001024.1330.1118-E13-1
EM21	CTV20001024.1330.1118-E14-2
EM22	CTV20001024.1330.1118-E13-3
EM23	CTV20001024.1330.1118-E14-4
EM24	CTV20001024.1330.1118-E2-5
EM25	CTV20001024.1330.1118-E14-6
EM26	CTV20001024.1330.1118-E13-7
EM27	CTV20001024.1330.1118-E14-8
EM28	CTV20001024.1330.1118-E3-9
EM29	CTV20001024.1330.1118-E4-10
EM30	CTV20001024.1330.1118-E9-11
EM31	CTV20001024.1330.1118-E13-12
EM32	CTV20001024.1330.1118-E14-13
EM33	CTV20001024.1330.1118-E5-14
EM34	CTV20001024.1330.1118-E6-15
EM35	CTV20001024.1330.1118-E6-16
EM36	CTV20001024.1330.1118-E7-17
EM37	CTV20001024.1330.1118-E11-18
EM38	CTV20001024.1330.1118-E8-19
EM3	CTV20001024.1330.1118-E9-20
EM4	CTV20001024.1330.1118-E9-21
EM5	CTV20001024.1330.1118-E10-22
EM6	CTV20001024.1330.1118-E11-23
EM7	CTV20001024.1330.1118-E12-24
EM8	CTV20001024.1330.1118-E13-25
EM9	CTV20001024.1330.1118-E14-26
EM10	CTV20001024.1330.1118-E15-27
EM11	CTV20001024.1330.1118-E11-28
EM12	CTV20001024.1330.1118-E16-29
EM13	CTV20001024.1330.1118-E17-30
EM14	CTV20001024.1330.1118-E9-31
EM15	CTV20001024.1330.1118-E18-32
EM16	CTV20001024.1330.1118-E9-33
EM17	CTV20001024.1330.1118-E19-34
EM18	CTV20001024.1330.1118-E11-35
EM19	CTV20001024.1330.1118-E1-36
R3	CTV20001024.1330.1118-R1
R4	CTV20001024.1330.1118-R2
R5	CTV20001024.1330.1118-R3
R6	CTV20001024.1330.1118-R4
R7	CTV20001024.1330.1118-R5
R8	CTV20001024.1330.1118-R6
R9	CTV20001024.1330.1118-R7
RM3	CTV20001024.1330.1118-R1-1
RM4	CTV20001024.1330.1118-R2-1
RM5	CTV20001024.1330.1118-R3-1
RM6	CTV20001024.1330.1118-R4-1
RM7	CTV20001024.1330.1118-R5-1
RM8	CTV20001024.1330.1118-R6-1
RM9	CTV20001024.1330.1118-R7-1
V1	CTV20001024.1330.1118-EV1
VM1	CTV20001024.1330.1118-EV1-1
Q1	CTV20001024.1330.1118-T1
Q2	CTV20001024.1330.1118-T2
Q3	CTV20001024.1330.1118-T3
Q4	CTV20001024.1330.1118-T4
Q5	CTV20001024.1330.1118-T5
Q6	CTV20001024.1330.1118-T6
