CE9	CTS20001024.1300.0506-CE1
CE10	CTS20001024.1300.0506-CE2
CE12	CTS20001024.1300.0506-CE3
CE13	CTS20001024.1300.0506-CE4
CE14	CTS20001024.1300.0506-CE5
CE15	CTS20001024.1300.0506-CE6
CE16	CTS20001024.1300.0506-CE7
CE17	CTS20001024.1300.0506-CE8
CE18	CTS20001024.1300.0506-CE9
CE19	CTS20001024.1300.0506-CE10
CE6	CTS20001024.1300.0506-CE11
CE1	CTS20001024.1300.0506-CE12
CE2	CTS20001024.1300.0506-CE13
CE3	CTS20001024.1300.0506-CE14
CE4	CTS20001024.1300.0506-CE15
CE5	CTS20001024.1300.0506-CE16
CE7	CTS20001024.1300.0506-CE17
CE8	CTS20001024.1300.0506-CE18
E13	CTS20001024.1300.0506-E1
E14	CTS20001024.1300.0506-E2
E16	CTS20001024.1300.0506-E3
E17	CTS20001024.1300.0506-E4
E18	CTS20001024.1300.0506-E5
E19	CTS20001024.1300.0506-E6
E20	CTS20001024.1300.0506-E7
E21	CTS20001024.1300.0506-E8
E22	CTS20001024.1300.0506-E9
E23	CTS20001024.1300.0506-E10
E24	CTS20001024.1300.0506-E11
E9	CTS20001024.1300.0506-E12
E1	CTS20001024.1300.0506-E13
E2	CTS20001024.1300.0506-E14
E3	CTS20001024.1300.0506-E15
E4	CTS20001024.1300.0506-E16
E5	CTS20001024.1300.0506-E17
E6	CTS20001024.1300.0506-E18
E8	CTS20001024.1300.0506-E19
E10	CTS20001024.1300.0506-E20
E11	CTS20001024.1300.0506-E21
E12	CTS20001024.1300.0506-E22
EM13	CTS20001024.1300.0506-E12-1
EM20	CTS20001024.1300.0506-E1-2
EM21	CTS20001024.1300.0506-E15-3
EM22	CTS20001024.1300.0506-E15-4
EM23	CTS20001024.1300.0506-E16-5
EM24	CTS20001024.1300.0506-E2-6
EM25	CTS20001024.1300.0506-E14-7
EM26	CTS20001024.1300.0506-E3-8
EM28	CTS20001024.1300.0506-E4-9
EM29	CTS20001024.1300.0506-E5-10
EM30	CTS20001024.1300.0506-E6-11
EM31	CTS20001024.1300.0506-E7-12
EM32	CTS20001024.1300.0506-E8-13
EM33	CTS20001024.1300.0506-E13-14
EM34	CTS20001024.1300.0506-E15-15
EM35	CTS20001024.1300.0506-E13-16
EM36	CTS20001024.1300.0506-E16-17
EM37	CTS20001024.1300.0506-E2-18
EM38	CTS20001024.1300.0506-E22-19
EM39	CTS20001024.1300.0506-E1-20
EM40	CTS20001024.1300.0506-E9-21
EM41	CTS20001024.1300.0506-E18-22
EM42	CTS20001024.1300.0506-E10-23
EM43	CTS20001024.1300.0506-E10-24
EM44	CTS20001024.1300.0506-E10-25
EM45	CTS20001024.1300.0506-E16-26
EM46	CTS20001024.1300.0506-E18-27
EM47	CTS20001024.1300.0506-E13-28
EM48	CTS20001024.1300.0506-E18-29
EM49	CTS20001024.1300.0506-E16-30
EM50	CTS20001024.1300.0506-E16-31
EM51	CTS20001024.1300.0506-E11-32
EM52	CTS20001024.1300.0506-E11-33
EM53	CTS20001024.1300.0506-E15-34
EM1	CTS20001024.1300.0506-E13-35
EM2	CTS20001024.1300.0506-E14-36
EM3	CTS20001024.1300.0506-E15-37
EM4	CTS20001024.1300.0506-E16-38
EM5	CTS20001024.1300.0506-E15-39
EM6	CTS20001024.1300.0506-E17-40
EM7	CTS20001024.1300.0506-E18-41
EM8	CTS20001024.1300.0506-E15-42
EM9	CTS20001024.1300.0506-E18-43
EM10	CTS20001024.1300.0506-E16-44
EM11	CTS20001024.1300.0506-E15-45
EM14	CTS20001024.1300.0506-E20-46
EM12	CTS20001024.1300.0506-E19-47
EM15	CTS20001024.1300.0506-E21-48
EM16	CTS20001024.1300.0506-E15-49
EM17	CTS20001024.1300.0506-E15-50
EM18	CTS20001024.1300.0506-E18-51
EM19	CTS20001024.1300.0506-E22-52
R2	CTS20001024.1300.0506-R1
R3	CTS20001024.1300.0506-R2
R4	CTS20001024.1300.0506-R3
R6	CTS20001024.1300.0506-R4
R7	CTS20001024.1300.0506-R5
R8	CTS20001024.1300.0506-R6
R9	CTS20001024.1300.0506-R7
R11	CTS20001024.1300.0506-R8
R12	CTS20001024.1300.0506-R9
R13	CTS20001024.1300.0506-R10
R14	CTS20001024.1300.0506-R11
R15	CTS20001024.1300.0506-R12
R17	CTS20001024.1300.0506-R13
R21	CTS20001024.1300.0506-R14
R22	CTS20001024.1300.0506-R15
R23	CTS20001024.1300.0506-R16
R24	CTS20001024.1300.0506-R17
R25	CTS20001024.1300.0506-R18
R26	CTS20001024.1300.0506-R19
R27	CTS20001024.1300.0506-R20
R28	CTS20001024.1300.0506-R21
R29	CTS20001024.1300.0506-R22
R30	CTS20001024.1300.0506-R23
