CE13	CTS20001215.1300.0532-CE1
CE14	CTS20001215.1300.0532-CE2
CE15	CTS20001215.1300.0532-CE3
CE1	CTS20001215.1300.0532-CE4
CE2	CTS20001215.1300.0532-CE5
CE3	CTS20001215.1300.0532-CE6
CE4	CTS20001215.1300.0532-CE7
CE5	CTS20001215.1300.0532-CE8
CE6	CTS20001215.1300.0532-CE9
CE7	CTS20001215.1300.0532-CE10
CE8	CTS20001215.1300.0532-CE11
CE9	CTS20001215.1300.0532-CE12
CE10	CTS20001215.1300.0532-CE13
CE11	CTS20001215.1300.0532-CE14
CE12	CTS20001215.1300.0532-CE15
E13	CTS20001215.1300.0532-E1
E14	CTS20001215.1300.0532-E2
E15	CTS20001215.1300.0532-E3
E1	CTS20001215.1300.0532-E4
E2	CTS20001215.1300.0532-E5
E3	CTS20001215.1300.0532-E6
E4	CTS20001215.1300.0532-E7
E5	CTS20001215.1300.0532-E8
E6	CTS20001215.1300.0532-E9
E7	CTS20001215.1300.0532-E10
E8	CTS20001215.1300.0532-E11
E9	CTS20001215.1300.0532-E12
E10	CTS20001215.1300.0532-E13
E11	CTS20001215.1300.0532-E14
E12	CTS20001215.1300.0532-E15
EM1	CTS20001215.1300.0532-E4-1
EM19	CTS20001215.1300.0532-E1-2
EM20	CTS20001215.1300.0532-E4-3
EM21	CTS20001215.1300.0532-E7-4
EM22	CTS20001215.1300.0532-E2-5
EM23	CTS20001215.1300.0532-E3-6
EM2	CTS20001215.1300.0532-E5-7
EM3	CTS20001215.1300.0532-E6-8
EM4	CTS20001215.1300.0532-E7-9
EM5	CTS20001215.1300.0532-E8-10
EM6	CTS20001215.1300.0532-E5-11
EM7	CTS20001215.1300.0532-E4-12
EM8	CTS20001215.1300.0532-E9-13
EM10	CTS20001215.1300.0532-E10-14
EM11	CTS20001215.1300.0532-E11-15
EM12	CTS20001215.1300.0532-E12-16
EM13	CTS20001215.1300.0532-E13-17
EM14	CTS20001215.1300.0532-E13-18
EM15	CTS20001215.1300.0532-E14-19
EM16	CTS20001215.1300.0532-E5-20
EM17	CTS20001215.1300.0532-E15-21
EM18	CTS20001215.1300.0532-E5-22
R1	CTS20001215.1300.0532-R1
R2	CTS20001215.1300.0532-R2
R3	CTS20001215.1300.0532-R3
R4	CTS20001215.1300.0532-R4
R5	CTS20001215.1300.0532-R5
R6	CTS20001215.1300.0532-R6
R7	CTS20001215.1300.0532-R7
R8	CTS20001215.1300.0532-R8
R9	CTS20001215.1300.0532-R9
RM1	CTS20001215.1300.0532-R1-1
RM2	CTS20001215.1300.0532-R2-1
RM3	CTS20001215.1300.0532-R3-1
RM4	CTS20001215.1300.0532-R4-1
RM5	CTS20001215.1300.0532-R5-1
RM6	CTS20001215.1300.0532-R6-1
RM7	CTS20001215.1300.0532-R7-1
RM8	CTS20001215.1300.0532-R8-1
RM9	CTS20001215.1300.0532-R3-2
V1	CTS20001215.1300.0532-EV1
V2	CTS20001215.1300.0532-EV2
V3	CTS20001215.1300.0532-EV3
VM1	CTS20001215.1300.0532-EV1-1
VM2	CTS20001215.1300.0532-EV2-1
VM3	CTS20001215.1300.0532-EV3-1
Q1	CTS20001215.1300.0532-T1
Q2	CTS20001215.1300.0532-T2
Q3	CTS20001215.1300.0532-T3
Q4	CTS20001215.1300.0532-T4
