CE14	CBS20001206.1000.1074-CE1
CE15	CBS20001206.1000.1074-CE2
CE17	CBS20001206.1000.1074-CE3
CE20	CBS20001206.1000.1074-CE4
CE21	CBS20001206.1000.1074-CE5
CE22	CBS20001206.1000.1074-CE6
CE23	CBS20001206.1000.1074-CE7
CE1	CBS20001206.1000.1074-CE8
CE6	CBS20001206.1000.1074-CE9
CE2	CBS20001206.1000.1074-CE10
CE3	CBS20001206.1000.1074-CE11
CE4	CBS20001206.1000.1074-CE12
CE5	CBS20001206.1000.1074-CE13
CE7	CBS20001206.1000.1074-CE14
CE8	CBS20001206.1000.1074-CE15
CE9	CBS20001206.1000.1074-CE16
CE10	CBS20001206.1000.1074-CE17
CE11	CBS20001206.1000.1074-CE18
CE12	CBS20001206.1000.1074-CE19
E16	CBS20001206.1000.1074-E1
E17	CBS20001206.1000.1074-E2
E19	CBS20001206.1000.1074-E3
E20	CBS20001206.1000.1074-E4
E25	CBS20001206.1000.1074-E5
E26	CBS20001206.1000.1074-E6
E27	CBS20001206.1000.1074-E7
E28	CBS20001206.1000.1074-E8
E29	CBS20001206.1000.1074-E9
E30	CBS20001206.1000.1074-E10
E1	CBS20001206.1000.1074-E11
E8	CBS20001206.1000.1074-E12
E3	CBS20001206.1000.1074-E13
E4	CBS20001206.1000.1074-E14
E5	CBS20001206.1000.1074-E15
E6	CBS20001206.1000.1074-E16
E7	CBS20001206.1000.1074-E17
E9	CBS20001206.1000.1074-E18
E10	CBS20001206.1000.1074-E19
E11	CBS20001206.1000.1074-E20
E12	CBS20001206.1000.1074-E21
E13	CBS20001206.1000.1074-E22
E14	CBS20001206.1000.1074-E23
EM1	CBS20001206.1000.1074-E11-1
EM22	CBS20001206.1000.1074-E1-2
EM23	CBS20001206.1000.1074-E2-3
EM25	CBS20001206.1000.1074-E3-4
EM26	CBS20001206.1000.1074-E16-5
EM27	CBS20001206.1000.1074-E4-6
EM31	CBS20001206.1000.1074-E5-7
EM32	CBS20001206.1000.1074-E6-8
EM33	CBS20001206.1000.1074-E6-9
EM34	CBS20001206.1000.1074-E7-10
EM35	CBS20001206.1000.1074-E16-11
EM36	CBS20001206.1000.1074-E8-12
EM37	CBS20001206.1000.1074-E9-13
EM38	CBS20001206.1000.1074-E8-14
EM11	CBS20001206.1000.1074-E12-15
EM39	CBS20001206.1000.1074-E19-16
EM40	CBS20001206.1000.1074-E10-17
EM41	CBS20001206.1000.1074-E11-18
EM12	CBS20001206.1000.1074-E11-19
EM4	CBS20001206.1000.1074-E11-20
EM5	CBS20001206.1000.1074-E13-21
EM6	CBS20001206.1000.1074-E14-22
EM7	CBS20001206.1000.1074-E15-23
EM8	CBS20001206.1000.1074-E16-24
EM9	CBS20001206.1000.1074-E16-25
EM10	CBS20001206.1000.1074-E17-26
EM13	CBS20001206.1000.1074-E11-27
EM14	CBS20001206.1000.1074-E18-28
EM15	CBS20001206.1000.1074-E19-29
EM16	CBS20001206.1000.1074-E20-30
EM17	CBS20001206.1000.1074-E21-31
EM18	CBS20001206.1000.1074-E22-32
EM19	CBS20001206.1000.1074-E23-33
EM20	CBS20001206.1000.1074-E22-34
R1	CBS20001206.1000.1074-R1
R3	CBS20001206.1000.1074-R2
R5	CBS20001206.1000.1074-R3
RM1	CBS20001206.1000.1074-R1-1
RM3	CBS20001206.1000.1074-R2-1
RM5	CBS20001206.1000.1074-R3-1
V1	CBS20001206.1000.1074-EV1
V2	CBS20001206.1000.1074-EV2
V3	CBS20001206.1000.1074-EV3
V4	CBS20001206.1000.1074-EV4
VM1	CBS20001206.1000.1074-EV1-1
VM2	CBS20001206.1000.1074-EV2-1
VM3	CBS20001206.1000.1074-EV3-1
VM4	CBS20001206.1000.1074-EV4-1
Q1	CBS20001206.1000.1074-T1
Q2	CBS20001206.1000.1074-T2
Q3	CBS20001206.1000.1074-T3
Q4	CBS20001206.1000.1074-T4
