CE11	CNR20001016.1700.0645-CE1
CE12	CNR20001016.1700.0645-CE2
CE13	CNR20001016.1700.0645-CE3
CE14	CNR20001016.1700.0645-CE4
CE15	CNR20001016.1700.0645-CE5
CE16	CNR20001016.1700.0645-CE6
CE17	CNR20001016.1700.0645-CE7
CE18	CNR20001016.1700.0645-CE8
CE19	CNR20001016.1700.0645-CE9
CE20	CNR20001016.1700.0645-CE10
CE21	CNR20001016.1700.0645-CE11
CE22	CNR20001016.1700.0645-CE12
CE23	CNR20001016.1700.0645-CE13
CE24	CNR20001016.1700.0645-CE14
CE25	CNR20001016.1700.0645-CE15
CE26	CNR20001016.1700.0645-CE16
CE27	CNR20001016.1700.0645-CE17
CE28	CNR20001016.1700.0645-CE18
CE29	CNR20001016.1700.0645-CE19
CE31	CNR20001016.1700.0645-CE20
CE32	CNR20001016.1700.0645-CE21
CE33	CNR20001016.1700.0645-CE22
CE34	CNR20001016.1700.0645-CE23
CE35	CNR20001016.1700.0645-CE24
CE36	CNR20001016.1700.0645-CE25
CE37	CNR20001016.1700.0645-CE26
CE38	CNR20001016.1700.0645-CE27
CE39	CNR20001016.1700.0645-CE28
CE40	CNR20001016.1700.0645-CE29
CE41	CNR20001016.1700.0645-CE30
CE42	CNR20001016.1700.0645-CE31
CE43	CNR20001016.1700.0645-CE32
CE44	CNR20001016.1700.0645-CE33
CE45	CNR20001016.1700.0645-CE34
CE46	CNR20001016.1700.0645-CE35
CE47	CNR20001016.1700.0645-CE36
CE48	CNR20001016.1700.0645-CE37
CE49	CNR20001016.1700.0645-CE38
CE50	CNR20001016.1700.0645-CE39
CE51	CNR20001016.1700.0645-CE40
CE52	CNR20001016.1700.0645-CE41
CE53	CNR20001016.1700.0645-CE42
CE54	CNR20001016.1700.0645-CE43
CE55	CNR20001016.1700.0645-CE44
CE56	CNR20001016.1700.0645-CE45
CE57	CNR20001016.1700.0645-CE46
CE58	CNR20001016.1700.0645-CE47
CE59	CNR20001016.1700.0645-CE48
CE2	CNR20001016.1700.0645-CE49
CE3	CNR20001016.1700.0645-CE50
CE4	CNR20001016.1700.0645-CE51
CE5	CNR20001016.1700.0645-CE52
CE6	CNR20001016.1700.0645-CE53
CE7	CNR20001016.1700.0645-CE54
CE8	CNR20001016.1700.0645-CE55
CE9	CNR20001016.1700.0645-CE56
CE10	CNR20001016.1700.0645-CE57
E13	CNR20001016.1700.0645-E1
E14	CNR20001016.1700.0645-E2
E15	CNR20001016.1700.0645-E3
E16	CNR20001016.1700.0645-E4
E17	CNR20001016.1700.0645-E5
E18	CNR20001016.1700.0645-E6
E19	CNR20001016.1700.0645-E7
E20	CNR20001016.1700.0645-E8
E21	CNR20001016.1700.0645-E9
E22	CNR20001016.1700.0645-E10
E23	CNR20001016.1700.0645-E11
E24	CNR20001016.1700.0645-E12
E25	CNR20001016.1700.0645-E13
E26	CNR20001016.1700.0645-E14
E27	CNR20001016.1700.0645-E15
E28	CNR20001016.1700.0645-E16
E29	CNR20001016.1700.0645-E17
E30	CNR20001016.1700.0645-E18
E31	CNR20001016.1700.0645-E19
E32	CNR20001016.1700.0645-E20
E34	CNR20001016.1700.0645-E21
E35	CNR20001016.1700.0645-E22
E36	CNR20001016.1700.0645-E23
E37	CNR20001016.1700.0645-E24
E38	CNR20001016.1700.0645-E25
E39	CNR20001016.1700.0645-E26
E40	CNR20001016.1700.0645-E27
E41	CNR20001016.1700.0645-E28
E42	CNR20001016.1700.0645-E29
E43	CNR20001016.1700.0645-E30
E44	CNR20001016.1700.0645-E31
E45	CNR20001016.1700.0645-E32
E46	CNR20001016.1700.0645-E33
E47	CNR20001016.1700.0645-E34
E48	CNR20001016.1700.0645-E35
E49	CNR20001016.1700.0645-E36
E50	CNR20001016.1700.0645-E37
E51	CNR20001016.1700.0645-E38
E52	CNR20001016.1700.0645-E39
E53	CNR20001016.1700.0645-E40
E54	CNR20001016.1700.0645-E41
E55	CNR20001016.1700.0645-E42
E56	CNR20001016.1700.0645-E43
E57	CNR20001016.1700.0645-E44
E58	CNR20001016.1700.0645-E45
E59	CNR20001016.1700.0645-E46
E60	CNR20001016.1700.0645-E47
E61	CNR20001016.1700.0645-E48
E62	CNR20001016.1700.0645-E49
E63	CNR20001016.1700.0645-E50
E2	CNR20001016.1700.0645-E51
E4	CNR20001016.1700.0645-E52
E5	CNR20001016.1700.0645-E53
E6	CNR20001016.1700.0645-E54
E7	CNR20001016.1700.0645-E55
E8	CNR20001016.1700.0645-E56
E9	CNR20001016.1700.0645-E57
E10	CNR20001016.1700.0645-E58
E11	CNR20001016.1700.0645-E59
E12	CNR20001016.1700.0645-E60
EM21	CNR20001016.1700.0645-E2-1
EM22	CNR20001016.1700.0645-E3-2
EM23	CNR20001016.1700.0645-E4-3
EM24	CNR20001016.1700.0645-E5-4
EM25	CNR20001016.1700.0645-E6-5
EM26	CNR20001016.1700.0645-E7-6
EM27	CNR20001016.1700.0645-E8-7
EM28	CNR20001016.1700.0645-E55-8
EM29	CNR20001016.1700.0645-E9-9
EM30	CNR20001016.1700.0645-E10-10
EM31	CNR20001016.1700.0645-E11-11
EM32	CNR20001016.1700.0645-E12-12
EM33	CNR20001016.1700.0645-E13-13
EM34	CNR20001016.1700.0645-E14-14
EM35	CNR20001016.1700.0645-E55-15
EM36	CNR20001016.1700.0645-E15-16
EM37	CNR20001016.1700.0645-E15-17
EM38	CNR20001016.1700.0645-E16-18
EM39	CNR20001016.1700.0645-E17-19
EM40	CNR20001016.1700.0645-E55-20
EM41	CNR20001016.1700.0645-E17-21
EM42	CNR20001016.1700.0645-E15-22
EM43	CNR20001016.1700.0645-E55-23
EM44	CNR20001016.1700.0645-E17-24
EM45	CNR20001016.1700.0645-E18-25
EM46	CNR20001016.1700.0645-E55-26
EM47	CNR20001016.1700.0645-E55-27
EM48	CNR20001016.1700.0645-E19-28
EM49	CNR20001016.1700.0645-E20-29
EM51	CNR20001016.1700.0645-E21-30
EM52	CNR20001016.1700.0645-E22-31
EM53	CNR20001016.1700.0645-E23-32
EM54	CNR20001016.1700.0645-E24-33
EM55	CNR20001016.1700.0645-E25-34
EM56	CNR20001016.1700.0645-E26-35
EM57	CNR20001016.1700.0645-E55-36
EM58	CNR20001016.1700.0645-E57-37
EM59	CNR20001016.1700.0645-E27-38
EM60	CNR20001016.1700.0645-E28-39
EM61	CNR20001016.1700.0645-E55-40
EM62	CNR20001016.1700.0645-E29-41
EM63	CNR20001016.1700.0645-E30-42
EM64	CNR20001016.1700.0645-E31-43
EM66	CNR20001016.1700.0645-E60-44
EM67	CNR20001016.1700.0645-E32-45
EM68	CNR20001016.1700.0645-E33-46
EM69	CNR20001016.1700.0645-E34-47
EM71	CNR20001016.1700.0645-E55-48
EM72	CNR20001016.1700.0645-E35-49
EM73	CNR20001016.1700.0645-E36-50
EM74	CNR20001016.1700.0645-E37-51
EM2	CNR20001016.1700.0645-E51-52
EM75	CNR20001016.1700.0645-E55-53
EM76	CNR20001016.1700.0645-E38-54
EM77	CNR20001016.1700.0645-E39-55
EM78	CNR20001016.1700.0645-E55-56
EM79	CNR20001016.1700.0645-E40-57
EM80	CNR20001016.1700.0645-E55-58
EM81	CNR20001016.1700.0645-E55-59
EM82	CNR20001016.1700.0645-E41-60
EM83	CNR20001016.1700.0645-E55-61
EM84	CNR20001016.1700.0645-E42-62
EM85	CNR20001016.1700.0645-E42-63
EM86	CNR20001016.1700.0645-E43-64
EM87	CNR20001016.1700.0645-E44-65
EM88	CNR20001016.1700.0645-E45-66
EM89	CNR20001016.1700.0645-E55-67
EM90	CNR20001016.1700.0645-E41-68
EM91	CNR20001016.1700.0645-E46-69
EM92	CNR20001016.1700.0645-E47-70
EM93	CNR20001016.1700.0645-E41-71
EM94	CNR20001016.1700.0645-E47-72
EM95	CNR20001016.1700.0645-E55-73
EM96	CNR20001016.1700.0645-E47-74
EM97	CNR20001016.1700.0645-E48-75
EM98	CNR20001016.1700.0645-E49-76
EM100	CNR20001016.1700.0645-E41-77
EM101	CNR20001016.1700.0645-E50-78
EM5	CNR20001016.1700.0645-E52-79
EM6	CNR20001016.1700.0645-E53-80
EM7	CNR20001016.1700.0645-E54-81
EM8	CNR20001016.1700.0645-E55-82
EM9	CNR20001016.1700.0645-E56-83
EM10	CNR20001016.1700.0645-E57-84
EM11	CNR20001016.1700.0645-E55-85
EM12	CNR20001016.1700.0645-E55-86
EM13	CNR20001016.1700.0645-E58-87
EM14	CNR20001016.1700.0645-E55-88
EM15	CNR20001016.1700.0645-E58-89
EM16	CNR20001016.1700.0645-E55-90
EM17	CNR20001016.1700.0645-E58-91
EM18	CNR20001016.1700.0645-E59-92
EM19	CNR20001016.1700.0645-E60-93
EM20	CNR20001016.1700.0645-E1-94
R2	CNR20001016.1700.0645-R1
R3	CNR20001016.1700.0645-R2
R4	CNR20001016.1700.0645-R3
R5	CNR20001016.1700.0645-R4
R7	CNR20001016.1700.0645-R5
R9	CNR20001016.1700.0645-R6
R10	CNR20001016.1700.0645-R7
R11	CNR20001016.1700.0645-R8
R12	CNR20001016.1700.0645-R9
R13	CNR20001016.1700.0645-R10
R14	CNR20001016.1700.0645-R11
R15	CNR20001016.1700.0645-R12
R16	CNR20001016.1700.0645-R13
R17	CNR20001016.1700.0645-R14
R18	CNR20001016.1700.0645-R15
R19	CNR20001016.1700.0645-R16
R20	CNR20001016.1700.0645-R17
R21	CNR20001016.1700.0645-R18
R22	CNR20001016.1700.0645-R19
R23	CNR20001016.1700.0645-R20
R24	CNR20001016.1700.0645-R21
R25	CNR20001016.1700.0645-R22
R26	CNR20001016.1700.0645-R23
R27	CNR20001016.1700.0645-R24
R29	CNR20001016.1700.0645-R25
R30	CNR20001016.1700.0645-R26
R31	CNR20001016.1700.0645-R27
R32	CNR20001016.1700.0645-R28
R33	CNR20001016.1700.0645-R29
R34	CNR20001016.1700.0645-R30
R35	CNR20001016.1700.0645-R31
R36	CNR20001016.1700.0645-R32
R37	CNR20001016.1700.0645-R33
R38	CNR20001016.1700.0645-R34
R39	CNR20001016.1700.0645-R35
R40	CNR20001016.1700.0645-R36
R41	CNR20001016.1700.0645-R37
RM2	CNR20001016.1700.0645-R1-1
RM3	CNR20001016.1700.0645-R2-1
RM4	CNR20001016.1700.0645-R3-1
RM5	CNR20001016.1700.0645-R4-1
RM7	CNR20001016.1700.0645-R5-1
RM9	CNR20001016.1700.0645-R6-1
RM10	CNR20001016.1700.0645-R7-1
RM11	CNR20001016.1700.0645-R8-1
RM12	CNR20001016.1700.0645-R9-1
RM13	CNR20001016.1700.0645-R10-1
RM14	CNR20001016.1700.0645-R11-1
RM15	CNR20001016.1700.0645-R12-1
RM16	CNR20001016.1700.0645-R13-1
RM17	CNR20001016.1700.0645-R14-1
RM18	CNR20001016.1700.0645-R15-1
RM19	CNR20001016.1700.0645-R16-1
RM20	CNR20001016.1700.0645-R17-1
RM21	CNR20001016.1700.0645-R18-1
