CE13	CNR20001103.1700.0856-CE1
CE14	CNR20001103.1700.0856-CE2
CE15	CNR20001103.1700.0856-CE3
CE16	CNR20001103.1700.0856-CE4
CE1	CNR20001103.1700.0856-CE5
CE2	CNR20001103.1700.0856-CE6
CE3	CNR20001103.1700.0856-CE7
CE4	CNR20001103.1700.0856-CE8
CE5	CNR20001103.1700.0856-CE9
CE6	CNR20001103.1700.0856-CE10
CE7	CNR20001103.1700.0856-CE11
CE8	CNR20001103.1700.0856-CE12
CE9	CNR20001103.1700.0856-CE13
CE10	CNR20001103.1700.0856-CE14
CE11	CNR20001103.1700.0856-CE15
E14	CNR20001103.1700.0856-E1
E15	CNR20001103.1700.0856-E2
E16	CNR20001103.1700.0856-E3
E17	CNR20001103.1700.0856-E4
E1	CNR20001103.1700.0856-E5
E2	CNR20001103.1700.0856-E6
E3	CNR20001103.1700.0856-E7
E4	CNR20001103.1700.0856-E8
E5	CNR20001103.1700.0856-E9
E6	CNR20001103.1700.0856-E10
E7	CNR20001103.1700.0856-E11
E8	CNR20001103.1700.0856-E12
E9	CNR20001103.1700.0856-E13
E10	CNR20001103.1700.0856-E14
E11	CNR20001103.1700.0856-E15
E12	CNR20001103.1700.0856-E16
EM18	CNR20001103.1700.0856-E8-1
EM19	CNR20001103.1700.0856-E2-2
EM20	CNR20001103.1700.0856-E3-3
EM21	CNR20001103.1700.0856-E2-4
EM22	CNR20001103.1700.0856-E4-5
EM1	CNR20001103.1700.0856-E5-6
EM2	CNR20001103.1700.0856-E5-7
EM3	CNR20001103.1700.0856-E6-8
EM4	CNR20001103.1700.0856-E7-9
EM5	CNR20001103.1700.0856-E8-10
EM6	CNR20001103.1700.0856-E9-11
EM7	CNR20001103.1700.0856-E10-12
EM8	CNR20001103.1700.0856-E8-13
EM9	CNR20001103.1700.0856-E11-14
EM10	CNR20001103.1700.0856-E11-15
EM11	CNR20001103.1700.0856-E12-16
EM12	CNR20001103.1700.0856-E13-17
EM13	CNR20001103.1700.0856-E14-18
EM14	CNR20001103.1700.0856-E15-19
EM15	CNR20001103.1700.0856-E16-20
EM17	CNR20001103.1700.0856-E1-21
R1	CNR20001103.1700.0856-R1
R2	CNR20001103.1700.0856-R2
R4	CNR20001103.1700.0856-R3
R5	CNR20001103.1700.0856-R4
R6	CNR20001103.1700.0856-R5
R7	CNR20001103.1700.0856-R6
R8	CNR20001103.1700.0856-R7
R9	CNR20001103.1700.0856-R8
RM1	CNR20001103.1700.0856-R1-1
RM2	CNR20001103.1700.0856-R2-1
RM4	CNR20001103.1700.0856-R3-1
RM5	CNR20001103.1700.0856-R4-1
RM6	CNR20001103.1700.0856-R5-1
RM7	CNR20001103.1700.0856-R6-1
RM8	CNR20001103.1700.0856-R7-1
RM9	CNR20001103.1700.0856-R8-1
V2	CNR20001103.1700.0856-EV1
VM2	CNR20001103.1700.0856-EV1-1
Q2	CNR20001103.1700.0856-T1
Q3	CNR20001103.1700.0856-T2
Q4	CNR20001103.1700.0856-T3
Q1	CNR20001103.1700.0856-T4
