CE15	CTV20001201.1330.1047-CE1
CE17	CTV20001201.1330.1047-CE2
CE19	CTV20001201.1330.1047-CE3
CE20	CTV20001201.1330.1047-CE4
CE21	CTV20001201.1330.1047-CE5
CE22	CTV20001201.1330.1047-CE6
CE23	CTV20001201.1330.1047-CE7
CE24	CTV20001201.1330.1047-CE8
CE26	CTV20001201.1330.1047-CE9
CE27	CTV20001201.1330.1047-CE10
CE28	CTV20001201.1330.1047-CE11
CE1	CTV20001201.1330.1047-CE12
CE2	CTV20001201.1330.1047-CE13
CE3	CTV20001201.1330.1047-CE14
CE4	CTV20001201.1330.1047-CE15
CE5	CTV20001201.1330.1047-CE16
CE7	CTV20001201.1330.1047-CE17
CE8	CTV20001201.1330.1047-CE18
CE11	CTV20001201.1330.1047-CE19
CE12	CTV20001201.1330.1047-CE20
CE13	CTV20001201.1330.1047-CE21
CE14	CTV20001201.1330.1047-CE22
E17	CTV20001201.1330.1047-E1
E19	CTV20001201.1330.1047-E2
E20	CTV20001201.1330.1047-E3
E21	CTV20001201.1330.1047-E4
E22	CTV20001201.1330.1047-E5
E23	CTV20001201.1330.1047-E6
E24	CTV20001201.1330.1047-E7
E25	CTV20001201.1330.1047-E8
E26	CTV20001201.1330.1047-E9
E27	CTV20001201.1330.1047-E10
E28	CTV20001201.1330.1047-E11
E29	CTV20001201.1330.1047-E12
E31	CTV20001201.1330.1047-E13
E32	CTV20001201.1330.1047-E14
E33	CTV20001201.1330.1047-E15
E1	CTV20001201.1330.1047-E16
E2	CTV20001201.1330.1047-E17
E3	CTV20001201.1330.1047-E18
E4	CTV20001201.1330.1047-E19
E5	CTV20001201.1330.1047-E20
E7	CTV20001201.1330.1047-E21
E8	CTV20001201.1330.1047-E22
E11	CTV20001201.1330.1047-E23
E12	CTV20001201.1330.1047-E24
E13	CTV20001201.1330.1047-E25
E14	CTV20001201.1330.1047-E26
E15	CTV20001201.1330.1047-E27
EM1	CTV20001201.1330.1047-E16-1
EM18	CTV20001201.1330.1047-E1-2
EM19	CTV20001201.1330.1047-E21-3
EM21	CTV20001201.1330.1047-E2-4
EM22	CTV20001201.1330.1047-E3-5
EM24	CTV20001201.1330.1047-E23-6
EM25	CTV20001201.1330.1047-E4-7
EM26	CTV20001201.1330.1047-E5-8
EM27	CTV20001201.1330.1047-E21-9
EM28	CTV20001201.1330.1047-E6-10
EM29	CTV20001201.1330.1047-E21-11
EM30	CTV20001201.1330.1047-E21-12
EM31	CTV20001201.1330.1047-E7-13
EM32	CTV20001201.1330.1047-E21-14
EM33	CTV20001201.1330.1047-E24-15
EM34	CTV20001201.1330.1047-E8-16
EM35	CTV20001201.1330.1047-E1-17
EM36	CTV20001201.1330.1047-E9-18
EM37	CTV20001201.1330.1047-E10-19
EM38	CTV20001201.1330.1047-E19-20
EM39	CTV20001201.1330.1047-E11-21
EM40	CTV20001201.1330.1047-E12-22
EM41	CTV20001201.1330.1047-E19-23
EM43	CTV20001201.1330.1047-E13-24
EM44	CTV20001201.1330.1047-E14-25
EM45	CTV20001201.1330.1047-E15-26
EM47	CTV20001201.1330.1047-E24-27
EM2	CTV20001201.1330.1047-E17-28
EM3	CTV20001201.1330.1047-E18-29
EM4	CTV20001201.1330.1047-E19-30
EM6	CTV20001201.1330.1047-E20-31
EM8	CTV20001201.1330.1047-E21-32
EM9	CTV20001201.1330.1047-E22-33
EM12	CTV20001201.1330.1047-E23-34
EM13	CTV20001201.1330.1047-E24-35
EM14	CTV20001201.1330.1047-E25-36
EM15	CTV20001201.1330.1047-E26-37
EM16	CTV20001201.1330.1047-E27-38
R1	CTV20001201.1330.1047-R1
R5	CTV20001201.1330.1047-R2
R6	CTV20001201.1330.1047-R3
R7	CTV20001201.1330.1047-R4
R8	CTV20001201.1330.1047-R5
R10	CTV20001201.1330.1047-R6
R12	CTV20001201.1330.1047-R7
R13	CTV20001201.1330.1047-R8
R14	CTV20001201.1330.1047-R9
R16	CTV20001201.1330.1047-R10
R17	CTV20001201.1330.1047-R11
RM1	CTV20001201.1330.1047-R1-1
RM5	CTV20001201.1330.1047-R2-1
RM6	CTV20001201.1330.1047-R3-1
RM7	CTV20001201.1330.1047-R4-1
RM8	CTV20001201.1330.1047-R5-1
RM10	CTV20001201.1330.1047-R6-1
RM12	CTV20001201.1330.1047-R7-1
RM13	CTV20001201.1330.1047-R4-2
RM14	CTV20001201.1330.1047-R5-2
RM16	CTV20001201.1330.1047-R10-1
RM17	CTV20001201.1330.1047-R11-1
Q1	CTV20001201.1330.1047-T1
Q2	CTV20001201.1330.1047-T2
Q4	CTV20001201.1330.1047-T3
