CE1	CNR20001201.1700.1429-CE1
CE2	CNR20001201.1700.1429-CE2
CE3	CNR20001201.1700.1429-CE3
CE4	CNR20001201.1700.1429-CE4
CE5	CNR20001201.1700.1429-CE5
CE6	CNR20001201.1700.1429-CE6
CE7	CNR20001201.1700.1429-CE7
CE8	CNR20001201.1700.1429-CE8
E1	CNR20001201.1700.1429-E1
E2	CNR20001201.1700.1429-E2
E3	CNR20001201.1700.1429-E3
E4	CNR20001201.1700.1429-E4
E5	CNR20001201.1700.1429-E5
E6	CNR20001201.1700.1429-E6
E7	CNR20001201.1700.1429-E7
E8	CNR20001201.1700.1429-E8
E9	CNR20001201.1700.1429-E9
EM1	CNR20001201.1700.1429-E1-1
EM2	CNR20001201.1700.1429-E2-2
EM3	CNR20001201.1700.1429-E3-3
EM4	CNR20001201.1700.1429-E4-4
EM5	CNR20001201.1700.1429-E4-5
EM6	CNR20001201.1700.1429-E5-6
EM7	CNR20001201.1700.1429-E6-7
EM8	CNR20001201.1700.1429-E7-8
EM9	CNR20001201.1700.1429-E4-9
EM10	CNR20001201.1700.1429-E7-10
EM11	CNR20001201.1700.1429-E8-11
EM12	CNR20001201.1700.1429-E9-12
R1	CNR20001201.1700.1429-R1
R2	CNR20001201.1700.1429-R2
R3	CNR20001201.1700.1429-R3
R4	CNR20001201.1700.1429-R4
RM1	CNR20001201.1700.1429-R1-1
RM2	CNR20001201.1700.1429-R2-1
RM3	CNR20001201.1700.1429-R3-1
RM4	CNR20001201.1700.1429-R4-1
V1	CNR20001201.1700.1429-EV1
VM1	CNR20001201.1700.1429-EV1-1
Q10	CNR20001201.1700.1429-V1
Q11	CNR20001201.1700.1429-V2
Q12	CNR20001201.1700.1429-T1
Q1	CNR20001201.1700.1429-T2
Q2	CNR20001201.1700.1429-V3
Q3	CNR20001201.1700.1429-V4
Q4	CNR20001201.1700.1429-V5
Q5	CNR20001201.1700.1429-V6
Q6	CNR20001201.1700.1429-V7
Q7	CNR20001201.1700.1429-V8
Q8	CNR20001201.1700.1429-V9
QM11	CNR20001201.1700.1429-V2-1
QM2	CNR20001201.1700.1429-V3-1
QM3	CNR20001201.1700.1429-V4-1
QM4	CNR20001201.1700.1429-V5-1
QM5	CNR20001201.1700.1429-V6-1
QM6	CNR20001201.1700.1429-V7-1
QM7	CNR20001201.1700.1429-V8-1
QM8	CNR20001201.1700.1429-V9-1
QM10	CNR20001201.1700.1429-V1-1
