CE7	CTV20001026.1530.0802-CE1
CE9	CTV20001026.1530.0802-CE2
CE10	CTV20001026.1530.0802-CE3
CE11	CTV20001026.1530.0802-CE4
CE12	CTV20001026.1530.0802-CE5
CE13	CTV20001026.1530.0802-CE6
CE14	CTV20001026.1530.0802-CE7
CE15	CTV20001026.1530.0802-CE8
CE16	CTV20001026.1530.0802-CE9
CE18	CTV20001026.1530.0802-CE10
CE20	CTV20001026.1530.0802-CE11
CE21	CTV20001026.1530.0802-CE12
CE23	CTV20001026.1530.0802-CE13
CE24	CTV20001026.1530.0802-CE14
CE25	CTV20001026.1530.0802-CE15
CE1	CTV20001026.1530.0802-CE16
CE2	CTV20001026.1530.0802-CE17
CE3	CTV20001026.1530.0802-CE18
CE4	CTV20001026.1530.0802-CE19
CE5	CTV20001026.1530.0802-CE20
CE6	CTV20001026.1530.0802-CE21
E9	CTV20001026.1530.0802-E1
E10	CTV20001026.1530.0802-E2
E12	CTV20001026.1530.0802-E3
E13	CTV20001026.1530.0802-E4
E14	CTV20001026.1530.0802-E5
E15	CTV20001026.1530.0802-E6
E16	CTV20001026.1530.0802-E7
E17	CTV20001026.1530.0802-E8
E18	CTV20001026.1530.0802-E9
E19	CTV20001026.1530.0802-E10
E21	CTV20001026.1530.0802-E11
E23	CTV20001026.1530.0802-E12
E24	CTV20001026.1530.0802-E13
E26	CTV20001026.1530.0802-E14
E1	CTV20001026.1530.0802-E15
E27	CTV20001026.1530.0802-E16
E28	CTV20001026.1530.0802-E17
E2	CTV20001026.1530.0802-E18
E3	CTV20001026.1530.0802-E19
E4	CTV20001026.1530.0802-E20
E5	CTV20001026.1530.0802-E21
E6	CTV20001026.1530.0802-E22
E7	CTV20001026.1530.0802-E23
E8	CTV20001026.1530.0802-E24
EM1	CTV20001026.1530.0802-E15-1
EM24	CTV20001026.1530.0802-E21-2
EM25	CTV20001026.1530.0802-E18-3
EM26	CTV20001026.1530.0802-E18-4
EM27	CTV20001026.1530.0802-E1-5
EM28	CTV20001026.1530.0802-E20-6
EM29	CTV20001026.1530.0802-E15-7
EM30	CTV20001026.1530.0802-E15-8
EM31	CTV20001026.1530.0802-E21-9
EM32	CTV20001026.1530.0802-E18-10
EM33	CTV20001026.1530.0802-E21-11
EM34	CTV20001026.1530.0802-E22-12
EM35	CTV20001026.1530.0802-E2-13
EM36	CTV20001026.1530.0802-E22-14
EM39	CTV20001026.1530.0802-E3-15
EM40	CTV20001026.1530.0802-E4-16
EM41	CTV20001026.1530.0802-E5-17
EM42	CTV20001026.1530.0802-E6-18
EM43	CTV20001026.1530.0802-E7-19
EM44	CTV20001026.1530.0802-E8-20
EM45	CTV20001026.1530.0802-E9-21
EM46	CTV20001026.1530.0802-E10-22
EM47	CTV20001026.1530.0802-E15-23
EM48	CTV20001026.1530.0802-E3-24
EM49	CTV20001026.1530.0802-E21-25
EM50	CTV20001026.1530.0802-E15-26
EM51	CTV20001026.1530.0802-E15-27
EM53	CTV20001026.1530.0802-E22-28
EM54	CTV20001026.1530.0802-E11-29
EM55	CTV20001026.1530.0802-E15-30
EM57	CTV20001026.1530.0802-E12-31
EM58	CTV20001026.1530.0802-E24-32
EM59	CTV20001026.1530.0802-E15-33
EM60	CTV20001026.1530.0802-E13-34
