CE11	CTS20001226.2000.0407-CE1
CE12	CTS20001226.2000.0407-CE2
CE13	CTS20001226.2000.0407-CE3
CE14	CTS20001226.2000.0407-CE4
CE15	CTS20001226.2000.0407-CE5
CE16	CTS20001226.2000.0407-CE6
CE17	CTS20001226.2000.0407-CE7
CE18	CTS20001226.2000.0407-CE8
CE19	CTS20001226.2000.0407-CE9
CE20	CTS20001226.2000.0407-CE10
CE21	CTS20001226.2000.0407-CE11
CE22	CTS20001226.2000.0407-CE12
CE23	CTS20001226.2000.0407-CE13
CE1	CTS20001226.2000.0407-CE14
CE2	CTS20001226.2000.0407-CE15
CE3	CTS20001226.2000.0407-CE16
CE4	CTS20001226.2000.0407-CE17
CE5	CTS20001226.2000.0407-CE18
CE6	CTS20001226.2000.0407-CE19
CE7	CTS20001226.2000.0407-CE20
CE9	CTS20001226.2000.0407-CE21
CE10	CTS20001226.2000.0407-CE22
E11	CTS20001226.2000.0407-E1
E12	CTS20001226.2000.0407-E2
E13	CTS20001226.2000.0407-E3
E15	CTS20001226.2000.0407-E4
E16	CTS20001226.2000.0407-E5
E17	CTS20001226.2000.0407-E6
E18	CTS20001226.2000.0407-E7
E19	CTS20001226.2000.0407-E8
E20	CTS20001226.2000.0407-E9
E21	CTS20001226.2000.0407-E10
E22	CTS20001226.2000.0407-E11
E23	CTS20001226.2000.0407-E12
E24	CTS20001226.2000.0407-E13
E25	CTS20001226.2000.0407-E14
E1	CTS20001226.2000.0407-E15
E2	CTS20001226.2000.0407-E16
E3	CTS20001226.2000.0407-E17
E4	CTS20001226.2000.0407-E18
E5	CTS20001226.2000.0407-E19
E6	CTS20001226.2000.0407-E20
E7	CTS20001226.2000.0407-E21
E9	CTS20001226.2000.0407-E22
E10	CTS20001226.2000.0407-E23
EM1	CTS20001226.2000.0407-E15-1
EM19	CTS20001226.2000.0407-E18-2
EM20	CTS20001226.2000.0407-E18-3
EM21	CTS20001226.2000.0407-E2-4
EM22	CTS20001226.2000.0407-E2-5
EM23	CTS20001226.2000.0407-E2-6
EM24	CTS20001226.2000.0407-E3-7
EM26	CTS20001226.2000.0407-E4-8
EM27	CTS20001226.2000.0407-E21-9
EM28	CTS20001226.2000.0407-E2-10
EM29	CTS20001226.2000.0407-E2-11
EM30	CTS20001226.2000.0407-E21-12
EM31	CTS20001226.2000.0407-E15-13
EM32	CTS20001226.2000.0407-E21-14
EM33	CTS20001226.2000.0407-E21-15
EM34	CTS20001226.2000.0407-E5-16
EM35	CTS20001226.2000.0407-E6-17
EM36	CTS20001226.2000.0407-E15-18
EM37	CTS20001226.2000.0407-E23-19
EM38	CTS20001226.2000.0407-E21-20
EM39	CTS20001226.2000.0407-E21-21
EM40	CTS20001226.2000.0407-E22-22
EM41	CTS20001226.2000.0407-E7-23
EM42	CTS20001226.2000.0407-E2-24
EM43	CTS20001226.2000.0407-E2-25
EM44	CTS20001226.2000.0407-E21-26
EM45	CTS20001226.2000.0407-E8-27
EM46	CTS20001226.2000.0407-E9-28
EM47	CTS20001226.2000.0407-E10-29
EM48	CTS20001226.2000.0407-E16-30
EM49	CTS20001226.2000.0407-E23-31
EM50	CTS20001226.2000.0407-E16-32
EM51	CTS20001226.2000.0407-E11-33
EM52	CTS20001226.2000.0407-E12-34
EM53	CTS20001226.2000.0407-E15-35
EM54	CTS20001226.2000.0407-E13-36
EM55	CTS20001226.2000.0407-E14-37
EM56	CTS20001226.2000.0407-E14-38
EM57	CTS20001226.2000.0407-E14-39
EM2	CTS20001226.2000.0407-E16-40
EM3	CTS20001226.2000.0407-E17-41
EM4	CTS20001226.2000.0407-E18-42
EM5	CTS20001226.2000.0407-E15-43
EM6	CTS20001226.2000.0407-E19-44
EM7	CTS20001226.2000.0407-E20-45
EM8	CTS20001226.2000.0407-E21-46
EM11	CTS20001226.2000.0407-E22-47
EM12	CTS20001226.2000.0407-E16-48
EM13	CTS20001226.2000.0407-E21-49
EM9	CTS20001226.2000.0407-E21-50
EM10	CTS20001226.2000.0407-E21-51
EM14	CTS20001226.2000.0407-E18-52
EM15	CTS20001226.2000.0407-E15-53
EM16	CTS20001226.2000.0407-E23-54
EM17	CTS20001226.2000.0407-E15-55
EM18	CTS20001226.2000.0407-E1-56
R1	CTS20001226.2000.0407-R1
R2	CTS20001226.2000.0407-R2
R3	CTS20001226.2000.0407-R3
R4	CTS20001226.2000.0407-R4
R5	CTS20001226.2000.0407-R5
R6	CTS20001226.2000.0407-R6
R7	CTS20001226.2000.0407-R7
R20	CTS20001226.2000.0407-R8
R8	CTS20001226.2000.0407-R9
R9	CTS20001226.2000.0407-R10
R11	CTS20001226.2000.0407-R11
R12	CTS20001226.2000.0407-R12
R13	CTS20001226.2000.0407-R13
R14	CTS20001226.2000.0407-R14
R18	CTS20001226.2000.0407-R15
R19	CTS20001226.2000.0407-R16
RM20	CTS20001226.2000.0407-R8-1
RM1	CTS20001226.2000.0407-R1-1
RM2	CTS20001226.2000.0407-R2-1
RM3	CTS20001226.2000.0407-R3-1
RM4	CTS20001226.2000.0407-R4-1
RM5	CTS20001226.2000.0407-R5-1
RM6	CTS20001226.2000.0407-R6-1
RM7	CTS20001226.2000.0407-R7-1
RM8	CTS20001226.2000.0407-R2-2
RM9	CTS20001226.2000.0407-R10-1
RM11	CTS20001226.2000.0407-R7-2
RM12	CTS20001226.2000.0407-R12-1
RM13	CTS20001226.2000.0407-R13-1
RM14	CTS20001226.2000.0407-R14-1
RM18	CTS20001226.2000.0407-R15-1
RM19	CTS20001226.2000.0407-R16-1
V1	CTS20001226.2000.0407-EV1
V2	CTS20001226.2000.0407-EV2
V3	CTS20001226.2000.0407-EV3
V4	CTS20001226.2000.0407-EV4
V5	CTS20001226.2000.0407-EV5
V6	CTS20001226.2000.0407-EV6
V7	CTS20001226.2000.0407-EV7
V8	CTS20001226.2000.0407-EV8
VM1	CTS20001226.2000.0407-EV1-1
VM2	CTS20001226.2000.0407-EV2-1
VM3	CTS20001226.2000.0407-EV3-1
VM4	CTS20001226.2000.0407-EV4-1
VM5	CTS20001226.2000.0407-EV5-1
VM6	CTS20001226.2000.0407-EV6-1
VM7	CTS20001226.2000.0407-EV7-1
VM8	CTS20001226.2000.0407-EV8-1
Q1	CTS20001226.2000.0407-T1
Q2	CTS20001226.2000.0407-T2
Q3	CTS20001226.2000.0407-T3
Q4	CTS20001226.2000.0407-T4
Q5	CTS20001226.2000.0407-T5
Q6	CTS20001226.2000.0407-T6
