CE12	CBS20001212.1000.0797-CE1
CE13	CBS20001212.1000.0797-CE2
CE14	CBS20001212.1000.0797-CE3
CE15	CBS20001212.1000.0797-CE4
CE16	CBS20001212.1000.0797-CE5
CE17	CBS20001212.1000.0797-CE6
CE18	CBS20001212.1000.0797-CE7
CE1	CBS20001212.1000.0797-CE8
CE2	CBS20001212.1000.0797-CE9
CE3	CBS20001212.1000.0797-CE10
CE4	CBS20001212.1000.0797-CE11
CE5	CBS20001212.1000.0797-CE12
CE6	CBS20001212.1000.0797-CE13
CE7	CBS20001212.1000.0797-CE14
CE9	CBS20001212.1000.0797-CE15
CE10	CBS20001212.1000.0797-CE16
E14	CBS20001212.1000.0797-E1
E15	CBS20001212.1000.0797-E2
E16	CBS20001212.1000.0797-E3
E17	CBS20001212.1000.0797-E4
E18	CBS20001212.1000.0797-E5
E19	CBS20001212.1000.0797-E6
E20	CBS20001212.1000.0797-E7
E1	CBS20001212.1000.0797-E8
E2	CBS20001212.1000.0797-E9
E3	CBS20001212.1000.0797-E10
E4	CBS20001212.1000.0797-E11
E5	CBS20001212.1000.0797-E12
E6	CBS20001212.1000.0797-E13
E7	CBS20001212.1000.0797-E14
E8	CBS20001212.1000.0797-E15
E9	CBS20001212.1000.0797-E16
E11	CBS20001212.1000.0797-E17
E12	CBS20001212.1000.0797-E18
EM1	CBS20001212.1000.0797-E8-1
EM20	CBS20001212.1000.0797-E1-2
EM21	CBS20001212.1000.0797-E1-3
EM22	CBS20001212.1000.0797-E1-4
EM24	CBS20001212.1000.0797-E2-5
EM25	CBS20001212.1000.0797-E2-6
EM26	CBS20001212.1000.0797-E2-7
EM27	CBS20001212.1000.0797-E3-8
EM28	CBS20001212.1000.0797-E10-9
EM29	CBS20001212.1000.0797-E16-10
EM30	CBS20001212.1000.0797-E4-11
EM31	CBS20001212.1000.0797-E5-12
EM32	CBS20001212.1000.0797-E6-13
EM33	CBS20001212.1000.0797-E18-14
EM34	CBS20001212.1000.0797-E7-15
EM2	CBS20001212.1000.0797-E9-16
EM3	CBS20001212.1000.0797-E10-17
EM4	CBS20001212.1000.0797-E10-18
EM5	CBS20001212.1000.0797-E11-19
EM6	CBS20001212.1000.0797-E12-20
EM7	CBS20001212.1000.0797-E13-21
EM8	CBS20001212.1000.0797-E14-22
EM9	CBS20001212.1000.0797-E10-23
EM10	CBS20001212.1000.0797-E15-24
EM11	CBS20001212.1000.0797-E10-25
EM12	CBS20001212.1000.0797-E10-26
EM13	CBS20001212.1000.0797-E16-27
EM15	CBS20001212.1000.0797-E17-28
EM16	CBS20001212.1000.0797-E10-29
EM17	CBS20001212.1000.0797-E10-30
EM18	CBS20001212.1000.0797-E18-31
R1	CBS20001212.1000.0797-R1
R2	CBS20001212.1000.0797-R2
R3	CBS20001212.1000.0797-R3
R4	CBS20001212.1000.0797-R4
R5	CBS20001212.1000.0797-R5
R6	CBS20001212.1000.0797-R6
RM1	CBS20001212.1000.0797-R1-1
RM2	CBS20001212.1000.0797-R2-1
RM3	CBS20001212.1000.0797-R3-1
RM4	CBS20001212.1000.0797-R4-1
RM5	CBS20001212.1000.0797-R5-1
RM6	CBS20001212.1000.0797-R6-1
Q1	CBS20001212.1000.0797-T1
Q2	CBS20001212.1000.0797-T2
Q3	CBS20001212.1000.0797-T3
Q4	CBS20001212.1000.0797-T4
