CE10	CBS20001207.1000.0835-CE1
CE11	CBS20001207.1000.0835-CE2
CE12	CBS20001207.1000.0835-CE3
CE13	CBS20001207.1000.0835-CE4
CE14	CBS20001207.1000.0835-CE5
CE15	CBS20001207.1000.0835-CE6
CE17	CBS20001207.1000.0835-CE7
CE18	CBS20001207.1000.0835-CE8
CE19	CBS20001207.1000.0835-CE9
CE20	CBS20001207.1000.0835-CE10
CE21	CBS20001207.1000.0835-CE11
CE22	CBS20001207.1000.0835-CE12
CE23	CBS20001207.1000.0835-CE13
CE24	CBS20001207.1000.0835-CE14
CE25	CBS20001207.1000.0835-CE15
CE26	CBS20001207.1000.0835-CE16
CE27	CBS20001207.1000.0835-CE17
CE28	CBS20001207.1000.0835-CE18
CE29	CBS20001207.1000.0835-CE19
CE1	CBS20001207.1000.0835-CE20
CE2	CBS20001207.1000.0835-CE21
CE3	CBS20001207.1000.0835-CE22
CE4	CBS20001207.1000.0835-CE23
CE5	CBS20001207.1000.0835-CE24
CE6	CBS20001207.1000.0835-CE25
CE7	CBS20001207.1000.0835-CE26
CE8	CBS20001207.1000.0835-CE27
CE9	CBS20001207.1000.0835-CE28
E11	CBS20001207.1000.0835-E1
E12	CBS20001207.1000.0835-E2
E13	CBS20001207.1000.0835-E3
E14	CBS20001207.1000.0835-E4
E15	CBS20001207.1000.0835-E5
E16	CBS20001207.1000.0835-E6
E18	CBS20001207.1000.0835-E7
E19	CBS20001207.1000.0835-E8
E20	CBS20001207.1000.0835-E9
E21	CBS20001207.1000.0835-E10
E22	CBS20001207.1000.0835-E11
E23	CBS20001207.1000.0835-E12
E24	CBS20001207.1000.0835-E13
E25	CBS20001207.1000.0835-E14
E26	CBS20001207.1000.0835-E15
E27	CBS20001207.1000.0835-E16
E28	CBS20001207.1000.0835-E17
E29	CBS20001207.1000.0835-E18
E30	CBS20001207.1000.0835-E19
E1	CBS20001207.1000.0835-E20
E31	CBS20001207.1000.0835-E21
E32	CBS20001207.1000.0835-E22
E33	CBS20001207.1000.0835-E23
E34	CBS20001207.1000.0835-E24
E2	CBS20001207.1000.0835-E25
E3	CBS20001207.1000.0835-E26
E4	CBS20001207.1000.0835-E27
E5	CBS20001207.1000.0835-E28
E6	CBS20001207.1000.0835-E29
E7	CBS20001207.1000.0835-E30
E8	CBS20001207.1000.0835-E31
E9	CBS20001207.1000.0835-E32
E10	CBS20001207.1000.0835-E33
EM1	CBS20001207.1000.0835-E20-1
EM21	CBS20001207.1000.0835-E2-2
EM22	CBS20001207.1000.0835-E26-3
EM23	CBS20001207.1000.0835-E3-4
EM24	CBS20001207.1000.0835-E26-5
EM25	CBS20001207.1000.0835-E26-6
EM26	CBS20001207.1000.0835-E4-7
EM27	CBS20001207.1000.0835-E5-8
EM28	CBS20001207.1000.0835-E6-9
EM29	CBS20001207.1000.0835-E1-10
EM30	CBS20001207.1000.0835-E20-11
EM31	CBS20001207.1000.0835-E26-12
EM32	CBS20001207.1000.0835-E26-13
EM33	CBS20001207.1000.0835-E7-14
EM34	CBS20001207.1000.0835-E25-15
EM35	CBS20001207.1000.0835-E1-16
EM36	CBS20001207.1000.0835-E1-17
EM37	CBS20001207.1000.0835-E8-18
EM38	CBS20001207.1000.0835-E26-19
EM39	CBS20001207.1000.0835-E26-20
EM40	CBS20001207.1000.0835-E26-21
EM41	CBS20001207.1000.0835-E3-22
EM42	CBS20001207.1000.0835-E26-23
