CE8	CTS20001004.1300.1116-CE1
CE9	CTS20001004.1300.1116-CE2
CE10	CTS20001004.1300.1116-CE3
CE11	CTS20001004.1300.1116-CE4
CE12	CTS20001004.1300.1116-CE5
CE13	CTS20001004.1300.1116-CE6
CE14	CTS20001004.1300.1116-CE7
CE15	CTS20001004.1300.1116-CE8
CE1	CTS20001004.1300.1116-CE9
CE16	CTS20001004.1300.1116-CE10
CE2	CTS20001004.1300.1116-CE11
CE3	CTS20001004.1300.1116-CE12
CE4	CTS20001004.1300.1116-CE13
CE5	CTS20001004.1300.1116-CE14
CE6	CTS20001004.1300.1116-CE15
E10	CTS20001004.1300.1116-E1
E11	CTS20001004.1300.1116-E2
E12	CTS20001004.1300.1116-E3
E13	CTS20001004.1300.1116-E4
E14	CTS20001004.1300.1116-E5
E15	CTS20001004.1300.1116-E6
E16	CTS20001004.1300.1116-E7
E1	CTS20001004.1300.1116-E8
E17	CTS20001004.1300.1116-E9
E18	CTS20001004.1300.1116-E10
E19	CTS20001004.1300.1116-E11
E2	CTS20001004.1300.1116-E12
E3	CTS20001004.1300.1116-E13
E4	CTS20001004.1300.1116-E14
E5	CTS20001004.1300.1116-E15
E6	CTS20001004.1300.1116-E16
E7	CTS20001004.1300.1116-E17
E8	CTS20001004.1300.1116-E18
EM1	CTS20001004.1300.1116-E8-1
EM24	CTS20001004.1300.1116-E1-2
EM25	CTS20001004.1300.1116-E2-3
EM26	CTS20001004.1300.1116-E13-4
EM27	CTS20001004.1300.1116-E3-5
EM28	CTS20001004.1300.1116-E2-6
EM29	CTS20001004.1300.1116-E8-7
EM30	CTS20001004.1300.1116-E8-8
EM31	CTS20001004.1300.1116-E4-9
EM32	CTS20001004.1300.1116-E8-10
EM33	CTS20001004.1300.1116-E5-11
EM34	CTS20001004.1300.1116-E15-12
EM35	CTS20001004.1300.1116-E6-13
EM36	CTS20001004.1300.1116-E6-14
EM37	CTS20001004.1300.1116-E5-15
EM38	CTS20001004.1300.1116-E15-16
EM39	CTS20001004.1300.1116-E8-17
EM41	CTS20001004.1300.1116-E13-18
EM40	CTS20001004.1300.1116-E2-19
EM42	CTS20001004.1300.1116-E8-20
EM43	CTS20001004.1300.1116-E8-21
EM44	CTS20001004.1300.1116-E13-22
