CE9	CBS20001107.0800.0407-CE1
CE10	CBS20001107.0800.0407-CE2
CE11	CBS20001107.0800.0407-CE3
CE1	CBS20001107.0800.0407-CE4
CE2	CBS20001107.0800.0407-CE5
CE3	CBS20001107.0800.0407-CE6
CE4	CBS20001107.0800.0407-CE7
CE5	CBS20001107.0800.0407-CE8
CE6	CBS20001107.0800.0407-CE9
E10	CBS20001107.0800.0407-E1
E11	CBS20001107.0800.0407-E2
E12	CBS20001107.0800.0407-E3
E13	CBS20001107.0800.0407-E4
E1	CBS20001107.0800.0407-E5
E2	CBS20001107.0800.0407-E6
E3	CBS20001107.0800.0407-E7
E4	CBS20001107.0800.0407-E8
E5	CBS20001107.0800.0407-E9
E6	CBS20001107.0800.0407-E10
E7	CBS20001107.0800.0407-E11
EM1	CBS20001107.0800.0407-E5-1
EM22	CBS20001107.0800.0407-E1-2
EM23	CBS20001107.0800.0407-E1-3
EM24	CBS20001107.0800.0407-E2-4
EM25	CBS20001107.0800.0407-E3-5
EM26	CBS20001107.0800.0407-E9-6
EM27	CBS20001107.0800.0407-E4-7
EM28	CBS20001107.0800.0407-E6-8
EM2	CBS20001107.0800.0407-E5-9
EM3	CBS20001107.0800.0407-E6-10
EM4	CBS20001107.0800.0407-E7-11
EM5	CBS20001107.0800.0407-E5-12
EM6	CBS20001107.0800.0407-E5-13
EM7	CBS20001107.0800.0407-E8-14
EM8	CBS20001107.0800.0407-E5-15
EM9	CBS20001107.0800.0407-E5-16
EM10	CBS20001107.0800.0407-E9-17
EM11	CBS20001107.0800.0407-E9-18
EM12	CBS20001107.0800.0407-E10-19
EM14	CBS20001107.0800.0407-E7-20
EM15	CBS20001107.0800.0407-E11-21
EM16	CBS20001107.0800.0407-E6-22
EM17	CBS20001107.0800.0407-E7-23
EM18	CBS20001107.0800.0407-E5-24
EM19	CBS20001107.0800.0407-E5-25
EM21	CBS20001107.0800.0407-E1-26
R1	CBS20001107.0800.0407-R1
R4	CBS20001107.0800.0407-R2
R5	CBS20001107.0800.0407-R3
R9	CBS20001107.0800.0407-R4
RM1	CBS20001107.0800.0407-R1-1
RM4	CBS20001107.0800.0407-R2-1
RM5	CBS20001107.0800.0407-R1-2
RM9	CBS20001107.0800.0407-R4-1
V1	CBS20001107.0800.0407-EV1
V2	CBS20001107.0800.0407-EV2
V3	CBS20001107.0800.0407-EV3
VM1	CBS20001107.0800.0407-EV1-1
VM2	CBS20001107.0800.0407-EV2-1
VM3	CBS20001107.0800.0407-EV3-1
VM4	CBS20001107.0800.0407-EV1-2
Q1	CBS20001107.0800.0407-T1
Q2	CBS20001107.0800.0407-T2
Q3	CBS20001107.0800.0407-T3
Q4	CBS20001107.0800.0407-T4
Q5	CBS20001107.0800.0407-T5
Q6	CBS20001107.0800.0407-T6
Q7	CBS20001107.0800.0407-T7
