CE1	CTS20001025.1300.1022-CE1
CE2	CTS20001025.1300.1022-CE2
CE3	CTS20001025.1300.1022-CE3
CE4	CTS20001025.1300.1022-CE4
CE5	CTS20001025.1300.1022-CE5
CE6	CTS20001025.1300.1022-CE6
CE7	CTS20001025.1300.1022-CE7
CE8	CTS20001025.1300.1022-CE8
CE9	CTS20001025.1300.1022-CE9
CE10	CTS20001025.1300.1022-CE10
E1	CTS20001025.1300.1022-E1
E2	CTS20001025.1300.1022-E2
E3	CTS20001025.1300.1022-E3
E4	CTS20001025.1300.1022-E4
E5	CTS20001025.1300.1022-E5
E6	CTS20001025.1300.1022-E6
E7	CTS20001025.1300.1022-E7
E8	CTS20001025.1300.1022-E8
E9	CTS20001025.1300.1022-E9
E10	CTS20001025.1300.1022-E10
EM1	CTS20001025.1300.1022-E1-1
EM2	CTS20001025.1300.1022-E2-2
EM3	CTS20001025.1300.1022-E3-3
EM4	CTS20001025.1300.1022-E4-4
EM5	CTS20001025.1300.1022-E5-5
EM6	CTS20001025.1300.1022-E2-6
EM7	CTS20001025.1300.1022-E2-7
EM8	CTS20001025.1300.1022-E6-8
EM9	CTS20001025.1300.1022-E2-9
EM10	CTS20001025.1300.1022-E3-10
EM11	CTS20001025.1300.1022-E4-11
EM12	CTS20001025.1300.1022-E5-12
EM13	CTS20001025.1300.1022-E7-13
EM14	CTS20001025.1300.1022-E8-14
EM15	CTS20001025.1300.1022-E9-15
EM16	CTS20001025.1300.1022-E10-16
R1	CTS20001025.1300.1022-R1
R3	CTS20001025.1300.1022-R2
R4	CTS20001025.1300.1022-R3
R5	CTS20001025.1300.1022-R4
RM1	CTS20001025.1300.1022-R1-1
RM3	CTS20001025.1300.1022-R2-1
RM4	CTS20001025.1300.1022-R3-1
RM5	CTS20001025.1300.1022-R2-2
V2	CTS20001025.1300.1022-EV1
V3	CTS20001025.1300.1022-EV2
V4	CTS20001025.1300.1022-EV3
VM2	CTS20001025.1300.1022-EV1-1
VM3	CTS20001025.1300.1022-EV2-1
VM4	CTS20001025.1300.1022-EV3-1
VM5	CTS20001025.1300.1022-EV1-2
VM6	CTS20001025.1300.1022-EV2-2
Q5	CTS20001025.1300.1022-T1
Q6	CTS20001025.1300.1022-T2
Q7	CTS20001025.1300.1022-V1
Q8	CTS20001025.1300.1022-V2
Q9	CTS20001025.1300.1022-V3
Q1	CTS20001025.1300.1022-T3
Q2	CTS20001025.1300.1022-T4
Q3	CTS20001025.1300.1022-T5
QM7	CTS20001025.1300.1022-V1-1
QM8	CTS20001025.1300.1022-V2-1
QM9	CTS20001025.1300.1022-V3-1
