CE10	CNR20001005.1700.1087-CE1
CE11	CNR20001005.1700.1087-CE2
CE12	CNR20001005.1700.1087-CE3
CE13	CNR20001005.1700.1087-CE4
CE14	CNR20001005.1700.1087-CE5
CE15	CNR20001005.1700.1087-CE6
CE16	CNR20001005.1700.1087-CE7
CE17	CNR20001005.1700.1087-CE8
CE34	CNR20001005.1700.1087-CE9
CE35	CNR20001005.1700.1087-CE10
CE21	CNR20001005.1700.1087-CE11
CE22	CNR20001005.1700.1087-CE12
CE23	CNR20001005.1700.1087-CE13
CE26	CNR20001005.1700.1087-CE14
CE27	CNR20001005.1700.1087-CE15
CE28	CNR20001005.1700.1087-CE16
CE29	CNR20001005.1700.1087-CE17
CE30	CNR20001005.1700.1087-CE18
CE31	CNR20001005.1700.1087-CE19
CE37	CNR20001005.1700.1087-CE20
CE38	CNR20001005.1700.1087-CE21
CE42	CNR20001005.1700.1087-CE22
CE43	CNR20001005.1700.1087-CE23
CE1	CNR20001005.1700.1087-CE24
CE44	CNR20001005.1700.1087-CE25
CE45	CNR20001005.1700.1087-CE26
CE46	CNR20001005.1700.1087-CE27
CE3	CNR20001005.1700.1087-CE28
CE4	CNR20001005.1700.1087-CE29
CE5	CNR20001005.1700.1087-CE30
CE6	CNR20001005.1700.1087-CE31
CE7	CNR20001005.1700.1087-CE32
CE8	CNR20001005.1700.1087-CE33
CE9	CNR20001005.1700.1087-CE34
E11	CNR20001005.1700.1087-E1
E12	CNR20001005.1700.1087-E2
E13	CNR20001005.1700.1087-E3
E14	CNR20001005.1700.1087-E4
E15	CNR20001005.1700.1087-E5
E16	CNR20001005.1700.1087-E6
E17	CNR20001005.1700.1087-E7
E18	CNR20001005.1700.1087-E8
E19	CNR20001005.1700.1087-E9
E20	CNR20001005.1700.1087-E10
E37	CNR20001005.1700.1087-E11
E38	CNR20001005.1700.1087-E12
E24	CNR20001005.1700.1087-E13
E25	CNR20001005.1700.1087-E14
E26	CNR20001005.1700.1087-E15
E29	CNR20001005.1700.1087-E16
E1	CNR20001005.1700.1087-E17
E30	CNR20001005.1700.1087-E18
E31	CNR20001005.1700.1087-E19
E32	CNR20001005.1700.1087-E20
E33	CNR20001005.1700.1087-E21
E34	CNR20001005.1700.1087-E22
E40	CNR20001005.1700.1087-E23
E41	CNR20001005.1700.1087-E24
E45	CNR20001005.1700.1087-E25
E46	CNR20001005.1700.1087-E26
E47	CNR20001005.1700.1087-E27
E48	CNR20001005.1700.1087-E28
E49	CNR20001005.1700.1087-E29
E3	CNR20001005.1700.1087-E30
E4	CNR20001005.1700.1087-E31
E5	CNR20001005.1700.1087-E32
E6	CNR20001005.1700.1087-E33
E7	CNR20001005.1700.1087-E34
E8	CNR20001005.1700.1087-E35
E9	CNR20001005.1700.1087-E36
E10	CNR20001005.1700.1087-E37
EM1	CNR20001005.1700.1087-E17-1
EM22	CNR20001005.1700.1087-E1-2
EM23	CNR20001005.1700.1087-E1-3
EM24	CNR20001005.1700.1087-E1-4
EM25	CNR20001005.1700.1087-E2-5
EM26	CNR20001005.1700.1087-E3-6
EM27	CNR20001005.1700.1087-E4-7
EM28	CNR20001005.1700.1087-E30-8
EM29	CNR20001005.1700.1087-E31-9
EM30	CNR20001005.1700.1087-E32-10
EM31	CNR20001005.1700.1087-E30-11
EM32	CNR20001005.1700.1087-E32-12
EM33	CNR20001005.1700.1087-E30-13
EM34	CNR20001005.1700.1087-E32-14
EM35	CNR20001005.1700.1087-E5-15
EM37	CNR20001005.1700.1087-E32-16
EM39	CNR20001005.1700.1087-E32-17
EM40	CNR20001005.1700.1087-E4-18
EM41	CNR20001005.1700.1087-E37-19
EM42	CNR20001005.1700.1087-E6-20
EM43	CNR20001005.1700.1087-E6-21
EM44	CNR20001005.1700.1087-E7-22
EM45	CNR20001005.1700.1087-E4-23
EM46	CNR20001005.1700.1087-E37-24
EM47	CNR20001005.1700.1087-E32-25
EM48	CNR20001005.1700.1087-E8-26
EM49	CNR20001005.1700.1087-E30-27
EM50	CNR20001005.1700.1087-E9-28
EM51	CNR20001005.1700.1087-E4-29
EM52	CNR20001005.1700.1087-E32-30
EM53	CNR20001005.1700.1087-E32-31
EM54	CNR20001005.1700.1087-E32-32
EM56	CNR20001005.1700.1087-E10-33
