CE11	CNR20001201.1700.0558-CE1
CE12	CNR20001201.1700.0558-CE2
CE13	CNR20001201.1700.0558-CE3
CE14	CNR20001201.1700.0558-CE4
CE15	CNR20001201.1700.0558-CE5
CE16	CNR20001201.1700.0558-CE6
CE17	CNR20001201.1700.0558-CE7
CE18	CNR20001201.1700.0558-CE8
CE1	CNR20001201.1700.0558-CE9
CE2	CNR20001201.1700.0558-CE10
CE3	CNR20001201.1700.0558-CE11
CE4	CNR20001201.1700.0558-CE12
CE5	CNR20001201.1700.0558-CE13
CE6	CNR20001201.1700.0558-CE14
CE7	CNR20001201.1700.0558-CE15
CE8	CNR20001201.1700.0558-CE16
CE9	CNR20001201.1700.0558-CE17
CE10	CNR20001201.1700.0558-CE18
E15	CNR20001201.1700.0558-E1
E16	CNR20001201.1700.0558-E2
E17	CNR20001201.1700.0558-E3
E18	CNR20001201.1700.0558-E4
E19	CNR20001201.1700.0558-E5
E20	CNR20001201.1700.0558-E6
E21	CNR20001201.1700.0558-E7
E1	CNR20001201.1700.0558-E8
E22	CNR20001201.1700.0558-E9
E2	CNR20001201.1700.0558-E10
E3	CNR20001201.1700.0558-E11
E4	CNR20001201.1700.0558-E12
E5	CNR20001201.1700.0558-E13
E6	CNR20001201.1700.0558-E14
E7	CNR20001201.1700.0558-E15
E8	CNR20001201.1700.0558-E16
E9	CNR20001201.1700.0558-E17
E10	CNR20001201.1700.0558-E18
E11	CNR20001201.1700.0558-E19
E12	CNR20001201.1700.0558-E20
E13	CNR20001201.1700.0558-E21
E14	CNR20001201.1700.0558-E22
EM1	CNR20001201.1700.0558-E8-1
EM19	CNR20001201.1700.0558-E15-2
EM20	CNR20001201.1700.0558-E12-3
EM21	CNR20001201.1700.0558-E1-4
EM22	CNR20001201.1700.0558-E2-5
EM23	CNR20001201.1700.0558-E12-6
EM24	CNR20001201.1700.0558-E12-7
EM25	CNR20001201.1700.0558-E15-8
EM26	CNR20001201.1700.0558-E3-9
EM27	CNR20001201.1700.0558-E4-10
EM28	CNR20001201.1700.0558-E12-11
EM29	CNR20001201.1700.0558-E5-12
EM30	CNR20001201.1700.0558-E12-13
EM31	CNR20001201.1700.0558-E12-14
EM32	CNR20001201.1700.0558-E12-15
EM33	CNR20001201.1700.0558-E5-16
EM34	CNR20001201.1700.0558-E6-17
EM35	CNR20001201.1700.0558-E7-18
EM36	CNR20001201.1700.0558-E3-19
EM37	CNR20001201.1700.0558-E12-20
EM39	CNR20001201.1700.0558-E12-21
EM40	CNR20001201.1700.0558-E2-22
EM41	CNR20001201.1700.0558-E15-23
EM42	CNR20001201.1700.0558-E9-24
EM43	CNR20001201.1700.0558-E9-25
EM44	CNR20001201.1700.0558-E12-26
EM2	CNR20001201.1700.0558-E8-27
EM3	CNR20001201.1700.0558-E10-28
EM4	CNR20001201.1700.0558-E11-29
EM5	CNR20001201.1700.0558-E12-30
EM7	CNR20001201.1700.0558-E13-31
EM8	CNR20001201.1700.0558-E14-32
EM9	CNR20001201.1700.0558-E15-33
EM10	CNR20001201.1700.0558-E14-34
EM11	CNR20001201.1700.0558-E16-35
EM12	CNR20001201.1700.0558-E17-36
EM13	CNR20001201.1700.0558-E18-37
EM14	CNR20001201.1700.0558-E12-38
EM15	CNR20001201.1700.0558-E19-39
EM16	CNR20001201.1700.0558-E20-40
EM17	CNR20001201.1700.0558-E21-41
EM18	CNR20001201.1700.0558-E22-42
R1	CNR20001201.1700.0558-R1
R2	CNR20001201.1700.0558-R2
R3	CNR20001201.1700.0558-R3
R4	CNR20001201.1700.0558-R4
R5	CNR20001201.1700.0558-R5
R7	CNR20001201.1700.0558-R6
R8	CNR20001201.1700.0558-R7
R9	CNR20001201.1700.0558-R8
R10	CNR20001201.1700.0558-R9
R11	CNR20001201.1700.0558-R10
R12	CNR20001201.1700.0558-R11
R13	CNR20001201.1700.0558-R12
RM1	CNR20001201.1700.0558-R1-1
RM2	CNR20001201.1700.0558-R2-1
RM3	CNR20001201.1700.0558-R3-1
RM4	CNR20001201.1700.0558-R4-1
RM5	CNR20001201.1700.0558-R5-1
RM7	CNR20001201.1700.0558-R6-1
RM8	CNR20001201.1700.0558-R7-1
RM9	CNR20001201.1700.0558-R8-1
RM10	CNR20001201.1700.0558-R9-1
RM11	CNR20001201.1700.0558-R10-1
RM12	CNR20001201.1700.0558-R11-1
RM13	CNR20001201.1700.0558-R10-2
V1	CNR20001201.1700.0558-EV1
V2	CNR20001201.1700.0558-EV2
VM1	CNR20001201.1700.0558-EV1-1
VM2	CNR20001201.1700.0558-EV2-1
Q1	CNR20001201.1700.0558-T1
Q2	CNR20001201.1700.0558-T2
Q3	CNR20001201.1700.0558-T3
Q4	CNR20001201.1700.0558-T4
Q5	CNR20001201.1700.0558-T5
Q6	CNR20001201.1700.0558-T6
