CE12	CTS20001116.1300.1063-CE1
CE15	CTS20001116.1300.1063-CE2
CE16	CTS20001116.1300.1063-CE3
CE17	CTS20001116.1300.1063-CE4
CE18	CTS20001116.1300.1063-CE5
CE19	CTS20001116.1300.1063-CE6
CE20	CTS20001116.1300.1063-CE7
CE21	CTS20001116.1300.1063-CE8
CE22	CTS20001116.1300.1063-CE9
CE23	CTS20001116.1300.1063-CE10
CE1	CTS20001116.1300.1063-CE11
CE3	CTS20001116.1300.1063-CE12
CE4	CTS20001116.1300.1063-CE13
CE5	CTS20001116.1300.1063-CE14
CE6	CTS20001116.1300.1063-CE15
CE7	CTS20001116.1300.1063-CE16
CE8	CTS20001116.1300.1063-CE17
CE9	CTS20001116.1300.1063-CE18
CE10	CTS20001116.1300.1063-CE19
CE11	CTS20001116.1300.1063-CE20
E16	CTS20001116.1300.1063-E1
E17	CTS20001116.1300.1063-E2
E18	CTS20001116.1300.1063-E3
E19	CTS20001116.1300.1063-E4
E20	CTS20001116.1300.1063-E5
E21	CTS20001116.1300.1063-E6
E22	CTS20001116.1300.1063-E7
E23	CTS20001116.1300.1063-E8
E24	CTS20001116.1300.1063-E9
E1	CTS20001116.1300.1063-E10
E3	CTS20001116.1300.1063-E11
E4	CTS20001116.1300.1063-E12
E5	CTS20001116.1300.1063-E13
E6	CTS20001116.1300.1063-E14
E7	CTS20001116.1300.1063-E15
E8	CTS20001116.1300.1063-E16
E9	CTS20001116.1300.1063-E17
E10	CTS20001116.1300.1063-E18
E11	CTS20001116.1300.1063-E19
E12	CTS20001116.1300.1063-E20
E13	CTS20001116.1300.1063-E21
EM1	CTS20001116.1300.1063-E10-1
EM20	CTS20001116.1300.1063-E14-2
EM24	CTS20001116.1300.1063-E1-3
EM25	CTS20001116.1300.1063-E13-4
EM26	CTS20001116.1300.1063-E20-5
EM27	CTS20001116.1300.1063-E14-6
EM28	CTS20001116.1300.1063-E2-7
EM29	CTS20001116.1300.1063-E3-8
EM30	CTS20001116.1300.1063-E4-9
EM31	CTS20001116.1300.1063-E5-10
EM32	CTS20001116.1300.1063-E12-11
EM33	CTS20001116.1300.1063-E2-12
EM34	CTS20001116.1300.1063-E14-13
EM35	CTS20001116.1300.1063-E16-14
EM36	CTS20001116.1300.1063-E6-15
EM37	CTS20001116.1300.1063-E16-16
EM38	CTS20001116.1300.1063-E16-17
EM39	CTS20001116.1300.1063-E7-18
EM40	CTS20001116.1300.1063-E20-19
EM41	CTS20001116.1300.1063-E8-20
EM42	CTS20001116.1300.1063-E12-21
EM43	CTS20001116.1300.1063-E9-22
EM3	CTS20001116.1300.1063-E11-23
EM4	CTS20001116.1300.1063-E12-24
EM5	CTS20001116.1300.1063-E13-25
EM6	CTS20001116.1300.1063-E14-26
EM7	CTS20001116.1300.1063-E15-27
EM8	CTS20001116.1300.1063-E16-28
EM9	CTS20001116.1300.1063-E16-29
EM10	CTS20001116.1300.1063-E17-30
EM11	CTS20001116.1300.1063-E17-31
EM13	CTS20001116.1300.1063-E18-32
EM14	CTS20001116.1300.1063-E19-33
EM15	CTS20001116.1300.1063-E12-34
EM16	CTS20001116.1300.1063-E13-35
EM17	CTS20001116.1300.1063-E20-36
EM19	CTS20001116.1300.1063-E21-37
R1	CTS20001116.1300.1063-R1
R3	CTS20001116.1300.1063-R2
R5	CTS20001116.1300.1063-R3
R6	CTS20001116.1300.1063-R4
R7	CTS20001116.1300.1063-R5
R8	CTS20001116.1300.1063-R6
R9	CTS20001116.1300.1063-R7
RM1	CTS20001116.1300.1063-R1-1
RM3	CTS20001116.1300.1063-R2-1
RM5	CTS20001116.1300.1063-R3-1
RM6	CTS20001116.1300.1063-R4-1
RM7	CTS20001116.1300.1063-R5-1
RM8	CTS20001116.1300.1063-R6-1
RM9	CTS20001116.1300.1063-R7-1
Q1	CTS20001116.1300.1063-T1
Q2	CTS20001116.1300.1063-T2
Q3	CTS20001116.1300.1063-T3
Q4	CTS20001116.1300.1063-T4
Q7	CTS20001116.1300.1063-T5
Q8	CTS20001116.1300.1063-T6
Q9	CTS20001116.1300.1063-T7
