CE12	CTV20001009.1330.0695-CE1
CE15	CTV20001009.1330.0695-CE2
CE16	CTV20001009.1330.0695-CE3
CE18	CTV20001009.1330.0695-CE4
CE19	CTV20001009.1330.0695-CE5
CE20	CTV20001009.1330.0695-CE6
CE21	CTV20001009.1330.0695-CE7
CE22	CTV20001009.1330.0695-CE8
CE23	CTV20001009.1330.0695-CE9
CE24	CTV20001009.1330.0695-CE10
CE1	CTV20001009.1330.0695-CE11
CE2	CTV20001009.1330.0695-CE12
CE3	CTV20001009.1330.0695-CE13
CE4	CTV20001009.1330.0695-CE14
CE5	CTV20001009.1330.0695-CE15
CE17	CTV20001009.1330.0695-CE16
CE8	CTV20001009.1330.0695-CE17
CE9	CTV20001009.1330.0695-CE18
CE10	CTV20001009.1330.0695-CE19
CE11	CTV20001009.1330.0695-CE20
E12	CTV20001009.1330.0695-E1
E15	CTV20001009.1330.0695-E2
E16	CTV20001009.1330.0695-E3
E18	CTV20001009.1330.0695-E4
E19	CTV20001009.1330.0695-E5
E20	CTV20001009.1330.0695-E6
E21	CTV20001009.1330.0695-E7
E22	CTV20001009.1330.0695-E8
E23	CTV20001009.1330.0695-E9
E25	CTV20001009.1330.0695-E10
E28	CTV20001009.1330.0695-E11
E1	CTV20001009.1330.0695-E12
E2	CTV20001009.1330.0695-E13
E3	CTV20001009.1330.0695-E14
E4	CTV20001009.1330.0695-E15
E5	CTV20001009.1330.0695-E16
E17	CTV20001009.1330.0695-E17
E8	CTV20001009.1330.0695-E18
E9	CTV20001009.1330.0695-E19
E10	CTV20001009.1330.0695-E20
E11	CTV20001009.1330.0695-E21
EM14	CTV20001009.1330.0695-E1-1
EM17	CTV20001009.1330.0695-E13-2
EM18	CTV20001009.1330.0695-E2-3
EM19	CTV20001009.1330.0695-E3-4
EM23	CTV20001009.1330.0695-E5-5
EM24	CTV20001009.1330.0695-E6-6
EM25	CTV20001009.1330.0695-E7-7
EM26	CTV20001009.1330.0695-E8-8
EM27	CTV20001009.1330.0695-E9-9
EM29	CTV20001009.1330.0695-E10-10
EM28	CTV20001009.1330.0695-E16-11
EM31	CTV20001009.1330.0695-E11-12
EM1	CTV20001009.1330.0695-E12-13
EM2	CTV20001009.1330.0695-E13-14
EM3	CTV20001009.1330.0695-E14-15
EM4	CTV20001009.1330.0695-E15-16
EM5	CTV20001009.1330.0695-E16-17
EM21	CTV20001009.1330.0695-E17-18
EM22	CTV20001009.1330.0695-E4-19
EM8	CTV20001009.1330.0695-E18-20
EM9	CTV20001009.1330.0695-E19-21
EM10	CTV20001009.1330.0695-E18-22
EM11	CTV20001009.1330.0695-E20-23
EM12	CTV20001009.1330.0695-E21-24
EM13	CTV20001009.1330.0695-E16-25
R1	CTV20001009.1330.0695-R1
R3	CTV20001009.1330.0695-R2
R4	CTV20001009.1330.0695-R3
R5	CTV20001009.1330.0695-R4
R11	CTV20001009.1330.0695-R5
R12	CTV20001009.1330.0695-R6
R13	CTV20001009.1330.0695-R7
R14	CTV20001009.1330.0695-R8
RM1	CTV20001009.1330.0695-R1-1
RM3	CTV20001009.1330.0695-R2-1
RM4	CTV20001009.1330.0695-R3-1
RM5	CTV20001009.1330.0695-R4-1
RM11	CTV20001009.1330.0695-R5-1
RM12	CTV20001009.1330.0695-R6-1
RM13	CTV20001009.1330.0695-R7-1
RM14	CTV20001009.1330.0695-R8-1
Q7	CTV20001009.1330.0695-V1
Q1	CTV20001009.1330.0695-T1
Q2	CTV20001009.1330.0695-T2
Q3	CTV20001009.1330.0695-T3
Q4	CTV20001009.1330.0695-T4
Q5	CTV20001009.1330.0695-T5
Q6	CTV20001009.1330.0695-V2
QM7	CTV20001009.1330.0695-V1-1
QM6	CTV20001009.1330.0695-V2-1
