CE10	CBS20001112.1000.0688-CE1
CE11	CBS20001112.1000.0688-CE2
CE12	CBS20001112.1000.0688-CE3
CE2	CBS20001112.1000.0688-CE4
CE3	CBS20001112.1000.0688-CE5
CE4	CBS20001112.1000.0688-CE6
CE5	CBS20001112.1000.0688-CE7
CE6	CBS20001112.1000.0688-CE8
CE7	CBS20001112.1000.0688-CE9
CE8	CBS20001112.1000.0688-CE10
CE9	CBS20001112.1000.0688-CE11
E12	CBS20001112.1000.0688-E1
E13	CBS20001112.1000.0688-E2
E14	CBS20001112.1000.0688-E3
E2	CBS20001112.1000.0688-E4
E3	CBS20001112.1000.0688-E5
E4	CBS20001112.1000.0688-E6
E5	CBS20001112.1000.0688-E7
E6	CBS20001112.1000.0688-E8
E7	CBS20001112.1000.0688-E9
E8	CBS20001112.1000.0688-E10
E9	CBS20001112.1000.0688-E11
E10	CBS20001112.1000.0688-E12
E11	CBS20001112.1000.0688-E13
EM22	CBS20001112.1000.0688-E13-1
EM23	CBS20001112.1000.0688-E1-2
EM24	CBS20001112.1000.0688-E9-3
EM25	CBS20001112.1000.0688-E6-4
EM26	CBS20001112.1000.0688-E2-5
EM27	CBS20001112.1000.0688-E2-6
EM28	CBS20001112.1000.0688-E2-7
EM29	CBS20001112.1000.0688-E3-8
EM2	CBS20001112.1000.0688-E4-9
EM3	CBS20001112.1000.0688-E4-10
EM5	CBS20001112.1000.0688-E5-11
EM6	CBS20001112.1000.0688-E6-12
EM7	CBS20001112.1000.0688-E7-13
EM8	CBS20001112.1000.0688-E8-14
EM9	CBS20001112.1000.0688-E9-15
EM10	CBS20001112.1000.0688-E10-16
EM11	CBS20001112.1000.0688-E9-17
EM12	CBS20001112.1000.0688-E8-18
EM13	CBS20001112.1000.0688-E6-19
EM14	CBS20001112.1000.0688-E9-20
EM15	CBS20001112.1000.0688-E11-21
EM16	CBS20001112.1000.0688-E12-22
EM17	CBS20001112.1000.0688-E4-23
EM18	CBS20001112.1000.0688-E6-24
EM19	CBS20001112.1000.0688-E13-25
EM21	CBS20001112.1000.0688-E8-26
R1	CBS20001112.1000.0688-R1
R2	CBS20001112.1000.0688-R2
R3	CBS20001112.1000.0688-R3
R4	CBS20001112.1000.0688-R4
R5	CBS20001112.1000.0688-R5
R6	CBS20001112.1000.0688-R6
R7	CBS20001112.1000.0688-R7
R8	CBS20001112.1000.0688-R8
R9	CBS20001112.1000.0688-R9
RM1	CBS20001112.1000.0688-R1-1
RM2	CBS20001112.1000.0688-R2-1
RM3	CBS20001112.1000.0688-R3-1
RM4	CBS20001112.1000.0688-R4-1
RM5	CBS20001112.1000.0688-R5-1
RM6	CBS20001112.1000.0688-R6-1
RM7	CBS20001112.1000.0688-R7-1
RM8	CBS20001112.1000.0688-R8-1
RM9	CBS20001112.1000.0688-R9-1
V1	CBS20001112.1000.0688-EV1
V2	CBS20001112.1000.0688-EV2
VM1	CBS20001112.1000.0688-EV1-1
VM2	CBS20001112.1000.0688-EV2-1
Q1	CBS20001112.1000.0688-T1
Q2	CBS20001112.1000.0688-T2
