CE12	CTS20001030.1800.1440-CE1
CE13	CTS20001030.1800.1440-CE2
CE14	CTS20001030.1800.1440-CE3
CE15	CTS20001030.1800.1440-CE4
CE16	CTS20001030.1800.1440-CE5
CE17	CTS20001030.1800.1440-CE6
CE18	CTS20001030.1800.1440-CE7
CE19	CTS20001030.1800.1440-CE8
CE1	CTS20001030.1800.1440-CE9
CE2	CTS20001030.1800.1440-CE10
CE3	CTS20001030.1800.1440-CE11
CE4	CTS20001030.1800.1440-CE12
CE5	CTS20001030.1800.1440-CE13
CE6	CTS20001030.1800.1440-CE14
CE7	CTS20001030.1800.1440-CE15
CE8	CTS20001030.1800.1440-CE16
CE9	CTS20001030.1800.1440-CE17
CE10	CTS20001030.1800.1440-CE18
CE11	CTS20001030.1800.1440-CE19
E12	CTS20001030.1800.1440-E1
E13	CTS20001030.1800.1440-E2
E14	CTS20001030.1800.1440-E3
E15	CTS20001030.1800.1440-E4
E16	CTS20001030.1800.1440-E5
E17	CTS20001030.1800.1440-E6
E18	CTS20001030.1800.1440-E7
E19	CTS20001030.1800.1440-E8
E21	CTS20001030.1800.1440-E9
E1	CTS20001030.1800.1440-E10
E2	CTS20001030.1800.1440-E11
E3	CTS20001030.1800.1440-E12
E4	CTS20001030.1800.1440-E13
E5	CTS20001030.1800.1440-E14
E6	CTS20001030.1800.1440-E15
E7	CTS20001030.1800.1440-E16
E8	CTS20001030.1800.1440-E17
E9	CTS20001030.1800.1440-E18
E10	CTS20001030.1800.1440-E19
E11	CTS20001030.1800.1440-E20
EM1	CTS20001030.1800.1440-E10-1
EM20	CTS20001030.1800.1440-E13-2
EM21	CTS20001030.1800.1440-E13-3
EM22	CTS20001030.1800.1440-E11-4
EM23	CTS20001030.1800.1440-E1-5
EM24	CTS20001030.1800.1440-E13-6
EM25	CTS20001030.1800.1440-E13-7
EM26	CTS20001030.1800.1440-E11-8
EM27	CTS20001030.1800.1440-E10-9
EM28	CTS20001030.1800.1440-E11-10
EM29	CTS20001030.1800.1440-E11-11
EM30	CTS20001030.1800.1440-E13-12
EM31	CTS20001030.1800.1440-E2-13
EM32	CTS20001030.1800.1440-E16-14
EM33	CTS20001030.1800.1440-E3-15
EM34	CTS20001030.1800.1440-E4-16
EM35	CTS20001030.1800.1440-E5-17
EM36	CTS20001030.1800.1440-E6-18
EM37	CTS20001030.1800.1440-E7-19
EM38	CTS20001030.1800.1440-E8-20
EM39	CTS20001030.1800.1440-E11-21
EM40	CTS20001030.1800.1440-E16-22
EM41	CTS20001030.1800.1440-E11-23
EM43	CTS20001030.1800.1440-E13-24
EM44	CTS20001030.1800.1440-E13-25
EM45	CTS20001030.1800.1440-E11-26
EM46	CTS20001030.1800.1440-E14-27
EM47	CTS20001030.1800.1440-E13-28
EM49	CTS20001030.1800.1440-E9-29
EM2	CTS20001030.1800.1440-E11-30
EM3	CTS20001030.1800.1440-E12-31
EM4	CTS20001030.1800.1440-E13-32
EM5	CTS20001030.1800.1440-E11-33
EM6	CTS20001030.1800.1440-E14-34
EM7	CTS20001030.1800.1440-E15-35
EM8	CTS20001030.1800.1440-E10-36
EM9	CTS20001030.1800.1440-E11-37
EM10	CTS20001030.1800.1440-E16-38
EM11	CTS20001030.1800.1440-E12-39
EM12	CTS20001030.1800.1440-E17-40
EM13	CTS20001030.1800.1440-E13-41
EM14	CTS20001030.1800.1440-E11-42
EM15	CTS20001030.1800.1440-E10-43
EM16	CTS20001030.1800.1440-E18-44
EM17	CTS20001030.1800.1440-E19-45
EM18	CTS20001030.1800.1440-E20-46
EM19	CTS20001030.1800.1440-E13-47
R1	CTS20001030.1800.1440-R1
R2	CTS20001030.1800.1440-R2
R3	CTS20001030.1800.1440-R3
R4	CTS20001030.1800.1440-R4
R5	CTS20001030.1800.1440-R5
R6	CTS20001030.1800.1440-R6
R7	CTS20001030.1800.1440-R7
R8	CTS20001030.1800.1440-R8
R9	CTS20001030.1800.1440-R9
R10	CTS20001030.1800.1440-R10
R11	CTS20001030.1800.1440-R11
R12	CTS20001030.1800.1440-R12
RM1	CTS20001030.1800.1440-R1-1
RM2	CTS20001030.1800.1440-R2-1
RM3	CTS20001030.1800.1440-R3-1
RM4	CTS20001030.1800.1440-R1-2
RM5	CTS20001030.1800.1440-R5-1
RM6	CTS20001030.1800.1440-R3-2
RM7	CTS20001030.1800.1440-R7-1
RM8	CTS20001030.1800.1440-R1-3
RM9	CTS20001030.1800.1440-R9-1
RM10	CTS20001030.1800.1440-R10-1
RM11	CTS20001030.1800.1440-R11-1
RM12	CTS20001030.1800.1440-R12-1
V1	CTS20001030.1800.1440-EV1
V2	CTS20001030.1800.1440-EV2
VM1	CTS20001030.1800.1440-EV1-1
VM2	CTS20001030.1800.1440-EV2-1
Q1	CTS20001030.1800.1440-T1
Q3	CTS20001030.1800.1440-T2
Q4	CTS20001030.1800.1440-T3
Q5	CTS20001030.1800.1440-T4
Q6	CTS20001030.1800.1440-T5
Q7	CTS20001030.1800.1440-T6
Q8	CTS20001030.1800.1440-T7
Q9	CTS20001030.1800.1440-T8
Q10	CTS20001030.1800.1440-T9
Q11	CTS20001030.1800.1440-T10
