CE13	CNR20001204.1700.1021-CE1
CE15	CNR20001204.1700.1021-CE2
CE19	CNR20001204.1700.1021-CE3
CE20	CNR20001204.1700.1021-CE4
CE21	CNR20001204.1700.1021-CE5
CE22	CNR20001204.1700.1021-CE6
CE23	CNR20001204.1700.1021-CE7
CE24	CNR20001204.1700.1021-CE8
CE25	CNR20001204.1700.1021-CE9
CE26	CNR20001204.1700.1021-CE10
CE27	CNR20001204.1700.1021-CE11
CE28	CNR20001204.1700.1021-CE12
CE29	CNR20001204.1700.1021-CE13
CE30	CNR20001204.1700.1021-CE14
CE31	CNR20001204.1700.1021-CE15
CE32	CNR20001204.1700.1021-CE16
CE33	CNR20001204.1700.1021-CE17
CE34	CNR20001204.1700.1021-CE18
CE36	CNR20001204.1700.1021-CE19
CE37	CNR20001204.1700.1021-CE20
CE38	CNR20001204.1700.1021-CE21
CE39	CNR20001204.1700.1021-CE22
CE2	CNR20001204.1700.1021-CE23
CE3	CNR20001204.1700.1021-CE24
CE4	CNR20001204.1700.1021-CE25
CE5	CNR20001204.1700.1021-CE26
CE6	CNR20001204.1700.1021-CE27
CE16	CNR20001204.1700.1021-CE28
CE8	CNR20001204.1700.1021-CE29
CE17	CNR20001204.1700.1021-CE30
CE18	CNR20001204.1700.1021-CE31
CE11	CNR20001204.1700.1021-CE32
CE12	CNR20001204.1700.1021-CE33
E14	CNR20001204.1700.1021-E1
E16	CNR20001204.1700.1021-E2
E20	CNR20001204.1700.1021-E3
E21	CNR20001204.1700.1021-E4
E22	CNR20001204.1700.1021-E5
E23	CNR20001204.1700.1021-E6
E24	CNR20001204.1700.1021-E7
E25	CNR20001204.1700.1021-E8
E26	CNR20001204.1700.1021-E9
E27	CNR20001204.1700.1021-E10
E28	CNR20001204.1700.1021-E11
E29	CNR20001204.1700.1021-E12
E30	CNR20001204.1700.1021-E13
E31	CNR20001204.1700.1021-E14
E32	CNR20001204.1700.1021-E15
E33	CNR20001204.1700.1021-E16
E34	CNR20001204.1700.1021-E17
E35	CNR20001204.1700.1021-E18
E36	CNR20001204.1700.1021-E19
E38	CNR20001204.1700.1021-E20
E39	CNR20001204.1700.1021-E21
E17	CNR20001204.1700.1021-E22
E40	CNR20001204.1700.1021-E23
E41	CNR20001204.1700.1021-E24
E42	CNR20001204.1700.1021-E25
E2	CNR20001204.1700.1021-E26
E3	CNR20001204.1700.1021-E27
E4	CNR20001204.1700.1021-E28
E5	CNR20001204.1700.1021-E29
E6	CNR20001204.1700.1021-E30
E8	CNR20001204.1700.1021-E31
E9	CNR20001204.1700.1021-E32
E18	CNR20001204.1700.1021-E33
E19	CNR20001204.1700.1021-E34
E12	CNR20001204.1700.1021-E35
E13	CNR20001204.1700.1021-E36
EM23	CNR20001204.1700.1021-E22-1
EM19	CNR20001204.1700.1021-E27-2
EM28	CNR20001204.1700.1021-E29-3
EM22	CNR20001204.1700.1021-E2-4
