CE12	CTV20001228.1330.1196-CE1
CE13	CTV20001228.1330.1196-CE2
CE14	CTV20001228.1330.1196-CE3
CE16	CTV20001228.1330.1196-CE4
CE17	CTV20001228.1330.1196-CE5
CE18	CTV20001228.1330.1196-CE6
CE19	CTV20001228.1330.1196-CE7
CE20	CTV20001228.1330.1196-CE8
CE1	CTV20001228.1330.1196-CE9
CE2	CTV20001228.1330.1196-CE10
CE3	CTV20001228.1330.1196-CE11
CE4	CTV20001228.1330.1196-CE12
CE5	CTV20001228.1330.1196-CE13
CE6	CTV20001228.1330.1196-CE14
CE7	CTV20001228.1330.1196-CE15
CE8	CTV20001228.1330.1196-CE16
CE9	CTV20001228.1330.1196-CE17
CE10	CTV20001228.1330.1196-CE18
CE11	CTV20001228.1330.1196-CE19
E13	CTV20001228.1330.1196-E1
E14	CTV20001228.1330.1196-E2
E15	CTV20001228.1330.1196-E3
E17	CTV20001228.1330.1196-E4
E18	CTV20001228.1330.1196-E5
E19	CTV20001228.1330.1196-E6
E20	CTV20001228.1330.1196-E7
E21	CTV20001228.1330.1196-E8
E1	CTV20001228.1330.1196-E9
E2	CTV20001228.1330.1196-E10
E3	CTV20001228.1330.1196-E11
E4	CTV20001228.1330.1196-E12
E5	CTV20001228.1330.1196-E13
E6	CTV20001228.1330.1196-E14
E7	CTV20001228.1330.1196-E15
E8	CTV20001228.1330.1196-E16
E9	CTV20001228.1330.1196-E17
E10	CTV20001228.1330.1196-E18
E11	CTV20001228.1330.1196-E19
E12	CTV20001228.1330.1196-E20
EM1	CTV20001228.1330.1196-E9-1
EM19	CTV20001228.1330.1196-E16-2
EM20	CTV20001228.1330.1196-E1-3
EM21	CTV20001228.1330.1196-E12-4
EM22	CTV20001228.1330.1196-E12-5
EM23	CTV20001228.1330.1196-E2-6
EM24	CTV20001228.1330.1196-E3-7
EM25	CTV20001228.1330.1196-E1-8
EM26	CTV20001228.1330.1196-E18-9
EM27	CTV20001228.1330.1196-E1-10
EM28	CTV20001228.1330.1196-E10-11
EM29	CTV20001228.1330.1196-E15-12
EM30	CTV20001228.1330.1196-E13-13
EM31	CTV20001228.1330.1196-E4-14
EM32	CTV20001228.1330.1196-E5-15
EM33	CTV20001228.1330.1196-E6-16
EM34	CTV20001228.1330.1196-E16-17
EM35	CTV20001228.1330.1196-E7-18
EM36	CTV20001228.1330.1196-E8-19
EM2	CTV20001228.1330.1196-E10-20
EM3	CTV20001228.1330.1196-E11-21
EM4	CTV20001228.1330.1196-E12-22
EM5	CTV20001228.1330.1196-E13-23
EM6	CTV20001228.1330.1196-E14-24
EM7	CTV20001228.1330.1196-E13-25
EM8	CTV20001228.1330.1196-E15-26
EM9	CTV20001228.1330.1196-E13-27
EM10	CTV20001228.1330.1196-E16-28
EM11	CTV20001228.1330.1196-E9-29
EM12	CTV20001228.1330.1196-E17-30
EM13	CTV20001228.1330.1196-E17-31
EM14	CTV20001228.1330.1196-E18-32
EM15	CTV20001228.1330.1196-E18-33
EM16	CTV20001228.1330.1196-E19-34
EM17	CTV20001228.1330.1196-E13-35
EM18	CTV20001228.1330.1196-E20-36
R1	CTV20001228.1330.1196-R1
R2	CTV20001228.1330.1196-R2
R3	CTV20001228.1330.1196-R3
R5	CTV20001228.1330.1196-R4
R6	CTV20001228.1330.1196-R5
RM1	CTV20001228.1330.1196-R1-1
RM2	CTV20001228.1330.1196-R2-1
RM3	CTV20001228.1330.1196-R3-1
RM5	CTV20001228.1330.1196-R4-1
RM6	CTV20001228.1330.1196-R5-1
V1	CTV20001228.1330.1196-EV1
VM1	CTV20001228.1330.1196-EV1-1
VM2	CTV20001228.1330.1196-EV1-2
VM3	CTV20001228.1330.1196-EV1-3
Q1	CTV20001228.1330.1196-T1
Q2	CTV20001228.1330.1196-T2
Q3	CTV20001228.1330.1196-T3
Q4	CTV20001228.1330.1196-T4
Q5	CTV20001228.1330.1196-T5
