CE12	CTV20001129.1330.1511-CE1
CE13	CTV20001129.1330.1511-CE2
CE14	CTV20001129.1330.1511-CE3
CE15	CTV20001129.1330.1511-CE4
CE16	CTV20001129.1330.1511-CE5
CE17	CTV20001129.1330.1511-CE6
CE18	CTV20001129.1330.1511-CE7
CE1	CTV20001129.1330.1511-CE8
CE2	CTV20001129.1330.1511-CE9
CE3	CTV20001129.1330.1511-CE10
CE4	CTV20001129.1330.1511-CE11
CE5	CTV20001129.1330.1511-CE12
CE6	CTV20001129.1330.1511-CE13
CE7	CTV20001129.1330.1511-CE14
CE9	CTV20001129.1330.1511-CE15
CE10	CTV20001129.1330.1511-CE16
CE11	CTV20001129.1330.1511-CE17
E14	CTV20001129.1330.1511-E1
E15	CTV20001129.1330.1511-E2
E16	CTV20001129.1330.1511-E3
E17	CTV20001129.1330.1511-E4
E18	CTV20001129.1330.1511-E5
E19	CTV20001129.1330.1511-E6
E20	CTV20001129.1330.1511-E7
E21	CTV20001129.1330.1511-E8
E1	CTV20001129.1330.1511-E9
E2	CTV20001129.1330.1511-E10
E3	CTV20001129.1330.1511-E11
E4	CTV20001129.1330.1511-E12
E5	CTV20001129.1330.1511-E13
E6	CTV20001129.1330.1511-E14
E7	CTV20001129.1330.1511-E15
E8	CTV20001129.1330.1511-E16
E9	CTV20001129.1330.1511-E17
E11	CTV20001129.1330.1511-E18
E12	CTV20001129.1330.1511-E19
E13	CTV20001129.1330.1511-E20
EM1	CTV20001129.1330.1511-E9-1
EM18	CTV20001129.1330.1511-E20-2
EM19	CTV20001129.1330.1511-E2-3
EM20	CTV20001129.1330.1511-E12-4
EM21	CTV20001129.1330.1511-E13-5
EM22	CTV20001129.1330.1511-E14-6
EM23	CTV20001129.1330.1511-E3-7
EM24	CTV20001129.1330.1511-E4-8
EM25	CTV20001129.1330.1511-E4-9
EM26	CTV20001129.1330.1511-E20-10
EM27	CTV20001129.1330.1511-E9-11
EM28	CTV20001129.1330.1511-E11-12
EM29	CTV20001129.1330.1511-E20-13
EM30	CTV20001129.1330.1511-E5-14
EM31	CTV20001129.1330.1511-E10-15
EM32	CTV20001129.1330.1511-E11-16
EM33	CTV20001129.1330.1511-E9-17
EM34	CTV20001129.1330.1511-E11-18
EM35	CTV20001129.1330.1511-E2-19
EM36	CTV20001129.1330.1511-E12-20
EM37	CTV20001129.1330.1511-E13-21
EM38	CTV20001129.1330.1511-E14-22
EM39	CTV20001129.1330.1511-E11-23
EM40	CTV20001129.1330.1511-E6-24
EM41	CTV20001129.1330.1511-E7-25
EM42	CTV20001129.1330.1511-E8-26
EM13	CTV20001129.1330.1511-E8-27
EM2	CTV20001129.1330.1511-E10-28
EM3	CTV20001129.1330.1511-E11-29
EM4	CTV20001129.1330.1511-E10-30
EM5	CTV20001129.1330.1511-E12-31
EM6	CTV20001129.1330.1511-E13-32
EM7	CTV20001129.1330.1511-E14-33
EM8	CTV20001129.1330.1511-E15-34
EM9	CTV20001129.1330.1511-E16-35
EM10	CTV20001129.1330.1511-E9-36
EM11	CTV20001129.1330.1511-E17-37
EM12	CTV20001129.1330.1511-E15-38
EM14	CTV20001129.1330.1511-E18-39
EM15	CTV20001129.1330.1511-E19-40
EM16	CTV20001129.1330.1511-E20-41
EM17	CTV20001129.1330.1511-E1-42
R2	CTV20001129.1330.1511-R1
R3	CTV20001129.1330.1511-R2
R4	CTV20001129.1330.1511-R3
R5	CTV20001129.1330.1511-R4
R6	CTV20001129.1330.1511-R5
R7	CTV20001129.1330.1511-R6
R8	CTV20001129.1330.1511-R7
R9	CTV20001129.1330.1511-R8
R11	CTV20001129.1330.1511-R9
R12	CTV20001129.1330.1511-R10
R13	CTV20001129.1330.1511-R11
R14	CTV20001129.1330.1511-R12
R15	CTV20001129.1330.1511-R13
R16	CTV20001129.1330.1511-R14
R17	CTV20001129.1330.1511-R15
R18	CTV20001129.1330.1511-R16
R19	CTV20001129.1330.1511-R17
R20	CTV20001129.1330.1511-R18
R21	CTV20001129.1330.1511-R19
RM1	CTV20001129.1330.1511-R2-1
RM2	CTV20001129.1330.1511-R3-1
RM3	CTV20001129.1330.1511-R4-1
RM4	CTV20001129.1330.1511-R5-1
RM5	CTV20001129.1330.1511-R6-1
RM6	CTV20001129.1330.1511-R7-1
RM7	CTV20001129.1330.1511-R8-1
RM9	CTV20001129.1330.1511-R9-1
RM10	CTV20001129.1330.1511-R10-1
RM11	CTV20001129.1330.1511-R5-2
RM12	CTV20001129.1330.1511-R6-2
RM13	CTV20001129.1330.1511-R13-1
RM14	CTV20001129.1330.1511-R3-2
RM15	CTV20001129.1330.1511-R5-3
RM16	CTV20001129.1330.1511-R6-3
RM17	CTV20001129.1330.1511-R10-2
RM18	CTV20001129.1330.1511-R18-1
RM19	CTV20001129.1330.1511-R19-1
V1	CTV20001129.1330.1511-EV1
VM1	CTV20001129.1330.1511-EV1-1
Q1	CTV20001129.1330.1511-T1
Q2	CTV20001129.1330.1511-T2
Q3	CTV20001129.1330.1511-T3
Q4	CTV20001129.1330.1511-T4
Q5	CTV20001129.1330.1511-T5
Q6	CTV20001129.1330.1511-T6
Q7	CTV20001129.1330.1511-T7
Q8	CTV20001129.1330.1511-T8
Q9	CTV20001129.1330.1511-T9
Q10	CTV20001129.1330.1511-V1
Q11	CTV20001129.1330.1511-T10
Q12	CTV20001129.1330.1511-T11
Q13	CTV20001129.1330.1511-T12
Q14	CTV20001129.1330.1511-T13
QM10	CTV20001129.1330.1511-V1-1
