CE11	CTS20001225.1300.0585-CE1
CE12	CTS20001225.1300.0585-CE2
CE13	CTS20001225.1300.0585-CE3
CE14	CTS20001225.1300.0585-CE4
CE15	CTS20001225.1300.0585-CE5
CE16	CTS20001225.1300.0585-CE6
CE17	CTS20001225.1300.0585-CE7
CE1	CTS20001225.1300.0585-CE8
CE2	CTS20001225.1300.0585-CE9
CE3	CTS20001225.1300.0585-CE10
CE4	CTS20001225.1300.0585-CE11
CE5	CTS20001225.1300.0585-CE12
CE6	CTS20001225.1300.0585-CE13
CE7	CTS20001225.1300.0585-CE14
CE8	CTS20001225.1300.0585-CE15
CE9	CTS20001225.1300.0585-CE16
CE10	CTS20001225.1300.0585-CE17
E11	CTS20001225.1300.0585-E1
E12	CTS20001225.1300.0585-E2
E13	CTS20001225.1300.0585-E3
E14	CTS20001225.1300.0585-E4
E15	CTS20001225.1300.0585-E5
E16	CTS20001225.1300.0585-E6
E17	CTS20001225.1300.0585-E7
E1	CTS20001225.1300.0585-E8
E2	CTS20001225.1300.0585-E9
E3	CTS20001225.1300.0585-E10
E4	CTS20001225.1300.0585-E11
E5	CTS20001225.1300.0585-E12
E6	CTS20001225.1300.0585-E13
E7	CTS20001225.1300.0585-E14
E8	CTS20001225.1300.0585-E15
E9	CTS20001225.1300.0585-E16
E10	CTS20001225.1300.0585-E17
EM20	CTS20001225.1300.0585-E2-1
EM21	CTS20001225.1300.0585-E2-2
EM22	CTS20001225.1300.0585-E3-3
EM23	CTS20001225.1300.0585-E4-4
EM24	CTS20001225.1300.0585-E5-5
EM25	CTS20001225.1300.0585-E6-6
EM26	CTS20001225.1300.0585-E7-7
EM27	CTS20001225.1300.0585-E11-8
EM1	CTS20001225.1300.0585-E8-9
EM2	CTS20001225.1300.0585-E9-10
EM3	CTS20001225.1300.0585-E10-11
EM4	CTS20001225.1300.0585-E10-12
EM5	CTS20001225.1300.0585-E11-13
EM6	CTS20001225.1300.0585-E11-14
EM7	CTS20001225.1300.0585-E12-15
EM8	CTS20001225.1300.0585-E9-16
EM9	CTS20001225.1300.0585-E9-17
EM10	CTS20001225.1300.0585-E12-18
EM11	CTS20001225.1300.0585-E10-19
EM12	CTS20001225.1300.0585-E10-20
EM13	CTS20001225.1300.0585-E13-21
EM14	CTS20001225.1300.0585-E14-22
EM15	CTS20001225.1300.0585-E15-23
EM16	CTS20001225.1300.0585-E16-24
EM17	CTS20001225.1300.0585-E17-25
EM18	CTS20001225.1300.0585-E11-26
EM19	CTS20001225.1300.0585-E1-27
R1	CTS20001225.1300.0585-R1
R2	CTS20001225.1300.0585-R2
RM1	CTS20001225.1300.0585-R1-1
RM2	CTS20001225.1300.0585-R2-1
V1	CTS20001225.1300.0585-EV1
V2	CTS20001225.1300.0585-EV2
VM1	CTS20001225.1300.0585-EV1-1
VM2	CTS20001225.1300.0585-EV2-1
Q2	CTS20001225.1300.0585-T1
Q3	CTS20001225.1300.0585-T2
Q4	CTS20001225.1300.0585-T3
Q5	CTS20001225.1300.0585-T4
Q6	CTS20001225.1300.0585-T5
Q7	CTS20001225.1300.0585-T6
Q8	CTS20001225.1300.0585-T7
Q9	CTS20001225.1300.0585-T8
Q1	CTS20001225.1300.0585-T9
