CE13	CTS20001106.1300.1376-CE1
CE1	CTS20001106.1300.1376-CE2
CE2	CTS20001106.1300.1376-CE3
CE3	CTS20001106.1300.1376-CE4
CE4	CTS20001106.1300.1376-CE5
CE5	CTS20001106.1300.1376-CE6
CE6	CTS20001106.1300.1376-CE7
CE7	CTS20001106.1300.1376-CE8
CE8	CTS20001106.1300.1376-CE9
CE9	CTS20001106.1300.1376-CE10
CE10	CTS20001106.1300.1376-CE11
CE11	CTS20001106.1300.1376-CE12
CE12	CTS20001106.1300.1376-CE13
E1	CTS20001106.1300.1376-E1
E2	CTS20001106.1300.1376-E2
E3	CTS20001106.1300.1376-E3
E4	CTS20001106.1300.1376-E4
E5	CTS20001106.1300.1376-E5
E6	CTS20001106.1300.1376-E6
E7	CTS20001106.1300.1376-E7
E8	CTS20001106.1300.1376-E8
E9	CTS20001106.1300.1376-E9
E10	CTS20001106.1300.1376-E10
E11	CTS20001106.1300.1376-E11
E12	CTS20001106.1300.1376-E12
E13	CTS20001106.1300.1376-E13
EM1	CTS20001106.1300.1376-E1-1
EM18	CTS20001106.1300.1376-E10-2
EM19	CTS20001106.1300.1376-E3-3
EM20	CTS20001106.1300.1376-E2-4
EM22	CTS20001106.1300.1376-E1-5
EM23	CTS20001106.1300.1376-E1-6
EM2	CTS20001106.1300.1376-E2-7
EM3	CTS20001106.1300.1376-E3-8
EM4	CTS20001106.1300.1376-E4-9
EM5	CTS20001106.1300.1376-E1-10
EM6	CTS20001106.1300.1376-E3-11
EM7	CTS20001106.1300.1376-E5-12
EM8	CTS20001106.1300.1376-E6-13
EM9	CTS20001106.1300.1376-E7-14
EM10	CTS20001106.1300.1376-E8-15
EM11	CTS20001106.1300.1376-E9-16
EM12	CTS20001106.1300.1376-E10-17
EM13	CTS20001106.1300.1376-E6-18
EM14	CTS20001106.1300.1376-E11-19
EM15	CTS20001106.1300.1376-E12-20
EM16	CTS20001106.1300.1376-E1-21
EM17	CTS20001106.1300.1376-E13-22
R1	CTS20001106.1300.1376-R1
R2	CTS20001106.1300.1376-R2
R3	CTS20001106.1300.1376-R3
R4	CTS20001106.1300.1376-R4
R5	CTS20001106.1300.1376-R5
R6	CTS20001106.1300.1376-R6
R7	CTS20001106.1300.1376-R7
R8	CTS20001106.1300.1376-R8
RM1	CTS20001106.1300.1376-R1-1
RM2	CTS20001106.1300.1376-R2-1
RM3	CTS20001106.1300.1376-R3-1
RM4	CTS20001106.1300.1376-R4-1
RM5	CTS20001106.1300.1376-R5-1
RM6	CTS20001106.1300.1376-R6-1
RM7	CTS20001106.1300.1376-R2-2
RM8	CTS20001106.1300.1376-R2-3
V1	CTS20001106.1300.1376-EV1
V2	CTS20001106.1300.1376-EV2
V3	CTS20001106.1300.1376-EV3
VM1	CTS20001106.1300.1376-EV1-1
VM2	CTS20001106.1300.1376-EV2-1
VM3	CTS20001106.1300.1376-EV3-1
Q1	CTS20001106.1300.1376-T1
Q2	CTS20001106.1300.1376-T2
