CE4	CTV20001227.1330.0447-CE1
CE5	CTV20001227.1330.0447-CE2
CE6	CTV20001227.1330.0447-CE3
CE7	CTV20001227.1330.0447-CE4
CE8	CTV20001227.1330.0447-CE5
CE9	CTV20001227.1330.0447-CE6
CE10	CTV20001227.1330.0447-CE7
CE11	CTV20001227.1330.0447-CE8
CE12	CTV20001227.1330.0447-CE9
CE13	CTV20001227.1330.0447-CE10
CE14	CTV20001227.1330.0447-CE11
CE15	CTV20001227.1330.0447-CE12
CE16	CTV20001227.1330.0447-CE13
CE17	CTV20001227.1330.0447-CE14
CE18	CTV20001227.1330.0447-CE15
CE19	CTV20001227.1330.0447-CE16
CE20	CTV20001227.1330.0447-CE17
CE1	CTV20001227.1330.0447-CE18
CE2	CTV20001227.1330.0447-CE19
CE3	CTV20001227.1330.0447-CE20
E4	CTV20001227.1330.0447-E1
E5	CTV20001227.1330.0447-E2
E6	CTV20001227.1330.0447-E3
E7	CTV20001227.1330.0447-E4
E8	CTV20001227.1330.0447-E5
E9	CTV20001227.1330.0447-E6
E10	CTV20001227.1330.0447-E7
E11	CTV20001227.1330.0447-E8
E12	CTV20001227.1330.0447-E9
E13	CTV20001227.1330.0447-E10
E14	CTV20001227.1330.0447-E11
E15	CTV20001227.1330.0447-E12
E16	CTV20001227.1330.0447-E13
E17	CTV20001227.1330.0447-E14
E18	CTV20001227.1330.0447-E15
E19	CTV20001227.1330.0447-E16
E20	CTV20001227.1330.0447-E17
E21	CTV20001227.1330.0447-E18
E1	CTV20001227.1330.0447-E19
E2	CTV20001227.1330.0447-E20
E3	CTV20001227.1330.0447-E21
EM4	CTV20001227.1330.0447-E1-1
EM5	CTV20001227.1330.0447-E2-2
EM6	CTV20001227.1330.0447-E3-3
EM8	CTV20001227.1330.0447-E4-4
EM9	CTV20001227.1330.0447-E5-5
EM11	CTV20001227.1330.0447-E4-6
EM12	CTV20001227.1330.0447-E21-7
EM13	CTV20001227.1330.0447-E1-8
EM14	CTV20001227.1330.0447-E2-9
EM15	CTV20001227.1330.0447-E3-10
EM16	CTV20001227.1330.0447-E19-11
EM17	CTV20001227.1330.0447-E6-12
EM18	CTV20001227.1330.0447-E7-13
EM19	CTV20001227.1330.0447-E21-14
EM20	CTV20001227.1330.0447-E4-15
EM21	CTV20001227.1330.0447-E5-16
EM22	CTV20001227.1330.0447-E19-17
EM23	CTV20001227.1330.0447-E8-18
