CE15	CNR20001121.1700.1232-CE1
CE16	CNR20001121.1700.1232-CE2
CE17	CNR20001121.1700.1232-CE3
CE18	CNR20001121.1700.1232-CE4
CE19	CNR20001121.1700.1232-CE5
CE20	CNR20001121.1700.1232-CE6
CE21	CNR20001121.1700.1232-CE7
CE22	CNR20001121.1700.1232-CE8
CE23	CNR20001121.1700.1232-CE9
CE25	CNR20001121.1700.1232-CE10
CE26	CNR20001121.1700.1232-CE11
CE27	CNR20001121.1700.1232-CE12
CE28	CNR20001121.1700.1232-CE13
CE30	CNR20001121.1700.1232-CE14
CE31	CNR20001121.1700.1232-CE15
CE32	CNR20001121.1700.1232-CE16
CE33	CNR20001121.1700.1232-CE17
CE34	CNR20001121.1700.1232-CE18
CE35	CNR20001121.1700.1232-CE19
CE36	CNR20001121.1700.1232-CE20
CE37	CNR20001121.1700.1232-CE21
CE38	CNR20001121.1700.1232-CE22
CE39	CNR20001121.1700.1232-CE23
CE40	CNR20001121.1700.1232-CE24
CE41	CNR20001121.1700.1232-CE25
CE42	CNR20001121.1700.1232-CE26
CE43	CNR20001121.1700.1232-CE27
CE44	CNR20001121.1700.1232-CE28
CE1	CNR20001121.1700.1232-CE29
CE45	CNR20001121.1700.1232-CE30
CE46	CNR20001121.1700.1232-CE31
CE47	CNR20001121.1700.1232-CE32
CE48	CNR20001121.1700.1232-CE33
CE2	CNR20001121.1700.1232-CE34
CE3	CNR20001121.1700.1232-CE35
CE4	CNR20001121.1700.1232-CE36
CE5	CNR20001121.1700.1232-CE37
CE6	CNR20001121.1700.1232-CE38
CE7	CNR20001121.1700.1232-CE39
CE8	CNR20001121.1700.1232-CE40
CE10	CNR20001121.1700.1232-CE41
CE11	CNR20001121.1700.1232-CE42
CE12	CNR20001121.1700.1232-CE43
CE13	CNR20001121.1700.1232-CE44
CE14	CNR20001121.1700.1232-CE45
E15	CNR20001121.1700.1232-E1
E16	CNR20001121.1700.1232-E2
E17	CNR20001121.1700.1232-E3
E18	CNR20001121.1700.1232-E4
E19	CNR20001121.1700.1232-E5
E20	CNR20001121.1700.1232-E6
E21	CNR20001121.1700.1232-E7
E22	CNR20001121.1700.1232-E8
E23	CNR20001121.1700.1232-E9
E25	CNR20001121.1700.1232-E10
E26	CNR20001121.1700.1232-E11
E27	CNR20001121.1700.1232-E12
E28	CNR20001121.1700.1232-E13
E29	CNR20001121.1700.1232-E14
E30	CNR20001121.1700.1232-E15
E31	CNR20001121.1700.1232-E16
E32	CNR20001121.1700.1232-E17
E33	CNR20001121.1700.1232-E18
E34	CNR20001121.1700.1232-E19
E35	CNR20001121.1700.1232-E20
E36	CNR20001121.1700.1232-E21
E37	CNR20001121.1700.1232-E22
E38	CNR20001121.1700.1232-E23
E39	CNR20001121.1700.1232-E24
E41	CNR20001121.1700.1232-E25
E1	CNR20001121.1700.1232-E26
E42	CNR20001121.1700.1232-E27
E43	CNR20001121.1700.1232-E28
E44	CNR20001121.1700.1232-E29
E45	CNR20001121.1700.1232-E30
E46	CNR20001121.1700.1232-E31
E47	CNR20001121.1700.1232-E32
E48	CNR20001121.1700.1232-E33
E49	CNR20001121.1700.1232-E34
E50	CNR20001121.1700.1232-E35
E51	CNR20001121.1700.1232-E36
E52	CNR20001121.1700.1232-E37
E53	CNR20001121.1700.1232-E38
E54	CNR20001121.1700.1232-E39
E55	CNR20001121.1700.1232-E40
E56	CNR20001121.1700.1232-E41
E57	CNR20001121.1700.1232-E42
E58	CNR20001121.1700.1232-E43
E59	CNR20001121.1700.1232-E44
E60	CNR20001121.1700.1232-E45
E61	CNR20001121.1700.1232-E46
E2	CNR20001121.1700.1232-E47
