CE15	CBS20001214.1000.0480-CE1
CE16	CBS20001214.1000.0480-CE2
CE17	CBS20001214.1000.0480-CE3
CE18	CBS20001214.1000.0480-CE4
CE19	CBS20001214.1000.0480-CE5
CE20	CBS20001214.1000.0480-CE6
CE21	CBS20001214.1000.0480-CE7
CE22	CBS20001214.1000.0480-CE8
CE23	CBS20001214.1000.0480-CE9
CE24	CBS20001214.1000.0480-CE10
CE25	CBS20001214.1000.0480-CE11
CE26	CBS20001214.1000.0480-CE12
CE27	CBS20001214.1000.0480-CE13
CE28	CBS20001214.1000.0480-CE14
CE29	CBS20001214.1000.0480-CE15
CE30	CBS20001214.1000.0480-CE16
CE31	CBS20001214.1000.0480-CE17
CE32	CBS20001214.1000.0480-CE18
CE33	CBS20001214.1000.0480-CE19
CE34	CBS20001214.1000.0480-CE20
CE35	CBS20001214.1000.0480-CE21
CE1	CBS20001214.1000.0480-CE22
CE2	CBS20001214.1000.0480-CE23
CE3	CBS20001214.1000.0480-CE24
CE4	CBS20001214.1000.0480-CE25
CE5	CBS20001214.1000.0480-CE26
CE6	CBS20001214.1000.0480-CE27
CE7	CBS20001214.1000.0480-CE28
CE8	CBS20001214.1000.0480-CE29
CE9	CBS20001214.1000.0480-CE30
CE10	CBS20001214.1000.0480-CE31
CE11	CBS20001214.1000.0480-CE32
CE12	CBS20001214.1000.0480-CE33
CE13	CBS20001214.1000.0480-CE34
CE14	CBS20001214.1000.0480-CE35
E15	CBS20001214.1000.0480-E1
E16	CBS20001214.1000.0480-E2
E17	CBS20001214.1000.0480-E3
E18	CBS20001214.1000.0480-E4
E19	CBS20001214.1000.0480-E5
E20	CBS20001214.1000.0480-E6
E21	CBS20001214.1000.0480-E7
E22	CBS20001214.1000.0480-E8
E23	CBS20001214.1000.0480-E9
E24	CBS20001214.1000.0480-E10
E25	CBS20001214.1000.0480-E11
E26	CBS20001214.1000.0480-E12
E27	CBS20001214.1000.0480-E13
E28	CBS20001214.1000.0480-E14
E29	CBS20001214.1000.0480-E15
E30	CBS20001214.1000.0480-E16
E31	CBS20001214.1000.0480-E17
E32	CBS20001214.1000.0480-E18
E33	CBS20001214.1000.0480-E19
E34	CBS20001214.1000.0480-E20
E35	CBS20001214.1000.0480-E21
E36	CBS20001214.1000.0480-E22
E1	CBS20001214.1000.0480-E23
E2	CBS20001214.1000.0480-E24
E3	CBS20001214.1000.0480-E25
E4	CBS20001214.1000.0480-E26
E5	CBS20001214.1000.0480-E27
E6	CBS20001214.1000.0480-E28
E7	CBS20001214.1000.0480-E29
E8	CBS20001214.1000.0480-E30
E9	CBS20001214.1000.0480-E31
E10	CBS20001214.1000.0480-E32
E11	CBS20001214.1000.0480-E33
E12	CBS20001214.1000.0480-E34
E13	CBS20001214.1000.0480-E35
E14	CBS20001214.1000.0480-E36
EM1	CBS20001214.1000.0480-E23-1
EM17	CBS20001214.1000.0480-E1-2
EM18	CBS20001214.1000.0480-E2-3
EM19	CBS20001214.1000.0480-E1-4
EM20	CBS20001214.1000.0480-E33-5
EM21	CBS20001214.1000.0480-E3-6
EM22	CBS20001214.1000.0480-E24-7
EM23	CBS20001214.1000.0480-E25-8
EM24	CBS20001214.1000.0480-E4-9
EM25	CBS20001214.1000.0480-E5-10
EM26	CBS20001214.1000.0480-E6-11
EM27	CBS20001214.1000.0480-E7-12
EM28	CBS20001214.1000.0480-E8-13
EM29	CBS20001214.1000.0480-E9-14
EM30	CBS20001214.1000.0480-E10-15
