CE11	CTV20001123.1330.1019-CE1
CE12	CTV20001123.1330.1019-CE2
CE13	CTV20001123.1330.1019-CE3
CE14	CTV20001123.1330.1019-CE4
CE15	CTV20001123.1330.1019-CE5
CE16	CTV20001123.1330.1019-CE6
CE17	CTV20001123.1330.1019-CE7
CE18	CTV20001123.1330.1019-CE8
CE19	CTV20001123.1330.1019-CE9
CE20	CTV20001123.1330.1019-CE10
CE21	CTV20001123.1330.1019-CE11
CE22	CTV20001123.1330.1019-CE12
CE23	CTV20001123.1330.1019-CE13
CE24	CTV20001123.1330.1019-CE14
CE25	CTV20001123.1330.1019-CE15
CE26	CTV20001123.1330.1019-CE16
CE27	CTV20001123.1330.1019-CE17
CE28	CTV20001123.1330.1019-CE18
CE1	CTV20001123.1330.1019-CE19
CE2	CTV20001123.1330.1019-CE20
CE3	CTV20001123.1330.1019-CE21
CE4	CTV20001123.1330.1019-CE22
CE5	CTV20001123.1330.1019-CE23
CE6	CTV20001123.1330.1019-CE24
CE7	CTV20001123.1330.1019-CE25
CE8	CTV20001123.1330.1019-CE26
CE9	CTV20001123.1330.1019-CE27
CE10	CTV20001123.1330.1019-CE28
E13	CTV20001123.1330.1019-E1
E14	CTV20001123.1330.1019-E2
E15	CTV20001123.1330.1019-E3
E16	CTV20001123.1330.1019-E4
E17	CTV20001123.1330.1019-E5
E18	CTV20001123.1330.1019-E6
E19	CTV20001123.1330.1019-E7
E20	CTV20001123.1330.1019-E8
E21	CTV20001123.1330.1019-E9
E22	CTV20001123.1330.1019-E10
E23	CTV20001123.1330.1019-E11
E24	CTV20001123.1330.1019-E12
E25	CTV20001123.1330.1019-E13
E26	CTV20001123.1330.1019-E14
E27	CTV20001123.1330.1019-E15
E28	CTV20001123.1330.1019-E16
E29	CTV20001123.1330.1019-E17
E30	CTV20001123.1330.1019-E18
E1	CTV20001123.1330.1019-E19
E2	CTV20001123.1330.1019-E20
E3	CTV20001123.1330.1019-E21
E4	CTV20001123.1330.1019-E22
E5	CTV20001123.1330.1019-E23
E6	CTV20001123.1330.1019-E24
E7	CTV20001123.1330.1019-E25
E8	CTV20001123.1330.1019-E26
E9	CTV20001123.1330.1019-E27
E10	CTV20001123.1330.1019-E28
E11	CTV20001123.1330.1019-E29
E12	CTV20001123.1330.1019-E30
EM1	CTV20001123.1330.1019-E19-1
EM20	CTV20001123.1330.1019-E2-2
EM21	CTV20001123.1330.1019-E3-3
EM22	CTV20001123.1330.1019-E4-4
EM23	CTV20001123.1330.1019-E21-5
EM24	CTV20001123.1330.1019-E22-6
EM25	CTV20001123.1330.1019-E21-7
EM26	CTV20001123.1330.1019-E5-8
EM27	CTV20001123.1330.1019-E6-9
EM28	CTV20001123.1330.1019-E7-10
EM29	CTV20001123.1330.1019-E21-11
EM30	CTV20001123.1330.1019-E8-12
EM31	CTV20001123.1330.1019-E21-13
EM32	CTV20001123.1330.1019-E25-14
EM33	CTV20001123.1330.1019-E3-15
EM34	CTV20001123.1330.1019-E4-16
EM35	CTV20001123.1330.1019-E9-17
EM36	CTV20001123.1330.1019-E10-18
EM37	CTV20001123.1330.1019-E21-19
EM38	CTV20001123.1330.1019-E11-20
EM39	CTV20001123.1330.1019-E25-21
EM40	CTV20001123.1330.1019-E25-22
EM41	CTV20001123.1330.1019-E12-23
EM42	CTV20001123.1330.1019-E21-24
EM43	CTV20001123.1330.1019-E13-25
EM44	CTV20001123.1330.1019-E14-26
EM45	CTV20001123.1330.1019-E15-27
EM46	CTV20001123.1330.1019-E5-28
EM47	CTV20001123.1330.1019-E6-29
EM48	CTV20001123.1330.1019-E22-30
EM49	CTV20001123.1330.1019-E28-31
EM50	CTV20001123.1330.1019-E16-32
EM51	CTV20001123.1330.1019-E17-33
EM52	CTV20001123.1330.1019-E18-34
EM2	CTV20001123.1330.1019-E20-35
EM3	CTV20001123.1330.1019-E21-36
EM4	CTV20001123.1330.1019-E22-37
EM5	CTV20001123.1330.1019-E23-38
EM6	CTV20001123.1330.1019-E24-39
EM7	CTV20001123.1330.1019-E25-40
EM8	CTV20001123.1330.1019-E26-41
EM9	CTV20001123.1330.1019-E25-42
EM10	CTV20001123.1330.1019-E23-43
EM11	CTV20001123.1330.1019-E21-44
EM12	CTV20001123.1330.1019-E21-45
EM13	CTV20001123.1330.1019-E25-46
EM14	CTV20001123.1330.1019-E27-47
EM15	CTV20001123.1330.1019-E28-48
EM16	CTV20001123.1330.1019-E29-49
EM17	CTV20001123.1330.1019-E21-50
EM18	CTV20001123.1330.1019-E30-51
EM19	CTV20001123.1330.1019-E1-52
R1	CTV20001123.1330.1019-R1
R2	CTV20001123.1330.1019-R2
R3	CTV20001123.1330.1019-R3
R4	CTV20001123.1330.1019-R4
R5	CTV20001123.1330.1019-R5
R6	CTV20001123.1330.1019-R6
R7	CTV20001123.1330.1019-R7
R8	CTV20001123.1330.1019-R8
R9	CTV20001123.1330.1019-R9
R10	CTV20001123.1330.1019-R10
R11	CTV20001123.1330.1019-R11
R12	CTV20001123.1330.1019-R12
R13	CTV20001123.1330.1019-R13
R14	CTV20001123.1330.1019-R14
R15	CTV20001123.1330.1019-R15
RM1	CTV20001123.1330.1019-R1-1
RM2	CTV20001123.1330.1019-R2-1
RM3	CTV20001123.1330.1019-R3-1
RM4	CTV20001123.1330.1019-R4-1
RM5	CTV20001123.1330.1019-R5-1
RM6	CTV20001123.1330.1019-R6-1
RM7	CTV20001123.1330.1019-R7-1
RM8	CTV20001123.1330.1019-R8-1
RM9	CTV20001123.1330.1019-R9-1
RM10	CTV20001123.1330.1019-R10-1
RM11	CTV20001123.1330.1019-R11-1
RM12	CTV20001123.1330.1019-R12-1
RM13	CTV20001123.1330.1019-R13-1
RM14	CTV20001123.1330.1019-R14-1
RM15	CTV20001123.1330.1019-R15-1
V1	CTV20001123.1330.1019-EV1
