CE11	CTV20001114.1330.1509-CE1
CE12	CTV20001114.1330.1509-CE2
CE13	CTV20001114.1330.1509-CE3
CE14	CTV20001114.1330.1509-CE4
CE15	CTV20001114.1330.1509-CE5
CE17	CTV20001114.1330.1509-CE6
CE18	CTV20001114.1330.1509-CE7
CE19	CTV20001114.1330.1509-CE8
CE20	CTV20001114.1330.1509-CE9
CE21	CTV20001114.1330.1509-CE10
CE22	CTV20001114.1330.1509-CE11
CE1	CTV20001114.1330.1509-CE12
CE2	CTV20001114.1330.1509-CE13
CE3	CTV20001114.1330.1509-CE14
CE4	CTV20001114.1330.1509-CE15
CE5	CTV20001114.1330.1509-CE16
CE6	CTV20001114.1330.1509-CE17
CE7	CTV20001114.1330.1509-CE18
CE8	CTV20001114.1330.1509-CE19
CE9	CTV20001114.1330.1509-CE20
CE10	CTV20001114.1330.1509-CE21
E12	CTV20001114.1330.1509-E1
E13	CTV20001114.1330.1509-E2
E14	CTV20001114.1330.1509-E3
E15	CTV20001114.1330.1509-E4
E17	CTV20001114.1330.1509-E5
E18	CTV20001114.1330.1509-E6
E19	CTV20001114.1330.1509-E7
E20	CTV20001114.1330.1509-E8
E21	CTV20001114.1330.1509-E9
E22	CTV20001114.1330.1509-E10
E1	CTV20001114.1330.1509-E11
E2	CTV20001114.1330.1509-E12
E3	CTV20001114.1330.1509-E13
E4	CTV20001114.1330.1509-E14
E5	CTV20001114.1330.1509-E15
E6	CTV20001114.1330.1509-E16
E7	CTV20001114.1330.1509-E17
E8	CTV20001114.1330.1509-E18
E9	CTV20001114.1330.1509-E19
E10	CTV20001114.1330.1509-E20
E11	CTV20001114.1330.1509-E21
EM1	CTV20001114.1330.1509-E11-1
EM20	CTV20001114.1330.1509-E18-2
EM21	CTV20001114.1330.1509-E13-3
EM22	CTV20001114.1330.1509-E11-4
EM23	CTV20001114.1330.1509-E12-5
EM24	CTV20001114.1330.1509-E13-6
EM25	CTV20001114.1330.1509-E1-7
EM26	CTV20001114.1330.1509-E2-8
EM27	CTV20001114.1330.1509-E3-9
EM28	CTV20001114.1330.1509-E4-10
EM29	CTV20001114.1330.1509-E15-11
EM31	CTV20001114.1330.1509-E5-12
EM32	CTV20001114.1330.1509-E14-13
EM33	CTV20001114.1330.1509-E6-14
EM34	CTV20001114.1330.1509-E7-15
EM35	CTV20001114.1330.1509-E15-16
EM36	CTV20001114.1330.1509-E5-17
EM37	CTV20001114.1330.1509-E8-18
EM38	CTV20001114.1330.1509-E9-19
EM39	CTV20001114.1330.1509-E14-20
EM40	CTV20001114.1330.1509-E10-21
EM2	CTV20001114.1330.1509-E12-22
EM3	CTV20001114.1330.1509-E13-23
EM4	CTV20001114.1330.1509-E14-24
EM5	CTV20001114.1330.1509-E15-25
EM6	CTV20001114.1330.1509-E16-26
EM7	CTV20001114.1330.1509-E14-27
EM8	CTV20001114.1330.1509-E17-28
EM9	CTV20001114.1330.1509-E14-29
EM10	CTV20001114.1330.1509-E18-30
EM11	CTV20001114.1330.1509-E11-31
EM12	CTV20001114.1330.1509-E12-32
EM13	CTV20001114.1330.1509-E15-33
EM14	CTV20001114.1330.1509-E13-34
EM15	CTV20001114.1330.1509-E15-35
EM16	CTV20001114.1330.1509-E14-36
EM17	CTV20001114.1330.1509-E19-37
EM18	CTV20001114.1330.1509-E20-38
EM19	CTV20001114.1330.1509-E21-39
R1	CTV20001114.1330.1509-R1
R2	CTV20001114.1330.1509-R2
R3	CTV20001114.1330.1509-R3
R4	CTV20001114.1330.1509-R4
R5	CTV20001114.1330.1509-R5
R7	CTV20001114.1330.1509-R6
R8	CTV20001114.1330.1509-R7
R9	CTV20001114.1330.1509-R8
R10	CTV20001114.1330.1509-R9
R11	CTV20001114.1330.1509-R10
R12	CTV20001114.1330.1509-R11
RM1	CTV20001114.1330.1509-R1-1
RM2	CTV20001114.1330.1509-R2-1
RM3	CTV20001114.1330.1509-R3-1
RM4	CTV20001114.1330.1509-R4-1
RM5	CTV20001114.1330.1509-R5-1
RM7	CTV20001114.1330.1509-R6-1
RM8	CTV20001114.1330.1509-R7-1
RM9	CTV20001114.1330.1509-R8-1
RM10	CTV20001114.1330.1509-R9-1
RM11	CTV20001114.1330.1509-R10-1
RM12	CTV20001114.1330.1509-R11-1
V1	CTV20001114.1330.1509-EV1
V2	CTV20001114.1330.1509-EV2
V3	CTV20001114.1330.1509-EV3
V4	CTV20001114.1330.1509-EV4
V5	CTV20001114.1330.1509-EV5
V6	CTV20001114.1330.1509-EV6
V7	CTV20001114.1330.1509-EV7
V8	CTV20001114.1330.1509-EV8
VM1	CTV20001114.1330.1509-EV1-1
VM3	CTV20001114.1330.1509-EV2-1
VM4	CTV20001114.1330.1509-EV3-1
VM5	CTV20001114.1330.1509-EV4-1
VM6	CTV20001114.1330.1509-EV5-1
VM7	CTV20001114.1330.1509-EV6-1
VM8	CTV20001114.1330.1509-EV7-1
VM9	CTV20001114.1330.1509-EV8-1
Q1	CTV20001114.1330.1509-T1
Q2	CTV20001114.1330.1509-T2
Q3	CTV20001114.1330.1509-T3
Q4	CTV20001114.1330.1509-T4
Q5	CTV20001114.1330.1509-T5
Q6	CTV20001114.1330.1509-T6
