CE12	VAR20001210.1100.0069-CE1
CE13	VAR20001210.1100.0069-CE2
CE14	VAR20001210.1100.0069-CE3
CE15	VAR20001210.1100.0069-CE4
CE16	VAR20001210.1100.0069-CE5
CE17	VAR20001210.1100.0069-CE6
CE18	VAR20001210.1100.0069-CE7
CE19	VAR20001210.1100.0069-CE8
CE20	VAR20001210.1100.0069-CE9
CE21	VAR20001210.1100.0069-CE10
CE22	VAR20001210.1100.0069-CE11
CE32	VAR20001210.1100.0069-CE12
CE23	VAR20001210.1100.0069-CE13
CE24	VAR20001210.1100.0069-CE14
CE25	VAR20001210.1100.0069-CE15
CE26	VAR20001210.1100.0069-CE16
CE27	VAR20001210.1100.0069-CE17
CE33	VAR20001210.1100.0069-CE18
CE34	VAR20001210.1100.0069-CE19
CE31	VAR20001210.1100.0069-CE20
CE2	VAR20001210.1100.0069-CE21
CE3	VAR20001210.1100.0069-CE22
CE4	VAR20001210.1100.0069-CE23
CE5	VAR20001210.1100.0069-CE24
CE6	VAR20001210.1100.0069-CE25
CE7	VAR20001210.1100.0069-CE26
CE8	VAR20001210.1100.0069-CE27
CE9	VAR20001210.1100.0069-CE28
CE10	VAR20001210.1100.0069-CE29
CE11	VAR20001210.1100.0069-CE30
E17	VAR20001210.1100.0069-E1
E18	VAR20001210.1100.0069-E2
E19	VAR20001210.1100.0069-E3
E20	VAR20001210.1100.0069-E4
E21	VAR20001210.1100.0069-E5
E22	VAR20001210.1100.0069-E6
E23	VAR20001210.1100.0069-E7
E24	VAR20001210.1100.0069-E8
E25	VAR20001210.1100.0069-E9
E26	VAR20001210.1100.0069-E10
E27	VAR20001210.1100.0069-E11
E28	VAR20001210.1100.0069-E12
E29	VAR20001210.1100.0069-E13
E30	VAR20001210.1100.0069-E14
E31	VAR20001210.1100.0069-E15
E32	VAR20001210.1100.0069-E16
E33	VAR20001210.1100.0069-E17
E34	VAR20001210.1100.0069-E18
E35	VAR20001210.1100.0069-E19
E41	VAR20001210.1100.0069-E20
E42	VAR20001210.1100.0069-E21
E39	VAR20001210.1100.0069-E22
E40	VAR20001210.1100.0069-E23
E2	VAR20001210.1100.0069-E24
E3	VAR20001210.1100.0069-E25
E5	VAR20001210.1100.0069-E26
E7	VAR20001210.1100.0069-E27
E8	VAR20001210.1100.0069-E28
E9	VAR20001210.1100.0069-E29
E10	VAR20001210.1100.0069-E30
E11	VAR20001210.1100.0069-E31
E12	VAR20001210.1100.0069-E32
E13	VAR20001210.1100.0069-E33
E15	VAR20001210.1100.0069-E34
E16	VAR20001210.1100.0069-E35
EM53	VAR20001210.1100.0069-E23-1
EM18	VAR20001210.1100.0069-E1-2
EM19	VAR20001210.1100.0069-E31-3
EM20	VAR20001210.1100.0069-E2-4
EM21	VAR20001210.1100.0069-E3-5
EM22	VAR20001210.1100.0069-E4-6
EM23	VAR20001210.1100.0069-E5-7
EM24	VAR20001210.1100.0069-E5-8
EM25	VAR20001210.1100.0069-E6-9
EM26	VAR20001210.1100.0069-E7-10
EM27	VAR20001210.1100.0069-E9-11
EM28	VAR20001210.1100.0069-E5-12
EM29	VAR20001210.1100.0069-E10-13
EM30	VAR20001210.1100.0069-E5-14
EM31	VAR20001210.1100.0069-E8-15
EM32	VAR20001210.1100.0069-E11-16
EM33	VAR20001210.1100.0069-E12-17
EM34	VAR20001210.1100.0069-E13-18
EM35	VAR20001210.1100.0069-E14-19
EM37	VAR20001210.1100.0069-E15-20
EM38	VAR20001210.1100.0069-E16-21
EM39	VAR20001210.1100.0069-E17-22
EM40	VAR20001210.1100.0069-E18-23
EM41	VAR20001210.1100.0069-E16-24
EM42	VAR20001210.1100.0069-E19-25
EM43	VAR20001210.1100.0069-E19-26
EM44	VAR20001210.1100.0069-E19-27
EM54	VAR20001210.1100.0069-E20-28
EM55	VAR20001210.1100.0069-E21-29
EM51	VAR20001210.1100.0069-E22-30
EM52	VAR20001210.1100.0069-E22-31
EM2	VAR20001210.1100.0069-E24-32
EM3	VAR20001210.1100.0069-E25-33
EM4	VAR20001210.1100.0069-E26-34
EM5	VAR20001210.1100.0069-E27-35
EM6	VAR20001210.1100.0069-E28-36
EM7	VAR20001210.1100.0069-E24-37
EM8	VAR20001210.1100.0069-E24-38
EM9	VAR20001210.1100.0069-E29-39
EM10	VAR20001210.1100.0069-E30-40
EM11	VAR20001210.1100.0069-E31-41
EM12	VAR20001210.1100.0069-E31-42
EM13	VAR20001210.1100.0069-E32-43
EM14	VAR20001210.1100.0069-E33-44
EM15	VAR20001210.1100.0069-E34-45
EM16	VAR20001210.1100.0069-E35-46
EM17	VAR20001210.1100.0069-E33-47
R2	VAR20001210.1100.0069-R1
