CE10	NTV20001213.1530.0162-CE1
CE11	NTV20001213.1530.0162-CE2
CE12	NTV20001213.1530.0162-CE3
CE13	NTV20001213.1530.0162-CE4
CE14	NTV20001213.1530.0162-CE5
CE15	NTV20001213.1530.0162-CE6
CE16	NTV20001213.1530.0162-CE7
CE17	NTV20001213.1530.0162-CE8
CE18	NTV20001213.1530.0162-CE9
CE19	NTV20001213.1530.0162-CE10
CE20	NTV20001213.1530.0162-CE11
CE21	NTV20001213.1530.0162-CE12
CE22	NTV20001213.1530.0162-CE13
CE23	NTV20001213.1530.0162-CE14
CE24	NTV20001213.1530.0162-CE15
CE25	NTV20001213.1530.0162-CE16
CE26	NTV20001213.1530.0162-CE17
CE27	NTV20001213.1530.0162-CE18
CE28	NTV20001213.1530.0162-CE19
CE29	NTV20001213.1530.0162-CE20
CE30	NTV20001213.1530.0162-CE21
CE31	NTV20001213.1530.0162-CE22
CE32	NTV20001213.1530.0162-CE23
CE33	NTV20001213.1530.0162-CE24
CE34	NTV20001213.1530.0162-CE25
CE36	NTV20001213.1530.0162-CE26
CE37	NTV20001213.1530.0162-CE27
CE39	NTV20001213.1530.0162-CE28
CE40	NTV20001213.1530.0162-CE29
CE41	NTV20001213.1530.0162-CE30
CE42	NTV20001213.1530.0162-CE31
CE43	NTV20001213.1530.0162-CE32
CE44	NTV20001213.1530.0162-CE33
CE45	NTV20001213.1530.0162-CE34
CE46	NTV20001213.1530.0162-CE35
CE47	NTV20001213.1530.0162-CE36
CE48	NTV20001213.1530.0162-CE37
CE49	NTV20001213.1530.0162-CE38
CE50	NTV20001213.1530.0162-CE39
CE51	NTV20001213.1530.0162-CE40
CE52	NTV20001213.1530.0162-CE41
CE53	NTV20001213.1530.0162-CE42
CE54	NTV20001213.1530.0162-CE43
CE55	NTV20001213.1530.0162-CE44
CE56	NTV20001213.1530.0162-CE45
CE57	NTV20001213.1530.0162-CE46
CE58	NTV20001213.1530.0162-CE47
CE59	NTV20001213.1530.0162-CE48
CE60	NTV20001213.1530.0162-CE49
CE61	NTV20001213.1530.0162-CE50
CE62	NTV20001213.1530.0162-CE51
CE63	NTV20001213.1530.0162-CE52
CE64	NTV20001213.1530.0162-CE53
CE65	NTV20001213.1530.0162-CE54
CE66	NTV20001213.1530.0162-CE55
CE1	NTV20001213.1530.0162-CE56
CE2	NTV20001213.1530.0162-CE57
CE3	NTV20001213.1530.0162-CE58
CE4	NTV20001213.1530.0162-CE59
CE5	NTV20001213.1530.0162-CE60
CE6	NTV20001213.1530.0162-CE61
CE7	NTV20001213.1530.0162-CE62
CE8	NTV20001213.1530.0162-CE63
CE9	NTV20001213.1530.0162-CE64
E13	NTV20001213.1530.0162-E1
E14	NTV20001213.1530.0162-E2
E15	NTV20001213.1530.0162-E3
E16	NTV20001213.1530.0162-E4
E17	NTV20001213.1530.0162-E5
E18	NTV20001213.1530.0162-E6
E19	NTV20001213.1530.0162-E7
E20	NTV20001213.1530.0162-E8
E21	NTV20001213.1530.0162-E9
E22	NTV20001213.1530.0162-E10
E23	NTV20001213.1530.0162-E11
E24	NTV20001213.1530.0162-E12
E25	NTV20001213.1530.0162-E13
E26	NTV20001213.1530.0162-E14
E27	NTV20001213.1530.0162-E15
E28	NTV20001213.1530.0162-E16
E29	NTV20001213.1530.0162-E17
E30	NTV20001213.1530.0162-E18
E31	NTV20001213.1530.0162-E19
E32	NTV20001213.1530.0162-E20
E33	NTV20001213.1530.0162-E21
E34	NTV20001213.1530.0162-E22
E35	NTV20001213.1530.0162-E23
E36	NTV20001213.1530.0162-E24
E37	NTV20001213.1530.0162-E25
E38	NTV20001213.1530.0162-E26
E39	NTV20001213.1530.0162-E27
E40	NTV20001213.1530.0162-E28
E41	NTV20001213.1530.0162-E29
E42	NTV20001213.1530.0162-E30
E43	NTV20001213.1530.0162-E31
E44	NTV20001213.1530.0162-E32
E46	NTV20001213.1530.0162-E33
E47	NTV20001213.1530.0162-E34
E48	NTV20001213.1530.0162-E35
E49	NTV20001213.1530.0162-E36
E51	NTV20001213.1530.0162-E37
E52	NTV20001213.1530.0162-E38
E53	NTV20001213.1530.0162-E39
E54	NTV20001213.1530.0162-E40
E55	NTV20001213.1530.0162-E41
E56	NTV20001213.1530.0162-E42
E57	NTV20001213.1530.0162-E43
E58	NTV20001213.1530.0162-E44
E61	NTV20001213.1530.0162-E45
E62	NTV20001213.1530.0162-E46
E63	NTV20001213.1530.0162-E47
E64	NTV20001213.1530.0162-E48
E65	NTV20001213.1530.0162-E49
E66	NTV20001213.1530.0162-E50
E67	NTV20001213.1530.0162-E51
E68	NTV20001213.1530.0162-E52
E69	NTV20001213.1530.0162-E53
E70	NTV20001213.1530.0162-E54
E71	NTV20001213.1530.0162-E55
E72	NTV20001213.1530.0162-E56
E73	NTV20001213.1530.0162-E57
E74	NTV20001213.1530.0162-E58
E75	NTV20001213.1530.0162-E59
E76	NTV20001213.1530.0162-E60
E77	NTV20001213.1530.0162-E61
E78	NTV20001213.1530.0162-E62
E79	NTV20001213.1530.0162-E63
E80	NTV20001213.1530.0162-E64
E81	NTV20001213.1530.0162-E65
E82	NTV20001213.1530.0162-E66
E84	NTV20001213.1530.0162-E67
E85	NTV20001213.1530.0162-E68
E86	NTV20001213.1530.0162-E69
E87	NTV20001213.1530.0162-E70
E88	NTV20001213.1530.0162-E71
E89	NTV20001213.1530.0162-E72
E90	NTV20001213.1530.0162-E73
E91	NTV20001213.1530.0162-E74
E92	NTV20001213.1530.0162-E75
E1	NTV20001213.1530.0162-E76
E2	NTV20001213.1530.0162-E77
E3	NTV20001213.1530.0162-E78
E4	NTV20001213.1530.0162-E79
E1	NTV20001213.1530.0162-E80
E6	NTV20001213.1530.0162-E81
E7	NTV20001213.1530.0162-E82
E8	NTV20001213.1530.0162-E83
E9	NTV20001213.1530.0162-E84
E10	NTV20001213.1530.0162-E85
E11	NTV20001213.1530.0162-E86
E12	NTV20001213.1530.0162-E87
EM17	NTV20001213.1530.0162-E82-1
EM18	NTV20001213.1530.0162-E1-2
EM19	NTV20001213.1530.0162-E2-3
EM20	NTV20001213.1530.0162-E3-4
EM21	NTV20001213.1530.0162-E4-5
EM22	NTV20001213.1530.0162-E5-6
EM23	NTV20001213.1530.0162-E6-7
EM24	NTV20001213.1530.0162-E7-8
EM25	NTV20001213.1530.0162-E6-9
EM26	NTV20001213.1530.0162-E76-10
EM27	NTV20001213.1530.0162-E8-11
EM28	NTV20001213.1530.0162-E9-12
EM29	NTV20001213.1530.0162-E79-13
EM30	NTV20001213.1530.0162-E10-14
EM31	NTV20001213.1530.0162-E11-15
EM32	NTV20001213.1530.0162-E12-16
EM33	NTV20001213.1530.0162-E13-17
EM34	NTV20001213.1530.0162-E14-18
EM35	NTV20001213.1530.0162-E15-19
EM36	NTV20001213.1530.0162-E16-20
EM37	NTV20001213.1530.0162-E79-21
EM38	NTV20001213.1530.0162-E17-22
EM39	NTV20001213.1530.0162-E18-23
EM40	NTV20001213.1530.0162-E19-24
EM41	NTV20001213.1530.0162-E20-25
EM42	NTV20001213.1530.0162-E21-26
EM43	NTV20001213.1530.0162-E22-27
EM44	NTV20001213.1530.0162-E23-28
EM45	NTV20001213.1530.0162-E24-29
EM46	NTV20001213.1530.0162-E79-30
EM47	NTV20001213.1530.0162-E25-31
EM48	NTV20001213.1530.0162-E26-32
EM49	NTV20001213.1530.0162-E27-33
EM50	NTV20001213.1530.0162-E28-34
EM52	NTV20001213.1530.0162-E29-35
EM51	NTV20001213.1530.0162-E83-36
EM53	NTV20001213.1530.0162-E30-37
EM54	NTV20001213.1530.0162-E31-38
EM55	NTV20001213.1530.0162-E30-39
EM56	NTV20001213.1530.0162-E80-40
EM57	NTV20001213.1530.0162-E2-41
EM58	NTV20001213.1530.0162-E32-42
EM60	NTV20001213.1530.0162-E33-43
EM61	NTV20001213.1530.0162-E34-44
EM62	NTV20001213.1530.0162-E33-45
EM63	NTV20001213.1530.0162-E35-46
EM64	NTV20001213.1530.0162-E36-47
EM65	NTV20001213.1530.0162-E35-48
EM66	NTV20001213.1530.0162-E35-49
EM68	NTV20001213.1530.0162-E35-50
EM67	NTV20001213.1530.0162-E35-51
EM69	NTV20001213.1530.0162-E37-52
EM70	NTV20001213.1530.0162-E38-53
EM71	NTV20001213.1530.0162-E40-54
EM72	NTV20001213.1530.0162-E39-55
EM73	NTV20001213.1530.0162-E39-56
EM74	NTV20001213.1530.0162-E41-57
EM75	NTV20001213.1530.0162-E83-58
EM76	NTV20001213.1530.0162-E39-59
EM77	NTV20001213.1530.0162-E42-60
EM78	NTV20001213.1530.0162-E42-61
EM79	NTV20001213.1530.0162-E43-62
EM80	NTV20001213.1530.0162-E39-63
EM81	NTV20001213.1530.0162-E44-64
EM83	NTV20001213.1530.0162-E44-65
EM84	NTV20001213.1530.0162-E44-66
EM85	NTV20001213.1530.0162-E45-67
EM87	NTV20001213.1530.0162-E46-68
EM88	NTV20001213.1530.0162-E47-69
EM89	NTV20001213.1530.0162-E48-70
EM90	NTV20001213.1530.0162-E49-71
EM91	NTV20001213.1530.0162-E50-72
EM92	NTV20001213.1530.0162-E79-73
EM93	NTV20001213.1530.0162-E51-74
EM94	NTV20001213.1530.0162-E50-75
EM95	NTV20001213.1530.0162-E52-76
EM96	NTV20001213.1530.0162-E86-77
EM97	NTV20001213.1530.0162-E86-78
EM98	NTV20001213.1530.0162-E86-79
EM99	NTV20001213.1530.0162-E53-80
EM100	NTV20001213.1530.0162-E53-81
EM101	NTV20001213.1530.0162-E54-82
EM102	NTV20001213.1530.0162-E53-83
EM104	NTV20001213.1530.0162-E55-84
EM105	NTV20001213.1530.0162-E56-85
EM106	NTV20001213.1530.0162-E2-86
EM107	NTV20001213.1530.0162-E56-87
EM108	NTV20001213.1530.0162-E2-88
EM109	NTV20001213.1530.0162-E57-89
EM110	NTV20001213.1530.0162-E79-90
EM111	NTV20001213.1530.0162-E79-91
EM112	NTV20001213.1530.0162-E86-92
EM113	NTV20001213.1530.0162-E86-93
EM114	NTV20001213.1530.0162-E58-94
EM115	NTV20001213.1530.0162-E53-95
EM116	NTV20001213.1530.0162-E2-96
EM117	NTV20001213.1530.0162-E2-97
EM118	NTV20001213.1530.0162-E2-98
EM119	NTV20001213.1530.0162-E2-99
EM120	NTV20001213.1530.0162-E58-100
EM121	NTV20001213.1530.0162-E58-101
EM122	NTV20001213.1530.0162-E57-102
EM123	NTV20001213.1530.0162-E59-103
EM124	NTV20001213.1530.0162-E59-104
EM125	NTV20001213.1530.0162-E55-105
EM126	NTV20001213.1530.0162-E55-106
EM128	NTV20001213.1530.0162-E55-107
EM129	NTV20001213.1530.0162-E60-108
EM130	NTV20001213.1530.0162-E60-109
EM131	NTV20001213.1530.0162-E61-110
EM132	NTV20001213.1530.0162-E62-111
EM133	NTV20001213.1530.0162-E63-112
EM134	NTV20001213.1530.0162-E62-113
EM135	NTV20001213.1530.0162-E64-114
EM136	NTV20001213.1530.0162-E65-115
EM1	NTV20001213.1530.0162-E76-116
EM137	NTV20001213.1530.0162-E65-117
EM138	NTV20001213.1530.0162-E66-118
EM139	NTV20001213.1530.0162-E67-119
EM140	NTV20001213.1530.0162-E65-120
EM141	NTV20001213.1530.0162-E68-121
EM142	NTV20001213.1530.0162-E69-122
EM143	NTV20001213.1530.0162-E28-123
