CE1	NTV20001204.1530.0851-CE1
CE2	NTV20001204.1530.0851-CE2
CE3	NTV20001204.1530.0851-CE3
CE4	NTV20001204.1530.0851-CE4
CE5	NTV20001204.1530.0851-CE5
CE6	NTV20001204.1530.0851-CE6
CE7	NTV20001204.1530.0851-CE7
E1	NTV20001204.1530.0851-E1
E2	NTV20001204.1530.0851-E2
E3	NTV20001204.1530.0851-E3
E4	NTV20001204.1530.0851-E4
E5	NTV20001204.1530.0851-E5
E6	NTV20001204.1530.0851-E6
E7	NTV20001204.1530.0851-E7
E8	NTV20001204.1530.0851-E8
E10	NTV20001204.1530.0851-E9
E11	NTV20001204.1530.0851-E10
E12	NTV20001204.1530.0851-E11
EM1	NTV20001204.1530.0851-E1-1
EM2	NTV20001204.1530.0851-E1-2
EM3	NTV20001204.1530.0851-E2-3
EM4	NTV20001204.1530.0851-E3-4
EM5	NTV20001204.1530.0851-E4-5
EM6	NTV20001204.1530.0851-E5-6
EM7	NTV20001204.1530.0851-E6-7
EM9	NTV20001204.1530.0851-E7-8
EM10	NTV20001204.1530.0851-E7-9
EM11	NTV20001204.1530.0851-E7-10
EM12	NTV20001204.1530.0851-E8-11
EM13	NTV20001204.1530.0851-E8-12
EM14	NTV20001204.1530.0851-E1-13
EM15	NTV20001204.1530.0851-E1-14
EM16	NTV20001204.1530.0851-E9-15
EM17	NTV20001204.1530.0851-E10-16
EM18	NTV20001204.1530.0851-E5-17
EM19	NTV20001204.1530.0851-E11-18
R1	NTV20001204.1530.0851-R1
RM1	NTV20001204.1530.0851-R1-1
Q1	NTV20001204.1530.0851-T1
