CE12	VAR20001216.1100.0616-CE1
CE13	VAR20001216.1100.0616-CE2
CE14	VAR20001216.1100.0616-CE3
CE15	VAR20001216.1100.0616-CE4
CE16	VAR20001216.1100.0616-CE5
CE17	VAR20001216.1100.0616-CE6
CE19	VAR20001216.1100.0616-CE7
CE20	VAR20001216.1100.0616-CE8
CE21	VAR20001216.1100.0616-CE9
CE1	VAR20001216.1100.0616-CE10
CE2	VAR20001216.1100.0616-CE11
CE3	VAR20001216.1100.0616-CE12
CE4	VAR20001216.1100.0616-CE13
CE5	VAR20001216.1100.0616-CE14
CE6	VAR20001216.1100.0616-CE15
CE7	VAR20001216.1100.0616-CE16
CE8	VAR20001216.1100.0616-CE17
CE9	VAR20001216.1100.0616-CE18
CE10	VAR20001216.1100.0616-CE19
CE11	VAR20001216.1100.0616-CE20
E15	VAR20001216.1100.0616-E1
E16	VAR20001216.1100.0616-E2
E17	VAR20001216.1100.0616-E3
E18	VAR20001216.1100.0616-E4
E19	VAR20001216.1100.0616-E5
E20	VAR20001216.1100.0616-E6
E22	VAR20001216.1100.0616-E7
E23	VAR20001216.1100.0616-E8
E24	VAR20001216.1100.0616-E9
E1	VAR20001216.1100.0616-E10
E2	VAR20001216.1100.0616-E11
E3	VAR20001216.1100.0616-E12
E4	VAR20001216.1100.0616-E13
E5	VAR20001216.1100.0616-E14
E6	VAR20001216.1100.0616-E15
E7	VAR20001216.1100.0616-E16
E8	VAR20001216.1100.0616-E17
E9	VAR20001216.1100.0616-E18
E10	VAR20001216.1100.0616-E19
E12	VAR20001216.1100.0616-E20
E13	VAR20001216.1100.0616-E21
E14	VAR20001216.1100.0616-E22
EM1	VAR20001216.1100.0616-E10-1
EM18	VAR20001216.1100.0616-E1-2
EM19	VAR20001216.1100.0616-E10-3
EM20	VAR20001216.1100.0616-E11-4
EM21	VAR20001216.1100.0616-E2-5
EM22	VAR20001216.1100.0616-E1-6
EM23	VAR20001216.1100.0616-E3-7
EM24	VAR20001216.1100.0616-E4-8
EM25	VAR20001216.1100.0616-E5-9
EM26	VAR20001216.1100.0616-E6-10
EM29	VAR20001216.1100.0616-E7-11
EM27	VAR20001216.1100.0616-E1-12
EM30	VAR20001216.1100.0616-E1-13
EM31	VAR20001216.1100.0616-E2-14
EM32	VAR20001216.1100.0616-E8-15
EM33	VAR20001216.1100.0616-E8-16
EM34	VAR20001216.1100.0616-E8-17
EM35	VAR20001216.1100.0616-E8-18
EM36	VAR20001216.1100.0616-E9-19
EM2	VAR20001216.1100.0616-E11-20
EM3	VAR20001216.1100.0616-E12-21
EM4	VAR20001216.1100.0616-E13-22
EM5	VAR20001216.1100.0616-E13-23
EM6	VAR20001216.1100.0616-E14-24
EM7	VAR20001216.1100.0616-E15-25
EM8	VAR20001216.1100.0616-E15-26
EM9	VAR20001216.1100.0616-E16-27
EM10	VAR20001216.1100.0616-E17-28
EM11	VAR20001216.1100.0616-E15-29
EM12	VAR20001216.1100.0616-E18-30
EM13	VAR20001216.1100.0616-E18-31
EM14	VAR20001216.1100.0616-E19-32
EM15	VAR20001216.1100.0616-E20-33
EM16	VAR20001216.1100.0616-E21-34
EM17	VAR20001216.1100.0616-E22-35
R1	VAR20001216.1100.0616-R1
R3	VAR20001216.1100.0616-R2
R4	VAR20001216.1100.0616-R3
RM1	VAR20001216.1100.0616-R1-1
RM3	VAR20001216.1100.0616-R2-1
RM4	VAR20001216.1100.0616-R3-1
Q1	VAR20001216.1100.0616-T1
Q2	VAR20001216.1100.0616-T2
