CE9	NTV20001225.1530.0842-CE1
CE10	NTV20001225.1530.0842-CE2
CE11	NTV20001225.1530.0842-CE3
CE12	NTV20001225.1530.0842-CE4
CE13	NTV20001225.1530.0842-CE5
CE14	NTV20001225.1530.0842-CE6
CE15	NTV20001225.1530.0842-CE7
CE16	NTV20001225.1530.0842-CE8
CE17	NTV20001225.1530.0842-CE9
CE18	NTV20001225.1530.0842-CE10
CE19	NTV20001225.1530.0842-CE11
CE1	NTV20001225.1530.0842-CE12
CE2	NTV20001225.1530.0842-CE13
CE3	NTV20001225.1530.0842-CE14
CE4	NTV20001225.1530.0842-CE15
CE5	NTV20001225.1530.0842-CE16
CE6	NTV20001225.1530.0842-CE17
CE7	NTV20001225.1530.0842-CE18
CE8	NTV20001225.1530.0842-CE19
E16	NTV20001225.1530.0842-E1
E17	NTV20001225.1530.0842-E2
E18	NTV20001225.1530.0842-E3
E19	NTV20001225.1530.0842-E4
E20	NTV20001225.1530.0842-E5
E21	NTV20001225.1530.0842-E6
E22	NTV20001225.1530.0842-E7
E23	NTV20001225.1530.0842-E8
E24	NTV20001225.1530.0842-E9
E25	NTV20001225.1530.0842-E10
E26	NTV20001225.1530.0842-E11
E27	NTV20001225.1530.0842-E12
E28	NTV20001225.1530.0842-E13
E29	NTV20001225.1530.0842-E14
E30	NTV20001225.1530.0842-E15
E31	NTV20001225.1530.0842-E16
E32	NTV20001225.1530.0842-E17
E33	NTV20001225.1530.0842-E18
E34	NTV20001225.1530.0842-E19
E35	NTV20001225.1530.0842-E20
E36	NTV20001225.1530.0842-E21
E37	NTV20001225.1530.0842-E22
E38	NTV20001225.1530.0842-E23
E39	NTV20001225.1530.0842-E24
E2	NTV20001225.1530.0842-E25
E3	NTV20001225.1530.0842-E26
E4	NTV20001225.1530.0842-E27
E5	NTV20001225.1530.0842-E28
E6	NTV20001225.1530.0842-E29
E7	NTV20001225.1530.0842-E30
E8	NTV20001225.1530.0842-E31
E9	NTV20001225.1530.0842-E32
E10	NTV20001225.1530.0842-E33
E12	NTV20001225.1530.0842-E34
E13	NTV20001225.1530.0842-E35
E14	NTV20001225.1530.0842-E36
E15	NTV20001225.1530.0842-E37
EM1	NTV20001225.1530.0842-E25-1
EM19	NTV20001225.1530.0842-E1-2
EM20	NTV20001225.1530.0842-E2-3
EM21	NTV20001225.1530.0842-E32-4
EM22	NTV20001225.1530.0842-E3-5
EM23	NTV20001225.1530.0842-E36-6
EM24	NTV20001225.1530.0842-E4-7
EM25	NTV20001225.1530.0842-E26-8
EM26	NTV20001225.1530.0842-E5-9
EM27	NTV20001225.1530.0842-E5-10
EM28	NTV20001225.1530.0842-E6-11
EM29	NTV20001225.1530.0842-E7-12
EM30	NTV20001225.1530.0842-E8-13
EM31	NTV20001225.1530.0842-E9-14
EM32	NTV20001225.1530.0842-E10-15
EM33	NTV20001225.1530.0842-E11-16
EM34	NTV20001225.1530.0842-E11-17
EM35	NTV20001225.1530.0842-E12-18
EM36	NTV20001225.1530.0842-E13-19
EM37	NTV20001225.1530.0842-E14-20
EM38	NTV20001225.1530.0842-E26-21
EM39	NTV20001225.1530.0842-E26-22
EM40	NTV20001225.1530.0842-E15-23
EM41	NTV20001225.1530.0842-E16-24
EM42	NTV20001225.1530.0842-E26-25
EM43	NTV20001225.1530.0842-E26-26
EM44	NTV20001225.1530.0842-E26-27
EM45	NTV20001225.1530.0842-E17-28
EM46	NTV20001225.1530.0842-E17-29
EM47	NTV20001225.1530.0842-E18-30
EM48	NTV20001225.1530.0842-E19-31
EM49	NTV20001225.1530.0842-E20-32
EM50	NTV20001225.1530.0842-E9-33
EM51	NTV20001225.1530.0842-E21-34
EM52	NTV20001225.1530.0842-E22-35
EM53	NTV20001225.1530.0842-E22-36
EM54	NTV20001225.1530.0842-E23-37
EM55	NTV20001225.1530.0842-E24-38
EM2	NTV20001225.1530.0842-E27-39
EM3	NTV20001225.1530.0842-E28-40
EM4	NTV20001225.1530.0842-E29-41
EM5	NTV20001225.1530.0842-E29-42
EM6	NTV20001225.1530.0842-E30-43
EM7	NTV20001225.1530.0842-E31-44
EM8	NTV20001225.1530.0842-E32-45
EM9	NTV20001225.1530.0842-E33-46
EM10	NTV20001225.1530.0842-E32-47
EM11	NTV20001225.1530.0842-E34-48
EM12	NTV20001225.1530.0842-E29-49
EM13	NTV20001225.1530.0842-E35-50
EM14	NTV20001225.1530.0842-E32-51
EM15	NTV20001225.1530.0842-E37-52
EM16	NTV20001225.1530.0842-E36-53
EM17	NTV20001225.1530.0842-E36-54
EM18	NTV20001225.1530.0842-E29-55
R1	NTV20001225.1530.0842-R1
R2	NTV20001225.1530.0842-R2
R3	NTV20001225.1530.0842-R3
R4	NTV20001225.1530.0842-R4
R5	NTV20001225.1530.0842-R5
R6	NTV20001225.1530.0842-R6
R7	NTV20001225.1530.0842-R7
R8	NTV20001225.1530.0842-R8
R9	NTV20001225.1530.0842-R9
R11	NTV20001225.1530.0842-R10
RM1	NTV20001225.1530.0842-R1-1
RM2	NTV20001225.1530.0842-R2-1
RM3	NTV20001225.1530.0842-R3-1
RM4	NTV20001225.1530.0842-R4-1
RM5	NTV20001225.1530.0842-R5-1
RM6	NTV20001225.1530.0842-R6-1
RM7	NTV20001225.1530.0842-R7-1
RM8	NTV20001225.1530.0842-R8-1
RM9	NTV20001225.1530.0842-R9-1
RM11	NTV20001225.1530.0842-R10-1
V1	NTV20001225.1530.0842-EV1
V2	NTV20001225.1530.0842-EV2
VM1	NTV20001225.1530.0842-EV1-1
VM2	NTV20001225.1530.0842-EV2-1
Q1	NTV20001225.1530.0842-T1
Q2	NTV20001225.1530.0842-T2
Q3	NTV20001225.1530.0842-T3
