CE9	VAR20001010.1300.0348-CE1
CE10	VAR20001010.1300.0348-CE2
CE11	VAR20001010.1300.0348-CE3
CE12	VAR20001010.1300.0348-CE4
CE13	VAR20001010.1300.0348-CE5
CE14	VAR20001010.1300.0348-CE6
CE15	VAR20001010.1300.0348-CE7
CE16	VAR20001010.1300.0348-CE8
CE17	VAR20001010.1300.0348-CE9
CE18	VAR20001010.1300.0348-CE10
CE19	VAR20001010.1300.0348-CE11
CE21	VAR20001010.1300.0348-CE12
CE22	VAR20001010.1300.0348-CE13
CE23	VAR20001010.1300.0348-CE14
CE24	VAR20001010.1300.0348-CE15
CE25	VAR20001010.1300.0348-CE16
CE26	VAR20001010.1300.0348-CE17
CE27	VAR20001010.1300.0348-CE18
CE28	VAR20001010.1300.0348-CE19
CE29	VAR20001010.1300.0348-CE20
CE30	VAR20001010.1300.0348-CE21
CE1	VAR20001010.1300.0348-CE22
CE2	VAR20001010.1300.0348-CE23
CE3	VAR20001010.1300.0348-CE24
CE4	VAR20001010.1300.0348-CE25
CE5	VAR20001010.1300.0348-CE26
CE6	VAR20001010.1300.0348-CE27
CE7	VAR20001010.1300.0348-CE28
CE8	VAR20001010.1300.0348-CE29
E15	VAR20001010.1300.0348-E1
E16	VAR20001010.1300.0348-E2
E17	VAR20001010.1300.0348-E3
E18	VAR20001010.1300.0348-E4
E19	VAR20001010.1300.0348-E5
E20	VAR20001010.1300.0348-E6
E21	VAR20001010.1300.0348-E7
E22	VAR20001010.1300.0348-E8
E23	VAR20001010.1300.0348-E9
E24	VAR20001010.1300.0348-E10
E26	VAR20001010.1300.0348-E11
E27	VAR20001010.1300.0348-E12
E28	VAR20001010.1300.0348-E13
E29	VAR20001010.1300.0348-E14
E31	VAR20001010.1300.0348-E15
E32	VAR20001010.1300.0348-E16
E33	VAR20001010.1300.0348-E17
E34	VAR20001010.1300.0348-E18
E35	VAR20001010.1300.0348-E19
E37	VAR20001010.1300.0348-E20
E38	VAR20001010.1300.0348-E21
E39	VAR20001010.1300.0348-E22
E40	VAR20001010.1300.0348-E23
E42	VAR20001010.1300.0348-E24
E43	VAR20001010.1300.0348-E25
E44	VAR20001010.1300.0348-E26
E45	VAR20001010.1300.0348-E27
E46	VAR20001010.1300.0348-E28
E47	VAR20001010.1300.0348-E29
E48	VAR20001010.1300.0348-E30
E49	VAR20001010.1300.0348-E31
E50	VAR20001010.1300.0348-E32
E51	VAR20001010.1300.0348-E33
E53	VAR20001010.1300.0348-E34
E54	VAR20001010.1300.0348-E35
E55	VAR20001010.1300.0348-E36
E56	VAR20001010.1300.0348-E37
E57	VAR20001010.1300.0348-E38
E59	VAR20001010.1300.0348-E39
E1	VAR20001010.1300.0348-E40
E2	VAR20001010.1300.0348-E41
E3	VAR20001010.1300.0348-E42
E4	VAR20001010.1300.0348-E43
E5	VAR20001010.1300.0348-E44
E7	VAR20001010.1300.0348-E45
E8	VAR20001010.1300.0348-E46
E9	VAR20001010.1300.0348-E47
E10	VAR20001010.1300.0348-E48
E12	VAR20001010.1300.0348-E49
E13	VAR20001010.1300.0348-E50
E14	VAR20001010.1300.0348-E51
EM19	VAR20001010.1300.0348-E2-1
EM20	VAR20001010.1300.0348-E40-2
EM21	VAR20001010.1300.0348-E40-3
EM22	VAR20001010.1300.0348-E3-4
EM23	VAR20001010.1300.0348-E4-5
EM24	VAR20001010.1300.0348-E44-6
EM25	VAR20001010.1300.0348-E5-7
EM26	VAR20001010.1300.0348-E6-8
EM27	VAR20001010.1300.0348-E5-9
EM28	VAR20001010.1300.0348-E8-10
EM29	VAR20001010.1300.0348-E9-11
EM30	VAR20001010.1300.0348-E10-12
EM31	VAR20001010.1300.0348-E9-13
EM32	VAR20001010.1300.0348-E11-14
EM33	VAR20001010.1300.0348-E12-15
EM34	VAR20001010.1300.0348-E13-16
EM35	VAR20001010.1300.0348-E40-17
EM36	VAR20001010.1300.0348-E14-18
EM39	VAR20001010.1300.0348-E16-19
EM40	VAR20001010.1300.0348-E17-20
EM41	VAR20001010.1300.0348-E15-21
EM42	VAR20001010.1300.0348-E15-22
EM43	VAR20001010.1300.0348-E18-23
EM44	VAR20001010.1300.0348-E19-24
EM47	VAR20001010.1300.0348-E40-25
EM48	VAR20001010.1300.0348-E20-26
EM49	VAR20001010.1300.0348-E44-27
EM50	VAR20001010.1300.0348-E21-28
EM51	VAR20001010.1300.0348-E40-29
EM52	VAR20001010.1300.0348-E22-30
EM53	VAR20001010.1300.0348-E23-31
EM54	VAR20001010.1300.0348-E22-32
EM55	VAR20001010.1300.0348-E24-33
EM56	VAR20001010.1300.0348-E25-34
EM1	VAR20001010.1300.0348-E40-35
EM57	VAR20001010.1300.0348-E48-36
EM58	VAR20001010.1300.0348-E26-37
EM59	VAR20001010.1300.0348-E27-38
EM60	VAR20001010.1300.0348-E19-39
EM61	VAR20001010.1300.0348-E19-40
EM62	VAR20001010.1300.0348-E28-41
EM63	VAR20001010.1300.0348-E40-42
EM64	VAR20001010.1300.0348-E29-43
EM65	VAR20001010.1300.0348-E40-44
EM66	VAR20001010.1300.0348-E30-45
EM67	VAR20001010.1300.0348-E44-46
EM68	VAR20001010.1300.0348-E32-47
EM69	VAR20001010.1300.0348-E31-48
EM70	VAR20001010.1300.0348-E33-49
EM71	VAR20001010.1300.0348-E34-50
EM72	VAR20001010.1300.0348-E35-51
EM73	VAR20001010.1300.0348-E36-52
EM74	VAR20001010.1300.0348-E37-53
EM75	VAR20001010.1300.0348-E38-54
EM76	VAR20001010.1300.0348-E39-55
EM77	VAR20001010.1300.0348-E38-56
EM78	VAR20001010.1300.0348-E37-57
EM79	VAR20001010.1300.0348-E37-58
EM80	VAR20001010.1300.0348-E50-59
EM81	VAR20001010.1300.0348-E50-60
