CE11	NTV20001013.1530.1326-CE1
CE12	NTV20001013.1530.1326-CE2
CE13	NTV20001013.1530.1326-CE3
CE14	NTV20001013.1530.1326-CE4
CE15	NTV20001013.1530.1326-CE5
CE16	NTV20001013.1530.1326-CE6
CE17	NTV20001013.1530.1326-CE7
CE18	NTV20001013.1530.1326-CE8
CE19	NTV20001013.1530.1326-CE9
CE20	NTV20001013.1530.1326-CE10
CE21	NTV20001013.1530.1326-CE11
CE22	NTV20001013.1530.1326-CE12
CE23	NTV20001013.1530.1326-CE13
CE24	NTV20001013.1530.1326-CE14
CE25	NTV20001013.1530.1326-CE15
CE26	NTV20001013.1530.1326-CE16
CE27	NTV20001013.1530.1326-CE17
CE28	NTV20001013.1530.1326-CE18
CE29	NTV20001013.1530.1326-CE19
CE30	NTV20001013.1530.1326-CE20
CE1	NTV20001013.1530.1326-CE21
CE31	NTV20001013.1530.1326-CE22
CE32	NTV20001013.1530.1326-CE23
CE33	NTV20001013.1530.1326-CE24
CE34	NTV20001013.1530.1326-CE25
CE35	NTV20001013.1530.1326-CE26
CE2	NTV20001013.1530.1326-CE27
CE3	NTV20001013.1530.1326-CE28
CE4	NTV20001013.1530.1326-CE29
CE5	NTV20001013.1530.1326-CE30
CE6	NTV20001013.1530.1326-CE31
CE7	NTV20001013.1530.1326-CE32
CE8	NTV20001013.1530.1326-CE33
CE9	NTV20001013.1530.1326-CE34
CE10	NTV20001013.1530.1326-CE35
E15	NTV20001013.1530.1326-E1
E16	NTV20001013.1530.1326-E2
E17	NTV20001013.1530.1326-E3
E18	NTV20001013.1530.1326-E4
E19	NTV20001013.1530.1326-E5
E20	NTV20001013.1530.1326-E6
E21	NTV20001013.1530.1326-E7
E22	NTV20001013.1530.1326-E8
E23	NTV20001013.1530.1326-E9
E24	NTV20001013.1530.1326-E10
E25	NTV20001013.1530.1326-E11
E26	NTV20001013.1530.1326-E12
E27	NTV20001013.1530.1326-E13
E28	NTV20001013.1530.1326-E14
E29	NTV20001013.1530.1326-E15
E30	NTV20001013.1530.1326-E16
E31	NTV20001013.1530.1326-E17
E32	NTV20001013.1530.1326-E18
E34	NTV20001013.1530.1326-E19
E35	NTV20001013.1530.1326-E20
