CE9	VAR20001007.1300.1225-CE1
CE1	VAR20001007.1300.1225-CE2
CE3	VAR20001007.1300.1225-CE3
CE4	VAR20001007.1300.1225-CE4
CE5	VAR20001007.1300.1225-CE5
CE6	VAR20001007.1300.1225-CE6
CE8	VAR20001007.1300.1225-CE7
E10	VAR20001007.1300.1225-E1
E11	VAR20001007.1300.1225-E2
E12	VAR20001007.1300.1225-E3
E14	VAR20001007.1300.1225-E4
E1	VAR20001007.1300.1225-E5
E4	VAR20001007.1300.1225-E6
E5	VAR20001007.1300.1225-E7
E6	VAR20001007.1300.1225-E8
E7	VAR20001007.1300.1225-E9
E9	VAR20001007.1300.1225-E10
EM20	VAR20001007.1300.1225-E10-1
EM19	VAR20001007.1300.1225-E1-2
EM21	VAR20001007.1300.1225-E10-3
EM22	VAR20001007.1300.1225-E10-4
EM23	VAR20001007.1300.1225-E2-5
EM24	VAR20001007.1300.1225-E3-6
EM11	VAR20001007.1300.1225-E10-7
EM25	VAR20001007.1300.1225-E4-8
EM4	VAR20001007.1300.1225-E6-9
EM5	VAR20001007.1300.1225-E7-10
EM6	VAR20001007.1300.1225-E6-11
EM7	VAR20001007.1300.1225-E6-12
EM8	VAR20001007.1300.1225-E6-13
EM9	VAR20001007.1300.1225-E7-14
EM10	VAR20001007.1300.1225-E8-15
EM12	VAR20001007.1300.1225-E5-16
EM13	VAR20001007.1300.1225-E9-17
EM14	VAR20001007.1300.1225-E9-18
EM15	VAR20001007.1300.1225-E9-19
EM16	VAR20001007.1300.1225-E6-20
EM17	VAR20001007.1300.1225-E6-21
EM18	VAR20001007.1300.1225-E6-22
R4	VAR20001007.1300.1225-R1
RM4	VAR20001007.1300.1225-R1-1
V3	VAR20001007.1300.1225-EV1
V4	VAR20001007.1300.1225-EV2
VM3	VAR20001007.1300.1225-EV1-1
VM4	VAR20001007.1300.1225-EV2-1
Q2	VAR20001007.1300.1225-T1
Q1	VAR20001007.1300.1225-T2
