CE7	NTV20001009.1530.0451-CE1
CE8	NTV20001009.1530.0451-CE2
CE9	NTV20001009.1530.0451-CE3
CE10	NTV20001009.1530.0451-CE4
CE11	NTV20001009.1530.0451-CE5
CE12	NTV20001009.1530.0451-CE6
CE13	NTV20001009.1530.0451-CE7
CE14	NTV20001009.1530.0451-CE8
CE15	NTV20001009.1530.0451-CE9
CE16	NTV20001009.1530.0451-CE10
CE17	NTV20001009.1530.0451-CE11
CE18	NTV20001009.1530.0451-CE12
CE19	NTV20001009.1530.0451-CE13
CE20	NTV20001009.1530.0451-CE14
CE21	NTV20001009.1530.0451-CE15
CE1	NTV20001009.1530.0451-CE16
CE2	NTV20001009.1530.0451-CE17
CE3	NTV20001009.1530.0451-CE18
CE4	NTV20001009.1530.0451-CE19
CE5	NTV20001009.1530.0451-CE20
CE6	NTV20001009.1530.0451-CE21
E10	NTV20001009.1530.0451-E1
E12	NTV20001009.1530.0451-E2
E13	NTV20001009.1530.0451-E3
E14	NTV20001009.1530.0451-E4
E15	NTV20001009.1530.0451-E5
E16	NTV20001009.1530.0451-E6
E17	NTV20001009.1530.0451-E7
E18	NTV20001009.1530.0451-E8
E19	NTV20001009.1530.0451-E9
E20	NTV20001009.1530.0451-E10
E21	NTV20001009.1530.0451-E11
E22	NTV20001009.1530.0451-E12
E23	NTV20001009.1530.0451-E13
E24	NTV20001009.1530.0451-E14
E25	NTV20001009.1530.0451-E15
E26	NTV20001009.1530.0451-E16
E27	NTV20001009.1530.0451-E17
E28	NTV20001009.1530.0451-E18
E1	NTV20001009.1530.0451-E19
E2	NTV20001009.1530.0451-E20
E3	NTV20001009.1530.0451-E21
E4	NTV20001009.1530.0451-E22
E5	NTV20001009.1530.0451-E23
E7	NTV20001009.1530.0451-E24
E8	NTV20001009.1530.0451-E25
E9	NTV20001009.1530.0451-E26
EM21	NTV20001009.1530.0451-E23-1
EM22	NTV20001009.1530.0451-E1-2
EM23	NTV20001009.1530.0451-E1-3
EM24	NTV20001009.1530.0451-E2-4
EM26	NTV20001009.1530.0451-E1-5
EM27	NTV20001009.1530.0451-E3-6
EM28	NTV20001009.1530.0451-E4-7
EM29	NTV20001009.1530.0451-E5-8
EM30	NTV20001009.1530.0451-E5-9
EM31	NTV20001009.1530.0451-E6-10
EM32	NTV20001009.1530.0451-E7-11
EM33	NTV20001009.1530.0451-E8-12
EM34	NTV20001009.1530.0451-E9-13
EM35	NTV20001009.1530.0451-E10-14
EM36	NTV20001009.1530.0451-E11-15
EM37	NTV20001009.1530.0451-E12-16
EM38	NTV20001009.1530.0451-E13-17
EM39	NTV20001009.1530.0451-E14-18
EM40	NTV20001009.1530.0451-E15-19
EM41	NTV20001009.1530.0451-E10-20
EM42	NTV20001009.1530.0451-E16-21
EM43	NTV20001009.1530.0451-E16-22
EM44	NTV20001009.1530.0451-E17-23
EM45	NTV20001009.1530.0451-E18-24
EM46	NTV20001009.1530.0451-E18-25
EM1	NTV20001009.1530.0451-E19-26
EM2	NTV20001009.1530.0451-E20-27
EM3	NTV20001009.1530.0451-E19-28
EM4	NTV20001009.1530.0451-E21-29
EM5	NTV20001009.1530.0451-E22-30
EM6	NTV20001009.1530.0451-E23-31
EM7	NTV20001009.1530.0451-E24-32
EM8	NTV20001009.1530.0451-E23-33
EM9	NTV20001009.1530.0451-E23-34
EM10	NTV20001009.1530.0451-E22-35
EM11	NTV20001009.1530.0451-E23-36
EM12	NTV20001009.1530.0451-E23-37
EM13	NTV20001009.1530.0451-E25-38
EM14	NTV20001009.1530.0451-E25-39
EM15	NTV20001009.1530.0451-E19-40
EM16	NTV20001009.1530.0451-E19-41
EM17	NTV20001009.1530.0451-E19-42
EM18	NTV20001009.1530.0451-E23-43
EM19	NTV20001009.1530.0451-E26-44
EM20	NTV20001009.1530.0451-E23-45
R1	NTV20001009.1530.0451-R1
R2	NTV20001009.1530.0451-R2
R5	NTV20001009.1530.0451-R3
R6	NTV20001009.1530.0451-R4
R7	NTV20001009.1530.0451-R5
R8	NTV20001009.1530.0451-R6
R9	NTV20001009.1530.0451-R7
R10	NTV20001009.1530.0451-R8
RM1	NTV20001009.1530.0451-R1-1
RM2	NTV20001009.1530.0451-R2-1
RM5	NTV20001009.1530.0451-R3-1
RM6	NTV20001009.1530.0451-R4-1
RM7	NTV20001009.1530.0451-R5-1
RM8	NTV20001009.1530.0451-R6-1
RM9	NTV20001009.1530.0451-R7-1
RM10	NTV20001009.1530.0451-R8-1
V1	NTV20001009.1530.0451-EV1
V2	NTV20001009.1530.0451-EV2
V3	NTV20001009.1530.0451-EV3
V4	NTV20001009.1530.0451-EV4
V5	NTV20001009.1530.0451-EV5
V6	NTV20001009.1530.0451-EV6
VM1	NTV20001009.1530.0451-EV1-1
VM2	NTV20001009.1530.0451-EV2-1
VM3	NTV20001009.1530.0451-EV3-1
VM4	NTV20001009.1530.0451-EV4-1
VM5	NTV20001009.1530.0451-EV5-1
VM6	NTV20001009.1530.0451-EV6-1
Q1	NTV20001009.1530.0451-T1
Q2	NTV20001009.1530.0451-T2
