CE10	VAR20001008.1300.1847-CE1
CE11	VAR20001008.1300.1847-CE2
CE17	VAR20001008.1300.1847-CE3
CE18	VAR20001008.1300.1847-CE4
CE19	VAR20001008.1300.1847-CE5
CE78	VAR20001008.1300.1847-CE6
CE20	VAR20001008.1300.1847-CE7
CE21	VAR20001008.1300.1847-CE8
CE22	VAR20001008.1300.1847-CE9
CE23	VAR20001008.1300.1847-CE10
CE24	VAR20001008.1300.1847-CE11
CE25	VAR20001008.1300.1847-CE12
CE26	VAR20001008.1300.1847-CE13
CE27	VAR20001008.1300.1847-CE14
CE28	VAR20001008.1300.1847-CE15
CE29	VAR20001008.1300.1847-CE16
CE30	VAR20001008.1300.1847-CE17
CE31	VAR20001008.1300.1847-CE18
CE32	VAR20001008.1300.1847-CE19
CE33	VAR20001008.1300.1847-CE20
CE34	VAR20001008.1300.1847-CE21
CE35	VAR20001008.1300.1847-CE22
CE36	VAR20001008.1300.1847-CE23
CE37	VAR20001008.1300.1847-CE24
CE1	VAR20001008.1300.1847-CE25
CE38	VAR20001008.1300.1847-CE26
CE39	VAR20001008.1300.1847-CE27
CE40	VAR20001008.1300.1847-CE28
CE41	VAR20001008.1300.1847-CE29
CE42	VAR20001008.1300.1847-CE30
CE43	VAR20001008.1300.1847-CE31
CE44	VAR20001008.1300.1847-CE32
CE45	VAR20001008.1300.1847-CE33
CE46	VAR20001008.1300.1847-CE34
CE47	VAR20001008.1300.1847-CE35
CE48	VAR20001008.1300.1847-CE36
CE49	VAR20001008.1300.1847-CE37
CE50	VAR20001008.1300.1847-CE38
CE51	VAR20001008.1300.1847-CE39
CE52	VAR20001008.1300.1847-CE40
CE53	VAR20001008.1300.1847-CE41
CE54	VAR20001008.1300.1847-CE42
CE55	VAR20001008.1300.1847-CE43
CE56	VAR20001008.1300.1847-CE44
CE57	VAR20001008.1300.1847-CE45
CE58	VAR20001008.1300.1847-CE46
CE59	VAR20001008.1300.1847-CE47
CE60	VAR20001008.1300.1847-CE48
CE61	VAR20001008.1300.1847-CE49
CE62	VAR20001008.1300.1847-CE50
CE63	VAR20001008.1300.1847-CE51
CE79	VAR20001008.1300.1847-CE52
CE65	VAR20001008.1300.1847-CE53
CE66	VAR20001008.1300.1847-CE54
CE67	VAR20001008.1300.1847-CE55
CE68	VAR20001008.1300.1847-CE56
CE2	VAR20001008.1300.1847-CE57
CE69	VAR20001008.1300.1847-CE58
CE70	VAR20001008.1300.1847-CE59
CE71	VAR20001008.1300.1847-CE60
CE72	VAR20001008.1300.1847-CE61
CE74	VAR20001008.1300.1847-CE62
CE75	VAR20001008.1300.1847-CE63
CE80	VAR20001008.1300.1847-CE64
CE81	VAR20001008.1300.1847-CE65
CE82	VAR20001008.1300.1847-CE66
CE83	VAR20001008.1300.1847-CE67
CE3	VAR20001008.1300.1847-CE68
CE84	VAR20001008.1300.1847-CE69
CE4	VAR20001008.1300.1847-CE70
CE5	VAR20001008.1300.1847-CE71
CE77	VAR20001008.1300.1847-CE72
CE14	VAR20001008.1300.1847-CE73
CE8	VAR20001008.1300.1847-CE74
CE9	VAR20001008.1300.1847-CE75
CE15	VAR20001008.1300.1847-CE76
E109	VAR20001008.1300.1847-E1
E13	VAR20001008.1300.1847-E2
E19	VAR20001008.1300.1847-E3
E20	VAR20001008.1300.1847-E4
E21	VAR20001008.1300.1847-E5
E110	VAR20001008.1300.1847-E6
E22	VAR20001008.1300.1847-E7
E23	VAR20001008.1300.1847-E8
E24	VAR20001008.1300.1847-E9
E25	VAR20001008.1300.1847-E10
E26	VAR20001008.1300.1847-E11
E27	VAR20001008.1300.1847-E12
E28	VAR20001008.1300.1847-E13
E29	VAR20001008.1300.1847-E14
E30	VAR20001008.1300.1847-E15
E31	VAR20001008.1300.1847-E16
E32	VAR20001008.1300.1847-E17
E33	VAR20001008.1300.1847-E18
E34	VAR20001008.1300.1847-E19
E35	VAR20001008.1300.1847-E20
E36	VAR20001008.1300.1847-E21
E37	VAR20001008.1300.1847-E22
E1	VAR20001008.1300.1847-E23
E38	VAR20001008.1300.1847-E24
E39	VAR20001008.1300.1847-E25
E40	VAR20001008.1300.1847-E26
E41	VAR20001008.1300.1847-E27
E42	VAR20001008.1300.1847-E28
E111	VAR20001008.1300.1847-E29
E43	VAR20001008.1300.1847-E30
E44	VAR20001008.1300.1847-E31
E45	VAR20001008.1300.1847-E32
E46	VAR20001008.1300.1847-E33
E47	VAR20001008.1300.1847-E34
E48	VAR20001008.1300.1847-E35
E49	VAR20001008.1300.1847-E36
E50	VAR20001008.1300.1847-E37
E51	VAR20001008.1300.1847-E38
E52	VAR20001008.1300.1847-E39
E53	VAR20001008.1300.1847-E40
E54	VAR20001008.1300.1847-E41
E55	VAR20001008.1300.1847-E42
E56	VAR20001008.1300.1847-E43
E57	VAR20001008.1300.1847-E44
E58	VAR20001008.1300.1847-E45
E59	VAR20001008.1300.1847-E46
E60	VAR20001008.1300.1847-E47
E61	VAR20001008.1300.1847-E48
E62	VAR20001008.1300.1847-E49
E63	VAR20001008.1300.1847-E50
E64	VAR20001008.1300.1847-E51
E65	VAR20001008.1300.1847-E52
E66	VAR20001008.1300.1847-E53
E67	VAR20001008.1300.1847-E54
E68	VAR20001008.1300.1847-E55
E69	VAR20001008.1300.1847-E56
E70	VAR20001008.1300.1847-E57
E71	VAR20001008.1300.1847-E58
E72	VAR20001008.1300.1847-E59
E73	VAR20001008.1300.1847-E60
E112	VAR20001008.1300.1847-E61
E74	VAR20001008.1300.1847-E62
E75	VAR20001008.1300.1847-E63
E76	VAR20001008.1300.1847-E64
E77	VAR20001008.1300.1847-E65
E78	VAR20001008.1300.1847-E66
E79	VAR20001008.1300.1847-E67
E80	VAR20001008.1300.1847-E68
E2	VAR20001008.1300.1847-E69
E81	VAR20001008.1300.1847-E70
E82	VAR20001008.1300.1847-E71
E83	VAR20001008.1300.1847-E72
E84	VAR20001008.1300.1847-E73
E85	VAR20001008.1300.1847-E74
E87	VAR20001008.1300.1847-E75
E88	VAR20001008.1300.1847-E76
E89	VAR20001008.1300.1847-E77
E90	VAR20001008.1300.1847-E78
E91	VAR20001008.1300.1847-E79
E92	VAR20001008.1300.1847-E80
E93	VAR20001008.1300.1847-E81
E94	VAR20001008.1300.1847-E82
E95	VAR20001008.1300.1847-E83
