CE11	VAR20001001.1300.1127-CE1
CE12	VAR20001001.1300.1127-CE2
CE13	VAR20001001.1300.1127-CE3
CE1	VAR20001001.1300.1127-CE4
CE2	VAR20001001.1300.1127-CE5
CE3	VAR20001001.1300.1127-CE6
CE4	VAR20001001.1300.1127-CE7
CE5	VAR20001001.1300.1127-CE8
CE6	VAR20001001.1300.1127-CE9
CE7	VAR20001001.1300.1127-CE10
CE8	VAR20001001.1300.1127-CE11
CE9	VAR20001001.1300.1127-CE12
CE10	VAR20001001.1300.1127-CE13
E13	VAR20001001.1300.1127-E1
E14	VAR20001001.1300.1127-E2
E15	VAR20001001.1300.1127-E3
E1	VAR20001001.1300.1127-E4
E2	VAR20001001.1300.1127-E5
E3	VAR20001001.1300.1127-E6
E4	VAR20001001.1300.1127-E7
E5	VAR20001001.1300.1127-E8
E6	VAR20001001.1300.1127-E9
E7	VAR20001001.1300.1127-E10
E8	VAR20001001.1300.1127-E11
E9	VAR20001001.1300.1127-E12
E10	VAR20001001.1300.1127-E13
E11	VAR20001001.1300.1127-E14
E12	VAR20001001.1300.1127-E15
EM1	VAR20001001.1300.1127-E4-1
EM20	VAR20001001.1300.1127-E14-2
EM21	VAR20001001.1300.1127-E14-3
EM22	VAR20001001.1300.1127-E6-4
EM23	VAR20001001.1300.1127-E14-5
EM24	VAR20001001.1300.1127-E14-6
EM25	VAR20001001.1300.1127-E14-7
EM26	VAR20001001.1300.1127-E9-8
EM27	VAR20001001.1300.1127-E8-9
EM28	VAR20001001.1300.1127-E1-10
EM29	VAR20001001.1300.1127-E2-11
EM30	VAR20001001.1300.1127-E3-12
EM31	VAR20001001.1300.1127-E2-13
EM32	VAR20001001.1300.1127-E2-14
EM33	VAR20001001.1300.1127-E8-15
EM34	VAR20001001.1300.1127-E9-16
EM2	VAR20001001.1300.1127-E5-17
EM3	VAR20001001.1300.1127-E7-18
EM4	VAR20001001.1300.1127-E4-19
EM7	VAR20001001.1300.1127-E9-20
EM8	VAR20001001.1300.1127-E10-21
EM9	VAR20001001.1300.1127-E9-22
EM10	VAR20001001.1300.1127-E9-23
EM11	VAR20001001.1300.1127-E11-24
EM12	VAR20001001.1300.1127-E12-25
EM13	VAR20001001.1300.1127-E9-26
EM14	VAR20001001.1300.1127-E13-27
EM15	VAR20001001.1300.1127-E9-28
EM16	VAR20001001.1300.1127-E9-29
EM17	VAR20001001.1300.1127-E14-30
EM18	VAR20001001.1300.1127-E15-31
EM19	VAR20001001.1300.1127-E5-32
R3	VAR20001001.1300.1127-R1
R5	VAR20001001.1300.1127-R2
R7	VAR20001001.1300.1127-R3
RM3	VAR20001001.1300.1127-R1-1
RM5	VAR20001001.1300.1127-R2-1
RM7	VAR20001001.1300.1127-R3-1
V1	VAR20001001.1300.1127-EV1
V2	VAR20001001.1300.1127-EV2
V3	VAR20001001.1300.1127-EV3
V4	VAR20001001.1300.1127-EV4
V5	VAR20001001.1300.1127-EV5
V6	VAR20001001.1300.1127-EV6
VM1	VAR20001001.1300.1127-EV1-1
VM2	VAR20001001.1300.1127-EV2-1
VM3	VAR20001001.1300.1127-EV3-1
VM4	VAR20001001.1300.1127-EV4-1
VM5	VAR20001001.1300.1127-EV5-1
VM6	VAR20001001.1300.1127-EV6-1
Q1	VAR20001001.1300.1127-T1
Q2	VAR20001001.1300.1127-T2
