CE9	NTV20001002.1530.1171-CE1
CE10	NTV20001002.1530.1171-CE2
CE11	NTV20001002.1530.1171-CE3
CE12	NTV20001002.1530.1171-CE4
CE13	NTV20001002.1530.1171-CE5
CE14	NTV20001002.1530.1171-CE6
CE15	NTV20001002.1530.1171-CE7
CE16	NTV20001002.1530.1171-CE8
CE17	NTV20001002.1530.1171-CE9
CE18	NTV20001002.1530.1171-CE10
CE19	NTV20001002.1530.1171-CE11
CE20	NTV20001002.1530.1171-CE12
CE21	NTV20001002.1530.1171-CE13
CE22	NTV20001002.1530.1171-CE14
CE23	NTV20001002.1530.1171-CE15
CE24	NTV20001002.1530.1171-CE16
CE25	NTV20001002.1530.1171-CE17
CE26	NTV20001002.1530.1171-CE18
CE27	NTV20001002.1530.1171-CE19
CE28	NTV20001002.1530.1171-CE20
CE29	NTV20001002.1530.1171-CE21
CE1	NTV20001002.1530.1171-CE22
CE2	NTV20001002.1530.1171-CE23
CE3	NTV20001002.1530.1171-CE24
CE4	NTV20001002.1530.1171-CE25
CE5	NTV20001002.1530.1171-CE26
CE6	NTV20001002.1530.1171-CE27
CE7	NTV20001002.1530.1171-CE28
CE8	NTV20001002.1530.1171-CE29
E14	NTV20001002.1530.1171-E1
E15	NTV20001002.1530.1171-E2
E16	NTV20001002.1530.1171-E3
E17	NTV20001002.1530.1171-E4
E18	NTV20001002.1530.1171-E5
E19	NTV20001002.1530.1171-E6
E20	NTV20001002.1530.1171-E7
E21	NTV20001002.1530.1171-E8
E22	NTV20001002.1530.1171-E9
E23	NTV20001002.1530.1171-E10
E24	NTV20001002.1530.1171-E11
E25	NTV20001002.1530.1171-E12
E26	NTV20001002.1530.1171-E13
E27	NTV20001002.1530.1171-E14
E28	NTV20001002.1530.1171-E15
E29	NTV20001002.1530.1171-E16
E30	NTV20001002.1530.1171-E17
E31	NTV20001002.1530.1171-E18
E32	NTV20001002.1530.1171-E19
E33	NTV20001002.1530.1171-E20
E34	NTV20001002.1530.1171-E21
E35	NTV20001002.1530.1171-E22
E36	NTV20001002.1530.1171-E23
E37	NTV20001002.1530.1171-E24
E38	NTV20001002.1530.1171-E25
E39	NTV20001002.1530.1171-E26
E40	NTV20001002.1530.1171-E27
E41	NTV20001002.1530.1171-E28
E42	NTV20001002.1530.1171-E29
E43	NTV20001002.1530.1171-E30
E44	NTV20001002.1530.1171-E31
E45	NTV20001002.1530.1171-E32
E1	NTV20001002.1530.1171-E33
E2	NTV20001002.1530.1171-E34
E3	NTV20001002.1530.1171-E35
E4	NTV20001002.1530.1171-E36
E5	NTV20001002.1530.1171-E37
E6	NTV20001002.1530.1171-E38
E7	NTV20001002.1530.1171-E39
E8	NTV20001002.1530.1171-E40
E9	NTV20001002.1530.1171-E41
E10	NTV20001002.1530.1171-E42
E11	NTV20001002.1530.1171-E43
E12	NTV20001002.1530.1171-E44
E13	NTV20001002.1530.1171-E45
EM19	NTV20001002.1530.1171-E1-1
EM20	NTV20001002.1530.1171-E45-2
EM21	NTV20001002.1530.1171-E2-3
EM22	NTV20001002.1530.1171-E3-4
EM23	NTV20001002.1530.1171-E4-5
EM24	NTV20001002.1530.1171-E34-6
EM25	NTV20001002.1530.1171-E5-7
EM26	NTV20001002.1530.1171-E33-8
EM27	NTV20001002.1530.1171-E33-9
EM28	NTV20001002.1530.1171-E33-10
EM29	NTV20001002.1530.1171-E6-11
EM30	NTV20001002.1530.1171-E7-12
EM31	NTV20001002.1530.1171-E8-13
EM32	NTV20001002.1530.1171-E33-14
EM33	NTV20001002.1530.1171-E33-15
EM34	NTV20001002.1530.1171-E9-16
EM35	NTV20001002.1530.1171-E10-17
EM36	NTV20001002.1530.1171-E10-18
EM37	NTV20001002.1530.1171-E8-19
EM38	NTV20001002.1530.1171-E11-20
EM39	NTV20001002.1530.1171-E7-21
EM40	NTV20001002.1530.1171-E8-22
EM41	NTV20001002.1530.1171-E7-23
EM42	NTV20001002.1530.1171-E12-24
EM43	NTV20001002.1530.1171-E7-25
EM44	NTV20001002.1530.1171-E7-26
EM45	NTV20001002.1530.1171-E33-27
EM46	NTV20001002.1530.1171-E40-28
EM47	NTV20001002.1530.1171-E13-29
EM48	NTV20001002.1530.1171-E40-30
EM49	NTV20001002.1530.1171-E43-31
EM50	NTV20001002.1530.1171-E40-32
EM51	NTV20001002.1530.1171-E34-33
EM52	NTV20001002.1530.1171-E34-34
EM54	NTV20001002.1530.1171-E14-35
EM55	NTV20001002.1530.1171-E40-36
EM57	NTV20001002.1530.1171-E15-37
EM58	NTV20001002.1530.1171-E16-38
EM59	NTV20001002.1530.1171-E17-39
EM61	NTV20001002.1530.1171-E15-40
EM62	NTV20001002.1530.1171-E18-41
EM63	NTV20001002.1530.1171-E18-42
EM64	NTV20001002.1530.1171-E18-43
EM65	NTV20001002.1530.1171-E18-44
EM1	NTV20001002.1530.1171-E33-45
EM66	NTV20001002.1530.1171-E19-46
EM67	NTV20001002.1530.1171-E43-47
EM68	NTV20001002.1530.1171-E34-48
EM69	NTV20001002.1530.1171-E20-49
EM70	NTV20001002.1530.1171-E34-50
EM71	NTV20001002.1530.1171-E43-51
EM72	NTV20001002.1530.1171-E45-52
EM73	NTV20001002.1530.1171-E3-53
EM74	NTV20001002.1530.1171-E21-54
EM75	NTV20001002.1530.1171-E34-55
EM76	NTV20001002.1530.1171-E34-56
EM77	NTV20001002.1530.1171-E22-57
EM78	NTV20001002.1530.1171-E23-58
EM79	NTV20001002.1530.1171-E24-59
EM80	NTV20001002.1530.1171-E45-60
EM81	NTV20001002.1530.1171-E43-61
EM82	NTV20001002.1530.1171-E45-62
EM83	NTV20001002.1530.1171-E23-63
EM84	NTV20001002.1530.1171-E23-64
EM85	NTV20001002.1530.1171-E23-65
EM86	NTV20001002.1530.1171-E23-66
EM87	NTV20001002.1530.1171-E25-67
EM88	NTV20001002.1530.1171-E45-68
EM89	NTV20001002.1530.1171-E26-69
EM90	NTV20001002.1530.1171-E27-70
EM91	NTV20001002.1530.1171-E28-71
EM92	NTV20001002.1530.1171-E29-72
EM93	NTV20001002.1530.1171-E34-73
EM94	NTV20001002.1530.1171-E30-74
EM95	NTV20001002.1530.1171-E31-75
EM96	NTV20001002.1530.1171-E32-76
EM4	NTV20001002.1530.1171-E35-77
EM5	NTV20001002.1530.1171-E36-78
EM7	NTV20001002.1530.1171-E37-79
EM8	NTV20001002.1530.1171-E34-80
EM9	NTV20001002.1530.1171-E34-81
EM10	NTV20001002.1530.1171-E38-82
EM11	NTV20001002.1530.1171-E39-83
EM12	NTV20001002.1530.1171-E40-84
EM13	NTV20001002.1530.1171-E40-85
EM14	NTV20001002.1530.1171-E41-86
EM15	NTV20001002.1530.1171-E42-87
EM16	NTV20001002.1530.1171-E43-88
EM17	NTV20001002.1530.1171-E44-89
EM18	NTV20001002.1530.1171-E45-90
R1	NTV20001002.1530.1171-R1
R2	NTV20001002.1530.1171-R2
R3	NTV20001002.1530.1171-R3
R4	NTV20001002.1530.1171-R4
R5	NTV20001002.1530.1171-R5
R6	NTV20001002.1530.1171-R6
R7	NTV20001002.1530.1171-R7
R8	NTV20001002.1530.1171-R8
R9	NTV20001002.1530.1171-R9
R10	NTV20001002.1530.1171-R10
R11	NTV20001002.1530.1171-R11
R12	NTV20001002.1530.1171-R12
R13	NTV20001002.1530.1171-R13
R14	NTV20001002.1530.1171-R14
RM1	NTV20001002.1530.1171-R1-1
RM2	NTV20001002.1530.1171-R2-1
RM3	NTV20001002.1530.1171-R3-1
RM4	NTV20001002.1530.1171-R4-1
RM5	NTV20001002.1530.1171-R5-1
RM6	NTV20001002.1530.1171-R6-1
RM7	NTV20001002.1530.1171-R7-1
RM8	NTV20001002.1530.1171-R8-1
RM9	NTV20001002.1530.1171-R9-1
RM10	NTV20001002.1530.1171-R10-1
RM11	NTV20001002.1530.1171-R11-1
RM12	NTV20001002.1530.1171-R12-1
RM13	NTV20001002.1530.1171-R13-1
RM14	NTV20001002.1530.1171-R14-1
V2	NTV20001002.1530.1171-EV1
V3	NTV20001002.1530.1171-EV2
VM2	NTV20001002.1530.1171-EV1-1
VM3	NTV20001002.1530.1171-EV2-1
Q1	NTV20001002.1530.1171-T1
Q4	NTV20001002.1530.1171-T2
Q5	NTV20001002.1530.1171-T3
Q6	NTV20001002.1530.1171-T4
