CE11	VAR20001001.1300.3322-CE1
CE12	VAR20001001.1300.3322-CE2
CE13	VAR20001001.1300.3322-CE3
CE14	VAR20001001.1300.3322-CE4
CE15	VAR20001001.1300.3322-CE5
CE16	VAR20001001.1300.3322-CE6
CE18	VAR20001001.1300.3322-CE7
CE19	VAR20001001.1300.3322-CE8
CE20	VAR20001001.1300.3322-CE9
CE21	VAR20001001.1300.3322-CE10
CE22	VAR20001001.1300.3322-CE11
CE23	VAR20001001.1300.3322-CE12
CE24	VAR20001001.1300.3322-CE13
CE25	VAR20001001.1300.3322-CE14
CE26	VAR20001001.1300.3322-CE15
CE27	VAR20001001.1300.3322-CE16
CE28	VAR20001001.1300.3322-CE17
CE29	VAR20001001.1300.3322-CE18
CE30	VAR20001001.1300.3322-CE19
CE31	VAR20001001.1300.3322-CE20
CE49	VAR20001001.1300.3322-CE21
CE32	VAR20001001.1300.3322-CE22
CE33	VAR20001001.1300.3322-CE23
CE39	VAR20001001.1300.3322-CE24
CE34	VAR20001001.1300.3322-CE25
CE35	VAR20001001.1300.3322-CE26
CE36	VAR20001001.1300.3322-CE27
CE37	VAR20001001.1300.3322-CE28
CE38	VAR20001001.1300.3322-CE29
CE40	VAR20001001.1300.3322-CE30
CE41	VAR20001001.1300.3322-CE31
CE42	VAR20001001.1300.3322-CE32
CE43	VAR20001001.1300.3322-CE33
CE44	VAR20001001.1300.3322-CE34
CE45	VAR20001001.1300.3322-CE35
CE46	VAR20001001.1300.3322-CE36
CE50	VAR20001001.1300.3322-CE37
CE51	VAR20001001.1300.3322-CE38
CE52	VAR20001001.1300.3322-CE39
CE53	VAR20001001.1300.3322-CE40
CE54	VAR20001001.1300.3322-CE41
CE55	VAR20001001.1300.3322-CE42
CE56	VAR20001001.1300.3322-CE43
CE2	VAR20001001.1300.3322-CE44
CE3	VAR20001001.1300.3322-CE45
CE4	VAR20001001.1300.3322-CE46
CE5	VAR20001001.1300.3322-CE47
CE6	VAR20001001.1300.3322-CE48
CE7	VAR20001001.1300.3322-CE49
CE8	VAR20001001.1300.3322-CE50
CE9	VAR20001001.1300.3322-CE51
CE10	VAR20001001.1300.3322-CE52
E14	VAR20001001.1300.3322-E1
E15	VAR20001001.1300.3322-E2
E16	VAR20001001.1300.3322-E3
E17	VAR20001001.1300.3322-E4
E18	VAR20001001.1300.3322-E5
E19	VAR20001001.1300.3322-E6
E20	VAR20001001.1300.3322-E7
E21	VAR20001001.1300.3322-E8
E22	VAR20001001.1300.3322-E9
E23	VAR20001001.1300.3322-E10
E68	VAR20001001.1300.3322-E11
E25	VAR20001001.1300.3322-E12
E26	VAR20001001.1300.3322-E13
E27	VAR20001001.1300.3322-E14
E28	VAR20001001.1300.3322-E15
E29	VAR20001001.1300.3322-E16
E30	VAR20001001.1300.3322-E17
E31	VAR20001001.1300.3322-E18
E32	VAR20001001.1300.3322-E19
E33	VAR20001001.1300.3322-E20
E34	VAR20001001.1300.3322-E21
E35	VAR20001001.1300.3322-E22
E36	VAR20001001.1300.3322-E23
E83	VAR20001001.1300.3322-E24
E38	VAR20001001.1300.3322-E25
E39	VAR20001001.1300.3322-E26
E67	VAR20001001.1300.3322-E27
E40	VAR20001001.1300.3322-E28
E41	VAR20001001.1300.3322-E29
E42	VAR20001001.1300.3322-E30
E43	VAR20001001.1300.3322-E31
E44	VAR20001001.1300.3322-E32
E45	VAR20001001.1300.3322-E33
E47	VAR20001001.1300.3322-E34
E48	VAR20001001.1300.3322-E35
E49	VAR20001001.1300.3322-E36
E50	VAR20001001.1300.3322-E37
E51	VAR20001001.1300.3322-E38
E69	VAR20001001.1300.3322-E39
E52	VAR20001001.1300.3322-E40
E53	VAR20001001.1300.3322-E41
E54	VAR20001001.1300.3322-E42
E55	VAR20001001.1300.3322-E43
E56	VAR20001001.1300.3322-E44
E57	VAR20001001.1300.3322-E45
E58	VAR20001001.1300.3322-E46
E59	VAR20001001.1300.3322-E47
E60	VAR20001001.1300.3322-E48
E61	VAR20001001.1300.3322-E49
E62	VAR20001001.1300.3322-E50
E63	VAR20001001.1300.3322-E51
E64	VAR20001001.1300.3322-E52
E65	VAR20001001.1300.3322-E53
E66	VAR20001001.1300.3322-E54
E70	VAR20001001.1300.3322-E55
E71	VAR20001001.1300.3322-E56
E72	VAR20001001.1300.3322-E57
E73	VAR20001001.1300.3322-E58
E74	VAR20001001.1300.3322-E59
E75	VAR20001001.1300.3322-E60
E76	VAR20001001.1300.3322-E61
E78	VAR20001001.1300.3322-E62
E79	VAR20001001.1300.3322-E63
E80	VAR20001001.1300.3322-E64
E81	VAR20001001.1300.3322-E65
E84	VAR20001001.1300.3322-E66
E2	VAR20001001.1300.3322-E67
E86	VAR20001001.1300.3322-E68
E87	VAR20001001.1300.3322-E69
E88	VAR20001001.1300.3322-E70
E89	VAR20001001.1300.3322-E71
E90	VAR20001001.1300.3322-E72
E91	VAR20001001.1300.3322-E73
E3	VAR20001001.1300.3322-E74
E4	VAR20001001.1300.3322-E75
E5	VAR20001001.1300.3322-E76
E6	VAR20001001.1300.3322-E77
E7	VAR20001001.1300.3322-E78
E8	VAR20001001.1300.3322-E79
E9	VAR20001001.1300.3322-E80
E10	VAR20001001.1300.3322-E81
E11	VAR20001001.1300.3322-E82
E12	VAR20001001.1300.3322-E83
E13	VAR20001001.1300.3322-E84
EM119	VAR20001001.1300.3322-E27-1
EM17	VAR20001001.1300.3322-E1-2
EM18	VAR20001001.1300.3322-E2-3
EM19	VAR20001001.1300.3322-E3-4
EM20	VAR20001001.1300.3322-E4-5
EM21	VAR20001001.1300.3322-E5-6
EM22	VAR20001001.1300.3322-E79-7
EM23	VAR20001001.1300.3322-E6-8
EM24	VAR20001001.1300.3322-E6-9
EM25	VAR20001001.1300.3322-E7-10
EM26	VAR20001001.1300.3322-E8-11
EM27	VAR20001001.1300.3322-E74-12
EM28	VAR20001001.1300.3322-E75-13
EM29	VAR20001001.1300.3322-E75-14
EM30	VAR20001001.1300.3322-E9-15
EM31	VAR20001001.1300.3322-E10-16
EM120	VAR20001001.1300.3322-E11-17
EM33	VAR20001001.1300.3322-E12-18
EM34	VAR20001001.1300.3322-E75-19
EM35	VAR20001001.1300.3322-E13-20
EM36	VAR20001001.1300.3322-E79-21
EM37	VAR20001001.1300.3322-E14-22
EM38	VAR20001001.1300.3322-E15-23
EM39	VAR20001001.1300.3322-E16-24
EM40	VAR20001001.1300.3322-E16-25
EM41	VAR20001001.1300.3322-E17-26
EM42	VAR20001001.1300.3322-E1-27
EM43	VAR20001001.1300.3322-E18-28
EM44	VAR20001001.1300.3322-E19-29
EM45	VAR20001001.1300.3322-E79-30
EM46	VAR20001001.1300.3322-E20-31
EM47	VAR20001001.1300.3322-E21-32
EM48	VAR20001001.1300.3322-E22-33
EM49	VAR20001001.1300.3322-E23-34
EM50	VAR20001001.1300.3322-E79-35
EM51	VAR20001001.1300.3322-E25-36
EM52	VAR20001001.1300.3322-E1-37
EM53	VAR20001001.1300.3322-E1-38
EM54	VAR20001001.1300.3322-E26-39
EM55	VAR20001001.1300.3322-E1-40
EM56	VAR20001001.1300.3322-E75-41
