CE11	VAR20001118.1100.0389-CE1
CE12	VAR20001118.1100.0389-CE2
CE13	VAR20001118.1100.0389-CE3
CE14	VAR20001118.1100.0389-CE4
CE15	VAR20001118.1100.0389-CE5
CE16	VAR20001118.1100.0389-CE6
CE18	VAR20001118.1100.0389-CE7
CE19	VAR20001118.1100.0389-CE8
CE31	VAR20001118.1100.0389-CE9
CE33	VAR20001118.1100.0389-CE10
CE1	VAR20001118.1100.0389-CE11
CE2	VAR20001118.1100.0389-CE12
CE3	VAR20001118.1100.0389-CE13
CE4	VAR20001118.1100.0389-CE14
CE6	VAR20001118.1100.0389-CE15
CE7	VAR20001118.1100.0389-CE16
CE8	VAR20001118.1100.0389-CE17
CE9	VAR20001118.1100.0389-CE18
CE10	VAR20001118.1100.0389-CE19
E14	VAR20001118.1100.0389-E1
E15	VAR20001118.1100.0389-E2
E16	VAR20001118.1100.0389-E3
E17	VAR20001118.1100.0389-E4
E18	VAR20001118.1100.0389-E5
E19	VAR20001118.1100.0389-E6
E20	VAR20001118.1100.0389-E7
E23	VAR20001118.1100.0389-E8
E24	VAR20001118.1100.0389-E9
E25	VAR20001118.1100.0389-E10
E26	VAR20001118.1100.0389-E11
E38	VAR20001118.1100.0389-E12
E39	VAR20001118.1100.0389-E13
E40	VAR20001118.1100.0389-E14
E1	VAR20001118.1100.0389-E15
E42	VAR20001118.1100.0389-E16
E2	VAR20001118.1100.0389-E17
E3	VAR20001118.1100.0389-E18
E5	VAR20001118.1100.0389-E19
E6	VAR20001118.1100.0389-E20
E8	VAR20001118.1100.0389-E21
E9	VAR20001118.1100.0389-E22
E10	VAR20001118.1100.0389-E23
E11	VAR20001118.1100.0389-E24
E12	VAR20001118.1100.0389-E25
E13	VAR20001118.1100.0389-E26
EM1	VAR20001118.1100.0389-E15-1
EM19	VAR20001118.1100.0389-E1-2
EM20	VAR20001118.1100.0389-E2-3
EM21	VAR20001118.1100.0389-E3-4
EM22	VAR20001118.1100.0389-E4-5
EM23	VAR20001118.1100.0389-E5-6
EM24	VAR20001118.1100.0389-E6-7
EM25	VAR20001118.1100.0389-E20-8
EM29	VAR20001118.1100.0389-E8-9
EM30	VAR20001118.1100.0389-E9-10
EM31	VAR20001118.1100.0389-E10-11
EM32	VAR20001118.1100.0389-E18-12
EM33	VAR20001118.1100.0389-E11-13
EM34	VAR20001118.1100.0389-E20-14
EM35	VAR20001118.1100.0389-E7-15
EM36	VAR20001118.1100.0389-E21-16
EM49	VAR20001118.1100.0389-E12-17
EM51	VAR20001118.1100.0389-E12-18
EM52	VAR20001118.1100.0389-E13-19
EM53	VAR20001118.1100.0389-E14-20
EM58	VAR20001118.1100.0389-E16-21
EM2	VAR20001118.1100.0389-E15-22
EM3	VAR20001118.1100.0389-E17-23
EM4	VAR20001118.1100.0389-E18-24
EM5	VAR20001118.1100.0389-E19-25
EM6	VAR20001118.1100.0389-E15-26
EM59	VAR20001118.1100.0389-E20-27
EM9	VAR20001118.1100.0389-E21-28
EM10	VAR20001118.1100.0389-E21-29
EM11	VAR20001118.1100.0389-E22-30
EM12	VAR20001118.1100.0389-E15-31
EM13	VAR20001118.1100.0389-E15-32
EM14	VAR20001118.1100.0389-E23-33
EM15	VAR20001118.1100.0389-E15-34
EM16	VAR20001118.1100.0389-E24-35
EM17	VAR20001118.1100.0389-E25-36
EM18	VAR20001118.1100.0389-E26-37
R1	VAR20001118.1100.0389-R1
R3	VAR20001118.1100.0389-R2
R4	VAR20001118.1100.0389-R3
R5	VAR20001118.1100.0389-R4
R6	VAR20001118.1100.0389-R5
R7	VAR20001118.1100.0389-R6
R8	VAR20001118.1100.0389-R7
R9	VAR20001118.1100.0389-R8
RM1	VAR20001118.1100.0389-R1-1
RM3	VAR20001118.1100.0389-R2-1
RM4	VAR20001118.1100.0389-R3-1
RM5	VAR20001118.1100.0389-R4-1
RM6	VAR20001118.1100.0389-R5-1
RM7	VAR20001118.1100.0389-R6-1
RM8	VAR20001118.1100.0389-R7-1
RM9	VAR20001118.1100.0389-R8-1
V1	VAR20001118.1100.0389-EV1
V2	VAR20001118.1100.0389-EV2
V3	VAR20001118.1100.0389-EV3
V4	VAR20001118.1100.0389-EV4
V5	VAR20001118.1100.0389-EV5
V7	VAR20001118.1100.0389-EV6
VM1	VAR20001118.1100.0389-EV1-1
VM2	VAR20001118.1100.0389-EV2-1
VM3	VAR20001118.1100.0389-EV3-1
VM4	VAR20001118.1100.0389-EV4-1
VM5	VAR20001118.1100.0389-EV5-1
VM7	VAR20001118.1100.0389-EV6-1
Q3	VAR20001118.1100.0389-T1
Q4	VAR20001118.1100.0389-T2
Q6	VAR20001118.1100.0389-V1
Q1	VAR20001118.1100.0389-T3
QM6	VAR20001118.1100.0389-V1-1
