CE11	NTV20001023.1530.1571-CE1
CE12	NTV20001023.1530.1571-CE2
CE13	NTV20001023.1530.1571-CE3
CE14	NTV20001023.1530.1571-CE4
CE15	NTV20001023.1530.1571-CE5
CE16	NTV20001023.1530.1571-CE6
CE17	NTV20001023.1530.1571-CE7
CE18	NTV20001023.1530.1571-CE8
CE19	NTV20001023.1530.1571-CE9
CE20	NTV20001023.1530.1571-CE10
CE21	NTV20001023.1530.1571-CE11
CE22	NTV20001023.1530.1571-CE12
CE23	NTV20001023.1530.1571-CE13
CE1	NTV20001023.1530.1571-CE14
CE24	NTV20001023.1530.1571-CE15
CE25	NTV20001023.1530.1571-CE16
CE26	NTV20001023.1530.1571-CE17
CE2	NTV20001023.1530.1571-CE18
CE3	NTV20001023.1530.1571-CE19
CE4	NTV20001023.1530.1571-CE20
CE5	NTV20001023.1530.1571-CE21
CE6	NTV20001023.1530.1571-CE22
CE7	NTV20001023.1530.1571-CE23
CE8	NTV20001023.1530.1571-CE24
CE9	NTV20001023.1530.1571-CE25
CE10	NTV20001023.1530.1571-CE26
E16	NTV20001023.1530.1571-E1
E17	NTV20001023.1530.1571-E2
E18	NTV20001023.1530.1571-E3
E19	NTV20001023.1530.1571-E4
E20	NTV20001023.1530.1571-E5
E21	NTV20001023.1530.1571-E6
E22	NTV20001023.1530.1571-E7
E23	NTV20001023.1530.1571-E8
E24	NTV20001023.1530.1571-E9
E25	NTV20001023.1530.1571-E10
E26	NTV20001023.1530.1571-E11
E27	NTV20001023.1530.1571-E12
E28	NTV20001023.1530.1571-E13
E29	NTV20001023.1530.1571-E14
E30	NTV20001023.1530.1571-E15
E31	NTV20001023.1530.1571-E16
E32	NTV20001023.1530.1571-E17
E33	NTV20001023.1530.1571-E18
E34	NTV20001023.1530.1571-E19
E1	NTV20001023.1530.1571-E20
E35	NTV20001023.1530.1571-E21
E36	NTV20001023.1530.1571-E22
E37	NTV20001023.1530.1571-E23
E38	NTV20001023.1530.1571-E24
E39	NTV20001023.1530.1571-E25
E40	NTV20001023.1530.1571-E26
E41	NTV20001023.1530.1571-E27
E42	NTV20001023.1530.1571-E28
E43	NTV20001023.1530.1571-E29
E2	NTV20001023.1530.1571-E30
E3	NTV20001023.1530.1571-E31
E4	NTV20001023.1530.1571-E32
E5	NTV20001023.1530.1571-E33
E6	NTV20001023.1530.1571-E34
E7	NTV20001023.1530.1571-E35
E8	NTV20001023.1530.1571-E36
E9	NTV20001023.1530.1571-E37
E10	NTV20001023.1530.1571-E38
E11	NTV20001023.1530.1571-E39
E12	NTV20001023.1530.1571-E40
E14	NTV20001023.1530.1571-E41
E15	NTV20001023.1530.1571-E42
EM1	NTV20001023.1530.1571-E20-1
EM18	NTV20001023.1530.1571-E1-2
EM19	NTV20001023.1530.1571-E32-3
EM20	NTV20001023.1530.1571-E32-4
EM21	NTV20001023.1530.1571-E2-5
EM22	NTV20001023.1530.1571-E3-6
EM23	NTV20001023.1530.1571-E32-7
EM24	NTV20001023.1530.1571-E32-8
EM25	NTV20001023.1530.1571-E32-9
EM26	NTV20001023.1530.1571-E33-10
EM27	NTV20001023.1530.1571-E4-11
EM28	NTV20001023.1530.1571-E4-12
EM29	NTV20001023.1530.1571-E4-13
EM30	NTV20001023.1530.1571-E5-14
EM31	NTV20001023.1530.1571-E37-15
EM32	NTV20001023.1530.1571-E37-16
EM33	NTV20001023.1530.1571-E37-17
EM34	NTV20001023.1530.1571-E33-18
EM35	NTV20001023.1530.1571-E32-19
EM36	NTV20001023.1530.1571-E6-20
EM37	NTV20001023.1530.1571-E7-21
EM39	NTV20001023.1530.1571-E30-22
EM40	NTV20001023.1530.1571-E8-23
EM41	NTV20001023.1530.1571-E9-24
EM42	NTV20001023.1530.1571-E8-25
EM44	NTV20001023.1530.1571-E10-26
EM45	NTV20001023.1530.1571-E32-27
EM46	NTV20001023.1530.1571-E32-28
EM47	NTV20001023.1530.1571-E11-29
EM48	NTV20001023.1530.1571-E12-30
EM49	NTV20001023.1530.1571-E32-31
EM50	NTV20001023.1530.1571-E36-32
EM51	NTV20001023.1530.1571-E36-33
EM52	NTV20001023.1530.1571-E13-34
EM53	NTV20001023.1530.1571-E40-35
EM54	NTV20001023.1530.1571-E14-36
EM55	NTV20001023.1530.1571-E36-37
EM56	NTV20001023.1530.1571-E15-38
EM57	NTV20001023.1530.1571-E8-39
EM58	NTV20001023.1530.1571-E16-40
EM59	NTV20001023.1530.1571-E16-41
EM60	NTV20001023.1530.1571-E17-42
EM61	NTV20001023.1530.1571-E18-43
EM62	NTV20001023.1530.1571-E19-44
EM63	NTV20001023.1530.1571-E21-45
EM64	NTV20001023.1530.1571-E22-46
EM65	NTV20001023.1530.1571-E31-47
EM66	NTV20001023.1530.1571-E23-48
EM67	NTV20001023.1530.1571-E23-49
EM68	NTV20001023.1530.1571-E10-50
EM69	NTV20001023.1530.1571-E24-51
EM70	NTV20001023.1530.1571-E23-52
EM71	NTV20001023.1530.1571-E23-53
EM72	NTV20001023.1530.1571-E23-54
EM73	NTV20001023.1530.1571-E31-55
EM74	NTV20001023.1530.1571-E31-56
EM75	NTV20001023.1530.1571-E25-57
EM76	NTV20001023.1530.1571-E25-58
EM77	NTV20001023.1530.1571-E25-59
EM78	NTV20001023.1530.1571-E26-60
EM79	NTV20001023.1530.1571-E10-61
EM80	NTV20001023.1530.1571-E25-62
EM81	NTV20001023.1530.1571-E10-63
EM82	NTV20001023.1530.1571-E10-64
EM83	NTV20001023.1530.1571-E32-65
EM84	NTV20001023.1530.1571-E10-66
EM85	NTV20001023.1530.1571-E32-67
EM86	NTV20001023.1530.1571-E10-68
EM87	NTV20001023.1530.1571-E27-69
EM88	NTV20001023.1530.1571-E32-70
EM89	NTV20001023.1530.1571-E32-71
EM90	NTV20001023.1530.1571-E32-72
EM91	NTV20001023.1530.1571-E28-73
EM92	NTV20001023.1530.1571-E28-74
EM38	NTV20001023.1530.1571-E29-75
EM2	NTV20001023.1530.1571-E30-76
EM93	NTV20001023.1530.1571-E10-77
EM3	NTV20001023.1530.1571-E30-78
EM4	NTV20001023.1530.1571-E31-79
EM5	NTV20001023.1530.1571-E31-80
EM6	NTV20001023.1530.1571-E32-81
EM7	NTV20001023.1530.1571-E32-82
EM8	NTV20001023.1530.1571-E34-83
EM9	NTV20001023.1530.1571-E35-84
EM10	NTV20001023.1530.1571-E36-85
EM11	NTV20001023.1530.1571-E38-86
EM12	NTV20001023.1530.1571-E39-87
EM13	NTV20001023.1530.1571-E40-88
EM14	NTV20001023.1530.1571-E41-89
EM15	NTV20001023.1530.1571-E42-90
EM16	NTV20001023.1530.1571-E31-91
EM17	NTV20001023.1530.1571-E31-92
R1	NTV20001023.1530.1571-R1
R2	NTV20001023.1530.1571-R2
R3	NTV20001023.1530.1571-R3
R4	NTV20001023.1530.1571-R4
R5	NTV20001023.1530.1571-R5
R6	NTV20001023.1530.1571-R6
R7	NTV20001023.1530.1571-R7
R9	NTV20001023.1530.1571-R8
R10	NTV20001023.1530.1571-R9
R11	NTV20001023.1530.1571-R10
R12	NTV20001023.1530.1571-R11
R13	NTV20001023.1530.1571-R12
R14	NTV20001023.1530.1571-R13
R15	NTV20001023.1530.1571-R14
R16	NTV20001023.1530.1571-R15
RM1	NTV20001023.1530.1571-R1-1
RM2	NTV20001023.1530.1571-R2-1
RM3	NTV20001023.1530.1571-R3-1
RM4	NTV20001023.1530.1571-R4-1
RM5	NTV20001023.1530.1571-R5-1
RM6	NTV20001023.1530.1571-R6-1
RM7	NTV20001023.1530.1571-R7-1
RM9	NTV20001023.1530.1571-R8-1
RM10	NTV20001023.1530.1571-R9-1
RM11	NTV20001023.1530.1571-R10-1
RM12	NTV20001023.1530.1571-R11-1
RM13	NTV20001023.1530.1571-R12-1
RM14	NTV20001023.1530.1571-R13-1
RM15	NTV20001023.1530.1571-R14-1
RM16	NTV20001023.1530.1571-R15-1
V1	NTV20001023.1530.1571-EV1
V2	NTV20001023.1530.1571-EV2
V3	NTV20001023.1530.1571-EV3
V4	NTV20001023.1530.1571-EV4
V5	NTV20001023.1530.1571-EV5
V6	NTV20001023.1530.1571-EV6
V7	NTV20001023.1530.1571-EV7
V8	NTV20001023.1530.1571-EV8
V11	NTV20001023.1530.1571-EV9
V12	NTV20001023.1530.1571-EV10
VM1	NTV20001023.1530.1571-EV1-1
VM2	NTV20001023.1530.1571-EV2-1
VM3	NTV20001023.1530.1571-EV3-1
VM4	NTV20001023.1530.1571-EV4-1
VM5	NTV20001023.1530.1571-EV5-1
VM6	NTV20001023.1530.1571-EV6-1
VM7	NTV20001023.1530.1571-EV7-1
VM8	NTV20001023.1530.1571-EV8-1
VM11	NTV20001023.1530.1571-EV9-1
VM12	NTV20001023.1530.1571-EV10-1
Q1	NTV20001023.1530.1571-T1
Q2	NTV20001023.1530.1571-T2
Q4	NTV20001023.1530.1571-T3
Q5	NTV20001023.1530.1571-T4
Q6	NTV20001023.1530.1571-T5
Q7	NTV20001023.1530.1571-T6
Q8	NTV20001023.1530.1571-T7
