CE12	VAR20001005.1300.0690-CE1
CE13	VAR20001005.1300.0690-CE2
CE14	VAR20001005.1300.0690-CE3
CE15	VAR20001005.1300.0690-CE4
CE16	VAR20001005.1300.0690-CE5
CE17	VAR20001005.1300.0690-CE6
CE18	VAR20001005.1300.0690-CE7
CE19	VAR20001005.1300.0690-CE8
CE20	VAR20001005.1300.0690-CE9
CE21	VAR20001005.1300.0690-CE10
CE22	VAR20001005.1300.0690-CE11
CE23	VAR20001005.1300.0690-CE12
CE24	VAR20001005.1300.0690-CE13
CE25	VAR20001005.1300.0690-CE14
CE26	VAR20001005.1300.0690-CE15
CE1	VAR20001005.1300.0690-CE16
CE2	VAR20001005.1300.0690-CE17
CE3	VAR20001005.1300.0690-CE18
CE4	VAR20001005.1300.0690-CE19
CE5	VAR20001005.1300.0690-CE20
CE6	VAR20001005.1300.0690-CE21
CE7	VAR20001005.1300.0690-CE22
CE8	VAR20001005.1300.0690-CE23
CE9	VAR20001005.1300.0690-CE24
CE10	VAR20001005.1300.0690-CE25
CE11	VAR20001005.1300.0690-CE26
E14	VAR20001005.1300.0690-E1
E15	VAR20001005.1300.0690-E2
E16	VAR20001005.1300.0690-E3
E17	VAR20001005.1300.0690-E4
E18	VAR20001005.1300.0690-E5
E19	VAR20001005.1300.0690-E6
E20	VAR20001005.1300.0690-E7
E21	VAR20001005.1300.0690-E8
E22	VAR20001005.1300.0690-E9
E23	VAR20001005.1300.0690-E10
E24	VAR20001005.1300.0690-E11
E25	VAR20001005.1300.0690-E12
E26	VAR20001005.1300.0690-E13
E27	VAR20001005.1300.0690-E14
E28	VAR20001005.1300.0690-E15
E29	VAR20001005.1300.0690-E16
E1	VAR20001005.1300.0690-E17
E2	VAR20001005.1300.0690-E18
E3	VAR20001005.1300.0690-E19
E5	VAR20001005.1300.0690-E20
E6	VAR20001005.1300.0690-E21
E7	VAR20001005.1300.0690-E22
E8	VAR20001005.1300.0690-E23
E9	VAR20001005.1300.0690-E24
E10	VAR20001005.1300.0690-E25
E11	VAR20001005.1300.0690-E26
E12	VAR20001005.1300.0690-E27
E13	VAR20001005.1300.0690-E28
EM1	VAR20001005.1300.0690-E17-1
EM19	VAR20001005.1300.0690-E1-2
EM20	VAR20001005.1300.0690-E2-3
EM21	VAR20001005.1300.0690-E28-4
EM22	VAR20001005.1300.0690-E3-5
EM23	VAR20001005.1300.0690-E4-6
EM24	VAR20001005.1300.0690-E5-7
EM25	VAR20001005.1300.0690-E6-8
EM26	VAR20001005.1300.0690-E1-9
EM27	VAR20001005.1300.0690-E7-10
EM28	VAR20001005.1300.0690-E8-11
EM29	VAR20001005.1300.0690-E7-12
EM30	VAR20001005.1300.0690-E9-13
EM31	VAR20001005.1300.0690-E10-14
EM32	VAR20001005.1300.0690-E10-15
EM33	VAR20001005.1300.0690-E11-16
EM34	VAR20001005.1300.0690-E25-17
EM35	VAR20001005.1300.0690-E12-18
EM36	VAR20001005.1300.0690-E12-19
EM37	VAR20001005.1300.0690-E12-20
EM38	VAR20001005.1300.0690-E13-21
EM39	VAR20001005.1300.0690-E14-22
EM40	VAR20001005.1300.0690-E15-23
EM41	VAR20001005.1300.0690-E16-24
EM42	VAR20001005.1300.0690-E12-25
EM43	VAR20001005.1300.0690-E12-26
EM2	VAR20001005.1300.0690-E18-27
EM3	VAR20001005.1300.0690-E19-28
EM4	VAR20001005.1300.0690-E19-29
EM5	VAR20001005.1300.0690-E20-30
EM6	VAR20001005.1300.0690-E21-31
EM7	VAR20001005.1300.0690-E22-32
EM8	VAR20001005.1300.0690-E22-33
EM9	VAR20001005.1300.0690-E23-34
EM10	VAR20001005.1300.0690-E24-35
EM11	VAR20001005.1300.0690-E25-36
EM12	VAR20001005.1300.0690-E26-37
EM13	VAR20001005.1300.0690-E26-38
EM14	VAR20001005.1300.0690-E27-39
EM15	VAR20001005.1300.0690-E27-40
EM16	VAR20001005.1300.0690-E28-41
EM17	VAR20001005.1300.0690-E27-42
EM18	VAR20001005.1300.0690-E27-43
R1	VAR20001005.1300.0690-R1
R2	VAR20001005.1300.0690-R2
RM1	VAR20001005.1300.0690-R1-1
RM2	VAR20001005.1300.0690-R2-1
V1	VAR20001005.1300.0690-EV1
V2	VAR20001005.1300.0690-EV2
V3	VAR20001005.1300.0690-EV3
V4	VAR20001005.1300.0690-EV4
VM1	VAR20001005.1300.0690-EV1-1
VM2	VAR20001005.1300.0690-EV2-1
VM3	VAR20001005.1300.0690-EV3-1
VM4	VAR20001005.1300.0690-EV4-1
Q1	VAR20001005.1300.0690-T1
Q2	VAR20001005.1300.0690-T2
Q3	VAR20001005.1300.0690-T3
Q4	VAR20001005.1300.0690-T4
