CE11	VAR20001005.1300.2251-CE1
CE12	VAR20001005.1300.2251-CE2
CE13	VAR20001005.1300.2251-CE3
CE14	VAR20001005.1300.2251-CE4
CE15	VAR20001005.1300.2251-CE5
CE16	VAR20001005.1300.2251-CE6
CE17	VAR20001005.1300.2251-CE7
CE18	VAR20001005.1300.2251-CE8
CE19	VAR20001005.1300.2251-CE9
CE20	VAR20001005.1300.2251-CE10
CE21	VAR20001005.1300.2251-CE11
CE22	VAR20001005.1300.2251-CE12
CE23	VAR20001005.1300.2251-CE13
CE27	VAR20001005.1300.2251-CE14
CE1	VAR20001005.1300.2251-CE15
CE24	VAR20001005.1300.2251-CE16
CE25	VAR20001005.1300.2251-CE17
CE26	VAR20001005.1300.2251-CE18
CE28	VAR20001005.1300.2251-CE19
CE29	VAR20001005.1300.2251-CE20
CE30	VAR20001005.1300.2251-CE21
CE31	VAR20001005.1300.2251-CE22
CE32	VAR20001005.1300.2251-CE23
CE33	VAR20001005.1300.2251-CE24
CE34	VAR20001005.1300.2251-CE25
CE35	VAR20001005.1300.2251-CE26
CE36	VAR20001005.1300.2251-CE27
CE37	VAR20001005.1300.2251-CE28
CE38	VAR20001005.1300.2251-CE29
CE39	VAR20001005.1300.2251-CE30
CE2	VAR20001005.1300.2251-CE31
CE3	VAR20001005.1300.2251-CE32
CE4	VAR20001005.1300.2251-CE33
CE5	VAR20001005.1300.2251-CE34
CE6	VAR20001005.1300.2251-CE35
CE7	VAR20001005.1300.2251-CE36
CE8	VAR20001005.1300.2251-CE37
CE9	VAR20001005.1300.2251-CE38
CE10	VAR20001005.1300.2251-CE39
E16	VAR20001005.1300.2251-E1
E17	VAR20001005.1300.2251-E2
E18	VAR20001005.1300.2251-E3
E19	VAR20001005.1300.2251-E4
E20	VAR20001005.1300.2251-E5
E21	VAR20001005.1300.2251-E6
E22	VAR20001005.1300.2251-E7
E23	VAR20001005.1300.2251-E8
E24	VAR20001005.1300.2251-E9
E25	VAR20001005.1300.2251-E10
E26	VAR20001005.1300.2251-E11
E28	VAR20001005.1300.2251-E12
E29	VAR20001005.1300.2251-E13
E30	VAR20001005.1300.2251-E14
E31	VAR20001005.1300.2251-E15
E32	VAR20001005.1300.2251-E16
E33	VAR20001005.1300.2251-E17
E34	VAR20001005.1300.2251-E18
E1	VAR20001005.1300.2251-E19
E35	VAR20001005.1300.2251-E20
E36	VAR20001005.1300.2251-E21
E37	VAR20001005.1300.2251-E22
E38	VAR20001005.1300.2251-E23
E47	VAR20001005.1300.2251-E24
E39	VAR20001005.1300.2251-E25
E40	VAR20001005.1300.2251-E26
E41	VAR20001005.1300.2251-E27
E42	VAR20001005.1300.2251-E28
E43	VAR20001005.1300.2251-E29
E44	VAR20001005.1300.2251-E30
E45	VAR20001005.1300.2251-E31
E46	VAR20001005.1300.2251-E32
E48	VAR20001005.1300.2251-E33
E49	VAR20001005.1300.2251-E34
E50	VAR20001005.1300.2251-E35
E51	VAR20001005.1300.2251-E36
E52	VAR20001005.1300.2251-E37
E53	VAR20001005.1300.2251-E38
E54	VAR20001005.1300.2251-E39
E55	VAR20001005.1300.2251-E40
E56	VAR20001005.1300.2251-E41
E57	VAR20001005.1300.2251-E42
E58	VAR20001005.1300.2251-E43
E59	VAR20001005.1300.2251-E44
E60	VAR20001005.1300.2251-E45
E61	VAR20001005.1300.2251-E46
E63	VAR20001005.1300.2251-E47
E2	VAR20001005.1300.2251-E48
E64	VAR20001005.1300.2251-E49
E65	VAR20001005.1300.2251-E50
E66	VAR20001005.1300.2251-E51
E67	VAR20001005.1300.2251-E52
E68	VAR20001005.1300.2251-E53
E69	VAR20001005.1300.2251-E54
E70	VAR20001005.1300.2251-E55
E3	VAR20001005.1300.2251-E56
E4	VAR20001005.1300.2251-E57
E5	VAR20001005.1300.2251-E58
E6	VAR20001005.1300.2251-E59
E7	VAR20001005.1300.2251-E60
E8	VAR20001005.1300.2251-E61
E9	VAR20001005.1300.2251-E62
E10	VAR20001005.1300.2251-E63
E11	VAR20001005.1300.2251-E64
E12	VAR20001005.1300.2251-E65
E13	VAR20001005.1300.2251-E66
E14	VAR20001005.1300.2251-E67
E15	VAR20001005.1300.2251-E68
EM1	VAR20001005.1300.2251-E19-1
EM18	VAR20001005.1300.2251-E68-2
EM19	VAR20001005.1300.2251-E1-3
EM20	VAR20001005.1300.2251-E2-4
EM21	VAR20001005.1300.2251-E3-5
EM22	VAR20001005.1300.2251-E68-6
EM23	VAR20001005.1300.2251-E68-7
EM24	VAR20001005.1300.2251-E63-8
EM25	VAR20001005.1300.2251-E63-9
EM26	VAR20001005.1300.2251-E63-10
EM27	VAR20001005.1300.2251-E4-11
EM28	VAR20001005.1300.2251-E65-12
EM29	VAR20001005.1300.2251-E5-13
EM30	VAR20001005.1300.2251-E63-14
EM31	VAR20001005.1300.2251-E6-15
EM32	VAR20001005.1300.2251-E8-16
EM33	VAR20001005.1300.2251-E7-17
EM34	VAR20001005.1300.2251-E9-18
EM35	VAR20001005.1300.2251-E10-19
EM36	VAR20001005.1300.2251-E60-20
EM37	VAR20001005.1300.2251-E63-21
EM38	VAR20001005.1300.2251-E63-22
EM39	VAR20001005.1300.2251-E63-23
EM40	VAR20001005.1300.2251-E63-24
EM41	VAR20001005.1300.2251-E63-25
EM42	VAR20001005.1300.2251-E63-26
EM43	VAR20001005.1300.2251-E11-27
EM44	VAR20001005.1300.2251-E63-28
EM123	VAR20001005.1300.2251-E24-29
EM45	VAR20001005.1300.2251-E12-30
EM46	VAR20001005.1300.2251-E7-31
EM47	VAR20001005.1300.2251-E10-32
EM48	VAR20001005.1300.2251-E10-33
EM49	VAR20001005.1300.2251-E10-34
EM50	VAR20001005.1300.2251-E9-35
EM52	VAR20001005.1300.2251-E63-36
EM53	VAR20001005.1300.2251-E10-37
EM54	VAR20001005.1300.2251-E13-38
EM55	VAR20001005.1300.2251-E14-39
EM56	VAR20001005.1300.2251-E14-40
EM57	VAR20001005.1300.2251-E14-41
EM58	VAR20001005.1300.2251-E15-42
EM59	VAR20001005.1300.2251-E14-43
EM60	VAR20001005.1300.2251-E16-44
EM61	VAR20001005.1300.2251-E17-45
EM62	VAR20001005.1300.2251-E18-46
EM63	VAR20001005.1300.2251-E20-47
EM64	VAR20001005.1300.2251-E20-48
EM65	VAR20001005.1300.2251-E20-49
EM66	VAR20001005.1300.2251-E21-50
EM67	VAR20001005.1300.2251-E63-51
EM68	VAR20001005.1300.2251-E22-52
EM69	VAR20001005.1300.2251-E63-53
EM70	VAR20001005.1300.2251-E63-54
EM71	VAR20001005.1300.2251-E63-55
EM72	VAR20001005.1300.2251-E63-56
EM73	VAR20001005.1300.2251-E63-57
EM74	VAR20001005.1300.2251-E23-58
EM75	VAR20001005.1300.2251-E63-59
EM76	VAR20001005.1300.2251-E63-60
EM77	VAR20001005.1300.2251-E63-61
EM79	VAR20001005.1300.2251-E63-62
EM80	VAR20001005.1300.2251-E63-63
EM81	VAR20001005.1300.2251-E63-64
EM82	VAR20001005.1300.2251-E63-65
EM83	VAR20001005.1300.2251-E63-66
EM84	VAR20001005.1300.2251-E63-67
EM85	VAR20001005.1300.2251-E63-68
EM87	VAR20001005.1300.2251-E63-69
EM124	VAR20001005.1300.2251-E24-70
EM89	VAR20001005.1300.2251-E25-71
EM90	VAR20001005.1300.2251-E63-72
EM91	VAR20001005.1300.2251-E68-73
EM92	VAR20001005.1300.2251-E26-74
EM93	VAR20001005.1300.2251-E1-75
EM94	VAR20001005.1300.2251-E66-76
EM95	VAR20001005.1300.2251-E27-77
EM96	VAR20001005.1300.2251-E28-78
EM97	VAR20001005.1300.2251-E66-79
EM98	VAR20001005.1300.2251-E66-80
EM99	VAR20001005.1300.2251-E66-81
EM100	VAR20001005.1300.2251-E16-82
EM101	VAR20001005.1300.2251-E63-83
