CE10	VAR20001028.1300.1108-CE1
CE11	VAR20001028.1300.1108-CE2
CE12	VAR20001028.1300.1108-CE3
CE13	VAR20001028.1300.1108-CE4
CE15	VAR20001028.1300.1108-CE5
CE1	VAR20001028.1300.1108-CE6
CE2	VAR20001028.1300.1108-CE7
CE3	VAR20001028.1300.1108-CE8
CE4	VAR20001028.1300.1108-CE9
CE5	VAR20001028.1300.1108-CE10
CE6	VAR20001028.1300.1108-CE11
CE7	VAR20001028.1300.1108-CE12
CE8	VAR20001028.1300.1108-CE13
CE9	VAR20001028.1300.1108-CE14
E12	VAR20001028.1300.1108-E1
E13	VAR20001028.1300.1108-E2
E14	VAR20001028.1300.1108-E3
E15	VAR20001028.1300.1108-E4
E17	VAR20001028.1300.1108-E5
E1	VAR20001028.1300.1108-E6
E18	VAR20001028.1300.1108-E7
E2	VAR20001028.1300.1108-E8
E3	VAR20001028.1300.1108-E9
E4	VAR20001028.1300.1108-E10
E5	VAR20001028.1300.1108-E11
E6	VAR20001028.1300.1108-E12
E7	VAR20001028.1300.1108-E13
E8	VAR20001028.1300.1108-E14
E10	VAR20001028.1300.1108-E15
E11	VAR20001028.1300.1108-E16
EM16	VAR20001028.1300.1108-E1-1
EM17	VAR20001028.1300.1108-E13-2
EM18	VAR20001028.1300.1108-E6-3
EM19	VAR20001028.1300.1108-E6-4
EM20	VAR20001028.1300.1108-E11-5
EM21	VAR20001028.1300.1108-E11-6
EM22	VAR20001028.1300.1108-E2-7
EM23	VAR20001028.1300.1108-E6-8
EM24	VAR20001028.1300.1108-E6-9
EM25	VAR20001028.1300.1108-E11-10
EM26	VAR20001028.1300.1108-E11-11
EM27	VAR20001028.1300.1108-E6-12
EM28	VAR20001028.1300.1108-E6-13
EM29	VAR20001028.1300.1108-E3-14
EM30	VAR20001028.1300.1108-E4-15
EM31	VAR20001028.1300.1108-E4-16
EM32	VAR20001028.1300.1108-E4-17
EM34	VAR20001028.1300.1108-E5-18
EM35	VAR20001028.1300.1108-E13-19
EM36	VAR20001028.1300.1108-E13-20
EM2	VAR20001028.1300.1108-E7-21
EM1	VAR20001028.1300.1108-E6-22
EM3	VAR20001028.1300.1108-E9-23
EM4	VAR20001028.1300.1108-E10-24
EM5	VAR20001028.1300.1108-E6-25
EM6	VAR20001028.1300.1108-E6-26
EM7	VAR20001028.1300.1108-E11-27
EM8	VAR20001028.1300.1108-E12-28
EM9	VAR20001028.1300.1108-E13-29
EM10	VAR20001028.1300.1108-E14-30
EM11	VAR20001028.1300.1108-E15-31
EM12	VAR20001028.1300.1108-E16-32
EM13	VAR20001028.1300.1108-E6-33
EM14	VAR20001028.1300.1108-E6-34
EM15	VAR20001028.1300.1108-E8-35
R1	VAR20001028.1300.1108-R1
R2	VAR20001028.1300.1108-R2
R3	VAR20001028.1300.1108-R3
R4	VAR20001028.1300.1108-R4
R5	VAR20001028.1300.1108-R5
R6	VAR20001028.1300.1108-R6
R7	VAR20001028.1300.1108-R7
RM1	VAR20001028.1300.1108-R1-1
RM2	VAR20001028.1300.1108-R2-1
RM3	VAR20001028.1300.1108-R3-1
RM4	VAR20001028.1300.1108-R4-1
RM5	VAR20001028.1300.1108-R5-1
RM6	VAR20001028.1300.1108-R6-1
RM7	VAR20001028.1300.1108-R7-1
V1	VAR20001028.1300.1108-EV1
V2	VAR20001028.1300.1108-EV2
VM1	VAR20001028.1300.1108-EV1-1
VM2	VAR20001028.1300.1108-EV2-1
Q1	VAR20001028.1300.1108-T1
Q3	VAR20001028.1300.1108-T2
Q4	VAR20001028.1300.1108-T3
Q5	VAR20001028.1300.1108-T4
