CE8	VAR20001210.1100.1805-CE1
CE9	VAR20001210.1100.1805-CE2
CE10	VAR20001210.1100.1805-CE3
CE11	VAR20001210.1100.1805-CE4
CE12	VAR20001210.1100.1805-CE5
CE13	VAR20001210.1100.1805-CE6
CE14	VAR20001210.1100.1805-CE7
CE15	VAR20001210.1100.1805-CE8
CE16	VAR20001210.1100.1805-CE9
CE17	VAR20001210.1100.1805-CE10
CE18	VAR20001210.1100.1805-CE11
CE19	VAR20001210.1100.1805-CE12
CE20	VAR20001210.1100.1805-CE13
CE21	VAR20001210.1100.1805-CE14
CE22	VAR20001210.1100.1805-CE15
CE23	VAR20001210.1100.1805-CE16
CE24	VAR20001210.1100.1805-CE17
CE25	VAR20001210.1100.1805-CE18
CE26	VAR20001210.1100.1805-CE19
CE27	VAR20001210.1100.1805-CE20
CE1	VAR20001210.1100.1805-CE21
CE2	VAR20001210.1100.1805-CE22
CE3	VAR20001210.1100.1805-CE23
CE4	VAR20001210.1100.1805-CE24
CE5	VAR20001210.1100.1805-CE25
CE6	VAR20001210.1100.1805-CE26
CE7	VAR20001210.1100.1805-CE27
E10	VAR20001210.1100.1805-E1
E12	VAR20001210.1100.1805-E2
E13	VAR20001210.1100.1805-E3
E15	VAR20001210.1100.1805-E4
E16	VAR20001210.1100.1805-E5
E37	VAR20001210.1100.1805-E6
E18	VAR20001210.1100.1805-E7
E19	VAR20001210.1100.1805-E8
E20	VAR20001210.1100.1805-E9
E21	VAR20001210.1100.1805-E10
E22	VAR20001210.1100.1805-E11
E23	VAR20001210.1100.1805-E12
E24	VAR20001210.1100.1805-E13
E25	VAR20001210.1100.1805-E14
E26	VAR20001210.1100.1805-E15
E27	VAR20001210.1100.1805-E16
E28	VAR20001210.1100.1805-E17
E29	VAR20001210.1100.1805-E18
E30	VAR20001210.1100.1805-E19
E31	VAR20001210.1100.1805-E20
E32	VAR20001210.1100.1805-E21
E33	VAR20001210.1100.1805-E22
E34	VAR20001210.1100.1805-E23
E35	VAR20001210.1100.1805-E24
E36	VAR20001210.1100.1805-E25
E1	VAR20001210.1100.1805-E26
E2	VAR20001210.1100.1805-E27
E3	VAR20001210.1100.1805-E28
E4	VAR20001210.1100.1805-E29
E5	VAR20001210.1100.1805-E30
E7	VAR20001210.1100.1805-E31
E8	VAR20001210.1100.1805-E32
E9	VAR20001210.1100.1805-E33
EM17	VAR20001210.1100.1805-E2-1
EM18	VAR20001210.1100.1805-E29-2
EM19	VAR20001210.1100.1805-E3-3
EM20	VAR20001210.1100.1805-E4-4
EM21	VAR20001210.1100.1805-E5-5
EM23	VAR20001210.1100.1805-E7-6
EM24	VAR20001210.1100.1805-E8-7
EM25	VAR20001210.1100.1805-E9-8
EM26	VAR20001210.1100.1805-E10-9
